Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KVV_M_R
321,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
322,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
323,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
324,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
325,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
326,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
327,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
328,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
329,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
330,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
331,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
332,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
333,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
334,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
335,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
336,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
337,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
338,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
339,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
340,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
341,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
342,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
343,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
344,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
345,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
346,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
347,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
348,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
349,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
350,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
351,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
352,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Wetland
353,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
354,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
355,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
356,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
357,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
358,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
359,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
360,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
361,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
362,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
363,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
364,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
365,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
366,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
367,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
368,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
369,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
370,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
371,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
372,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
373,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
374,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
375,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
376,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
377,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
378,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
379,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
380,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
381,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
382,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
383,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
384,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
385,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
386,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Wetland
387,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
388,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
389,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
390,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
391,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
392,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
393,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
394,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
395,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
396,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
397,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Wetland
398,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Water,Wetland
399,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
400,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Wetland
401,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
402,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
403,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
404,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
405,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
406,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Wetland
407,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
408,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
409,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
410,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
411,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
412,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
413,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
414,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
415,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
416,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
417,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
418,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
419,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
420,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
421,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
422,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
423,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
424,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
425,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
426,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
427,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
428,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
429,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
430,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
431,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
432,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
433,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
434,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
435,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
436,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
437,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
438,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
439,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
440,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
441,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Wetland
442,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
443,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
444,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
445,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
446,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
447,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Wetland
448,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Wetland
449,NULL,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
450,NULL,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
451,NULL,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
452,NULL,NULL,Cropland,Water,Non_Wetland,Forest,Grassland,Wetland
453,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
454,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
455,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
456,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
457,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
458,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
459,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
460,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
461,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
462,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
463,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
464,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
465,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
466,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
467,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
468,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
469,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
470,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
471,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
472,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
473,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
474,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
475,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
476,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
477,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
478,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
479,NULL,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Wetland
480,NULL,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Built-up
481,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
482,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
483,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
484,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
485,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
486,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
487,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
488,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
489,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
490,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
491,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
492,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
493,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
494,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
495,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
496,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
497,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
498,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
499,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
500,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
501,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
502,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
503,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
504,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
505,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Wetland
506,NULL,NULL,Wetland,NULL,Wetland,Built-up,Grassland,Wetland
507,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
508,NULL,NULL,Wetland,NULL,Wetland,Water,Shrubland,Wetland
509,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
510,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
511,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
512,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
513,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
514,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
515,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
516,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
517,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
518,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
519,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
520,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
521,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
522,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
523,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
524,NULL,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
525,NULL,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
526,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
527,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Wetland
528,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
529,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
530,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
531,NULL,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
532,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
533,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Water
534,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
535,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
536,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
537,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
538,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
539,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
540,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
541,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
542,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
543,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
544,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
545,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Wetland
546,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
547,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
548,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
549,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
550,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
551,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
552,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
553,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
554,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
555,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
556,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
557,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
558,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
559,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
560,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
561,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Water
562,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
563,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
564,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
565,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
566,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Cropland
567,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
568,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
569,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
570,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
571,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
572,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
573,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
574,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
575,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
576,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
577,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
578,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
579,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
580,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
581,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Bareland
582,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,NULL
583,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
584,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
585,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
586,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
587,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
588,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
589,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
590,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
591,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
592,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
593,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
594,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
595,NULL,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
596,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
597,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
598,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
599,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
600,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Water
601,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
602,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
603,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Wetland
604,NULL,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Wetland
605,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
606,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
607,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
608,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
609,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
610,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
611,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
612,NULL,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
613,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
614,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
615,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
616,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
617,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
618,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
619,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
620,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
621,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,NULL
622,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
623,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
624,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Water
625,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
626,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
627,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
628,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
629,NULL,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
630,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
631,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
632,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Grassland,Wetland
633,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
634,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Wetland
635,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
636,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
637,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
638,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
639,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
640,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
641,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
642,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
643,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
644,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
645,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
646,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
647,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
648,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
649,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Wetland
650,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
651,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Wetland
652,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
653,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Wetland
654,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
655,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
656,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
657,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
658,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
659,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
660,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
661,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
662,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Wetland
663,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
664,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
