Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MET_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MET_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MET_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MET_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MET_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MET_M_R
5070,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5071,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5072,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5073,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
5074,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5075,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5076,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5077,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
5078,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5079,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5080,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5081,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5082,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5083,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5084,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
5085,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5086,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
5087,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5088,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
5089,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
5090,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5091,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
5092,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
5093,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
5094,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
5095,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5096,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5097,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5098,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5099,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5100,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5101,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5102,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5103,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
5104,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
5105,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5106,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
5107,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5108,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
5109,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5110,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
5111,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5112,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5113,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5114,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5115,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
5116,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5117,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
5118,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5119,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5120,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5121,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5122,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
5123,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5124,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5125,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5126,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
5127,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5128,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5129,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
5130,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
5131,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
5132,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5133,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5134,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5135,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
5136,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5137,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
5138,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
5139,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5140,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
5141,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
5142,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5143,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
5144,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5145,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
5146,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5147,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
5148,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5149,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
5150,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
5151,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
5152,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
5153,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5154,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
5155,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
5156,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
5157,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5158,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5159,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
5160,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
5161,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5162,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
5163,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5164,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5165,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
5166,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5167,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5168,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
5169,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
5170,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5171,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
5172,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5173,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
5174,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5175,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5176,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5177,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5178,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
5179,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
5180,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
5181,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5182,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5183,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5184,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5185,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5186,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5187,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5188,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5189,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
5190,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5191,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5192,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5193,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
5194,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
5195,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
5196,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
5197,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Forest
5198,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Wetland,Grassland
5199,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Wetland,Forest
5200,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
5201,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
5202,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
5203,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
5204,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
5205,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
5206,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5207,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5208,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5209,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5210,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5211,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
5212,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5213,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5214,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5215,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
5216,Forest,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5217,Forest,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Forest,Wetland
5218,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5219,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5220,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5221,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5222,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5223,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5224,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5225,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5226,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5227,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5228,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5229,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
5230,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5231,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5232,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5233,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5234,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5235,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5236,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5237,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5238,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5239,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5240,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5241,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5242,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5243,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5244,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5245,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5246,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5247,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5248,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
5249,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5250,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5251,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5252,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5253,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5254,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5255,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5256,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5257,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5258,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5259,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5260,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5261,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5262,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5263,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5264,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5265,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5266,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5267,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5268,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5269,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5270,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5271,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,Forest
5272,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5273,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5274,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5275,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5276,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5277,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
5278,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
5279,Forest,Cropland,Water,NULL,Water,Grassland,Forest,Grassland
5280,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
5281,Forest,Cropland,Water,NULL,Water,Bareland,Forest,Forest
5282,Forest,Cropland,Water,Water,Water,Bareland,Water,Forest
5283,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5284,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5285,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5286,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5287,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5288,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5289,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5290,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5291,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5292,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
5293,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5294,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5295,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5296,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5297,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5298,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5299,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
5300,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5301,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5302,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5303,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5304,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5305,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
5306,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5307,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5308,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5309,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5310,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5311,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5312,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5313,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
5314,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
5315,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5316,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5317,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5318,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
5319,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5320,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5321,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5322,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
5323,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5324,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
5325,Forest,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Forest
5326,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
5327,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
5328,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
5329,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Water
5330,Forest,Wetland,Wetland,Water,Wetland,Bareland,Grassland,Water
5331,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
5332,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Forest
5333,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
5334,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
5335,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5336,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5337,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Bareland
5338,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Forest
5339,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Water
5340,Forest,Wetland,Water,Water,Water,Water,Water,Water
5341,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5342,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5343,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5344,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
5345,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5346,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5347,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5348,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5349,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5350,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5351,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5352,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5353,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5354,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5355,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5356,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5357,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5358,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5359,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
5360,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5361,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5362,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5363,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5364,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5365,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5366,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5367,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5368,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5369,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5370,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5371,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
5372,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5373,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5374,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5375,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5376,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5377,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5378,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5379,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5380,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5381,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5382,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5383,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5384,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
5385,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
5386,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
5387,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5388,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5389,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5390,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5391,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5392,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5393,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5394,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5395,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
