Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXS_M_R
330,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
331,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
332,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Bareland
333,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
334,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
335,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
336,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
337,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
338,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
339,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Bareland
340,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
341,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
342,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,NULL
343,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
344,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Cropland
345,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
346,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Bareland
347,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
348,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Forest
349,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Grassland
350,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
351,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Cropland
352,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
353,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
354,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
355,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Cropland
356,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
357,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
358,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,NULL
359,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
360,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Cropland
361,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Wetland
362,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
363,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
364,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
365,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
366,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
367,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
368,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
369,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
370,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Cropland
371,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Wetland
372,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
373,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
374,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Bareland
375,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Water
376,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
377,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Bareland
378,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Water
379,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
380,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Wetland
381,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
382,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
383,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Water
384,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
385,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
386,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
387,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Bareland
388,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
389,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,NULL
390,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
391,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
392,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Bareland
393,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
394,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
395,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
396,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
397,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
398,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
399,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
400,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Wetland
401,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Water
402,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
403,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Water
404,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
405,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Grassland
406,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Wetland
407,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Water
408,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
409,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
414,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
415,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
417,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
422,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
423,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
424,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
425,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
430,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
431,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
432,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
433,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
437,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
438,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
439,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
443,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
444,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
445,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
448,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
449,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Water
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
641,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Water
642,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
643,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
653,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
654,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
655,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
656,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
657,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
658,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
659,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
