Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDV_M_R
11493,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
11494,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Water
11495,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
11496,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
11497,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
11498,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
11499,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Grassland
11500,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
11501,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
11502,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
11503,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
11504,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
11505,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Water
11506,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
11507,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Water
11508,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
11509,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
11510,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
11511,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
11512,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
11513,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
11514,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
11515,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Water
11516,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
11517,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Water,Grassland
11518,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
11519,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
11520,Forest,Wetland,Water,Non_Water,Water,Water,Water,Grassland
11521,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
11522,Forest,Wetland,Water,Water,Water,Water,Water,Water
11523,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
11524,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11525,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
11526,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
11527,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
11528,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
11529,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11530,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11531,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
11532,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11533,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11534,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
11535,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11536,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
11537,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11538,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11539,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11540,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
11541,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
11542,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11543,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
11544,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11545,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11546,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
11547,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
11548,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
11549,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
11550,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
11551,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
11552,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
11553,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
11554,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
11555,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
11556,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
11557,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Grassland
11558,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
11559,Forest,Bareland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
11560,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
11561,Forest,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
11562,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11563,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
11564,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
11565,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11566,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11567,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11568,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
11569,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
11570,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
11571,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
11572,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
11573,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
11574,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Water
11575,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
11576,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Grassland
11577,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
11578,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11579,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
11580,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11581,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11582,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11583,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11584,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11585,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
11586,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11587,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
11588,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
11589,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
11590,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
11591,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
11592,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Bareland
11593,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Water
11594,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
11595,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
11596,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
11597,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Built-up
11598,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
11599,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Forest
11600,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
11601,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
11602,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
11603,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
11604,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
11605,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
11606,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
11607,Forest,Built-up,NULL,NULL,Non_Wetland,Water,NULL,Grassland
11608,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
11609,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11610,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11611,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
11612,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
11613,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Water,Forest
11614,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
11615,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11616,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
11617,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
11618,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
11619,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
11620,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
11621,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
11622,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
11623,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11624,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11625,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
11626,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11627,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11628,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
11629,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11630,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
11631,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
11632,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
11633,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
11634,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
11635,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
11636,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11637,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11638,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11639,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11640,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11641,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11642,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11643,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11644,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11645,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
11646,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
11647,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
11648,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
11649,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
11650,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
11651,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
11652,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Built-up
11653,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
11654,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
11655,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
11656,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
11657,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
11658,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11659,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
11660,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11661,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
11662,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
11663,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
11664,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
11665,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11666,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11667,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
11668,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11669,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11670,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
11671,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
11672,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
11673,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11674,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
11675,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
11676,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
11677,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
11678,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
11679,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
11680,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11681,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11682,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11683,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
11684,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
11685,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
11686,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
11687,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Water,Forest
11688,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
11689,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
11690,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
11691,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
11692,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11693,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
11694,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11695,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
11696,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
11697,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
11698,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
11699,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
11700,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
11701,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
11702,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Water,Forest
11703,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11704,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11705,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
11706,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11707,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11708,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11709,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
11710,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
11711,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
11712,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11713,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11714,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11715,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
11716,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
11717,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
11718,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
11719,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
11720,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
11721,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
11722,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
11723,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
11724,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
11725,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
11726,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11727,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
11728,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11729,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
11730,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
11731,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
11732,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11733,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11734,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11735,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
11736,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11737,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11738,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11739,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
11740,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11741,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
11742,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
11743,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
11744,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
11745,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
11746,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
11747,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
11748,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
11749,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
11750,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
11751,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
11752,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
11753,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
11754,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
11755,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
11756,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Cropland
11757,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Built-up
11758,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
11759,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
11760,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
11761,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11762,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
11763,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
11764,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
11765,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11766,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
11767,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
11768,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
11769,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
11770,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Water
11771,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
11772,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
11773,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
11774,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
11775,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
11776,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11777,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
11778,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
11779,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11780,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
11781,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
11782,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11783,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
11784,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Cropland
11785,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
11786,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
11787,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
11788,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11789,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
11790,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
11791,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11792,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11793,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
11794,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
11795,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
11796,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
11797,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
11798,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
11799,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
11800,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Water,Forest
11801,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
11802,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
11803,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11804,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11805,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
11806,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11807,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11808,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11809,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
11810,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
11811,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
11812,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11813,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11814,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
11815,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11816,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
11817,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
