Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZQ_M_R
1094,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1095,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1096,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1097,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1098,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1099,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1100,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1101,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1102,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1103,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1104,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1105,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1106,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1107,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1108,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1109,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1110,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1111,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1112,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1113,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1114,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1115,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1116,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1117,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1118,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1119,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1120,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1121,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1122,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1123,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1124,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1125,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1126,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1127,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1128,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1129,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1130,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1131,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1132,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1133,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1134,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
1135,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
1136,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1137,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
1138,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1139,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
1140,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
1141,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1142,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
1143,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1144,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1145,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1146,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1147,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1148,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1149,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1150,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1151,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1152,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1153,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1154,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1155,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1156,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1157,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1158,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1159,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1160,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1161,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1162,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1163,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1164,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1165,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1166,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1167,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1168,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
1169,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1170,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1171,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1172,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1173,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1174,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1175,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1176,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1177,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1178,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Forest
1179,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1180,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1181,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1182,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1183,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1184,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1185,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1186,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1187,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1188,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Bareland
1189,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
1190,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1191,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1192,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1193,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1194,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
1195,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1196,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1197,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
1198,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1199,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1200,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1201,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
1202,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1203,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1204,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
1205,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1206,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1207,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1208,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
1209,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1210,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1211,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1212,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1213,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1214,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1215,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
1216,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
1217,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1218,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
1219,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1220,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
1221,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1222,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1223,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
1224,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1225,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
1226,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1227,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
1228,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1229,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
1230,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
1231,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1232,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1233,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
1234,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
1235,Forest,NULL,Wetland,Water,Wetland,Forest,Wetland,Grassland
1236,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1237,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1238,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1239,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1240,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1241,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1242,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1243,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1244,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1245,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
1246,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1247,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1248,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
1249,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
1250,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Forest
1251,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
1252,Forest,NULL,Water,Water,Water,Grassland,Wetland,Grassland
1253,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
1254,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1255,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1256,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1257,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1258,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1259,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1260,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1261,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1262,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1263,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1264,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1265,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1266,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1267,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1268,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1269,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1270,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1271,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1272,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Water,Forest
1273,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1274,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1275,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1276,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1277,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1278,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1279,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1280,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1281,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1282,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1283,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1284,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1285,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1286,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1287,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1288,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1289,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1290,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1291,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1292,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1293,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1294,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1295,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1296,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
1297,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1298,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Forest
1299,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1300,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1301,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1302,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1303,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1304,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1305,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
1306,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
1307,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1308,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1309,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1310,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1311,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1312,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1313,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1314,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1315,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
1316,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1317,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1318,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
1319,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1320,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1321,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
1322,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1323,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
1324,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
1325,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1326,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1327,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
1328,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1329,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1330,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1331,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
1332,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1333,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1334,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
1335,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1336,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1337,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1338,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1339,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
1340,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
1341,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
1342,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1343,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1344,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
1345,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1346,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1347,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1348,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1349,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1350,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1351,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
1352,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1353,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1354,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1355,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1356,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
1357,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
1358,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
1359,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1360,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
1361,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
1362,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
1363,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
1364,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
1365,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1366,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1367,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1368,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1369,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1370,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
1371,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
1372,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
1373,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1374,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
1375,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1376,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Grassland
1377,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
1378,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Grassland
1379,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1380,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1381,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1382,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1383,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
1384,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1385,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
1386,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
1387,Forest,Wetland,Water,NULL,Water,Grassland,Water,Forest
1388,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
1389,Forest,Wetland,Water,NULL,Water,Water,Wetland,Grassland
1390,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
1391,Forest,Wetland,Water,NULL,Water,Water,Water,Water
1392,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
1393,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
1394,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Forest
1395,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
1396,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Forest
1397,Forest,Wetland,Water,Water,Water,Grassland,Water,Grassland
1398,Forest,Wetland,Water,Water,Water,Grassland,Water,Forest
1399,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
1400,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
1401,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
1402,Forest,Wetland,Water,Water,Water,Water,Water,Forest
1403,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
1404,Forest,Wetland,Water,Water,Water,Forest,Water,Grassland
1405,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
1406,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1407,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1408,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Water
1409,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
1410,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1411,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1412,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1413,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1414,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1415,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1416,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
1417,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1418,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
1419,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Water
1420,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1421,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1422,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1423,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
1424,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1425,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Water,Forest
1426,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1427,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
1428,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1429,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
1430,Forest,Bareland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1431,Forest,Bareland,Wetland,NULL,Wetland,Cropland,Wetland,Water
1432,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1433,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1434,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
