Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVJ_M_R
5725,Forest,Water,Water,Water,Water,Bareland,Grassland,Water
5726,Forest,Water,Water,Water,Water,Bareland,Water,Water
5727,Forest,Water,Water,Water,Water,Bareland,Water,Forest
5728,Forest,Water,Water,Water,Water,Water,Grassland,Bareland
5729,Forest,Water,Water,Water,Water,Water,Grassland,Forest
5730,Forest,Water,Water,Water,Water,Water,Wetland,Bareland
5731,Forest,Water,Water,Water,Water,Water,Wetland,Water
5732,Forest,Water,Water,Water,Water,Water,Wetland,Forest
5733,Forest,Water,Water,Water,Water,Water,Water,Bareland
5734,Forest,Water,Water,Water,Water,Water,Water,Water
5735,Forest,Water,Water,Water,Water,Water,Water,Forest
5736,Forest,Water,Water,Water,Water,Water,Forest,Water
5737,Forest,Water,Water,Water,Water,Water,Forest,Forest
5738,Forest,Water,Water,Water,Water,Forest,Wetland,Water
5739,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
5740,Forest,Water,Water,Water,Water,Forest,Water,Water
5741,Forest,Water,Water,Water,Water,Forest,Water,Forest
5742,Forest,Water,Water,Water,Water,Forest,Forest,Forest
5743,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5744,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5745,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5746,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5747,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5748,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5749,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5750,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
5751,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5752,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5753,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
5754,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5755,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5756,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5757,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5758,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
5759,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5760,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5761,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
5762,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5763,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5764,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
5765,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5766,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5767,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5768,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5769,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5770,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5771,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5772,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5773,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5774,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5775,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5776,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5777,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5778,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5779,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5780,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5781,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
5782,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5783,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
5784,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5785,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5786,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5787,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
5788,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5789,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5790,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
5791,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
5792,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5793,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5794,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5795,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5796,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5797,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5798,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5799,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
5800,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
5801,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5802,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
5803,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5804,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
5805,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5806,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
5807,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
5808,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5809,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
5810,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5811,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5812,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
5813,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5814,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5815,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
5816,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5817,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
5818,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5819,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
5820,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5821,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5822,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
5823,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5824,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
5825,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5826,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
5827,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
5828,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
5829,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5830,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
5831,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
5832,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5833,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
5834,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
5835,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
5836,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
5837,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
5838,Forest,Water,Forest,Water,Non_Wetland,Bareland,NULL,Bareland
5839,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
5840,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
5841,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5842,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5843,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
5844,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5845,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
5846,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5847,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
5848,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5849,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5850,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5851,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5852,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5853,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
5854,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5855,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
5856,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5857,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
5858,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5859,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
5860,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5861,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5862,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5863,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5864,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5865,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5866,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5867,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5868,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5869,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5870,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
5871,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5872,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
5873,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
5874,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
5875,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
5876,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
5877,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5878,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5879,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5880,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5881,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5882,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5883,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5884,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5885,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5886,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
5887,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5888,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5889,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5890,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
5891,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5892,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
5893,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
5894,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5895,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5896,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
5897,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5898,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
5899,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5900,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5901,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5902,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
5903,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
5904,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5905,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
5906,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5907,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
5908,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
5909,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
5910,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5911,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5912,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
5913,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5914,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
5915,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
5916,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5917,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5918,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
5919,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5920,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5921,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5922,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5923,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
5924,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
5925,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5926,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
5927,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5928,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5929,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5930,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
5931,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
5932,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5933,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5934,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
5935,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5936,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5937,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5938,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5939,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5940,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
5941,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5942,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5943,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
5944,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
5945,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5946,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5947,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5948,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5949,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5950,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
5951,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5952,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
5953,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
5954,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
5955,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
5956,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
5957,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5958,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5959,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
5960,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5961,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5962,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
5963,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5964,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
5965,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
5966,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
5967,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5968,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
5969,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5970,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5971,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5972,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
5973,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5974,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5975,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5976,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
5977,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5978,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5979,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Built-up
5980,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5981,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
5982,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Wetland
5983,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
5984,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5985,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5986,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5987,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5988,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5989,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5990,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
5991,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
5992,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
5993,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
5994,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
5995,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
5996,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
5997,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
5998,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5999,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
6000,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
6001,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
6002,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
6003,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6004,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6005,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6006,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6007,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
6008,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
6009,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
6010,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
6011,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
6012,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
6013,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6014,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6015,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6016,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6017,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6018,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6019,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6020,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6021,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6022,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6023,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6024,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
6025,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6026,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6027,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6028,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
6029,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6030,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6031,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6032,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6033,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
6034,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6035,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6036,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6037,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6038,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6039,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6040,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6041,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6042,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6043,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6044,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6045,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
6046,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6047,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
6048,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
6049,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6050,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
6051,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6052,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6053,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
6054,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6055,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
6056,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6057,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6058,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
6059,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
6060,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
6061,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
6062,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6063,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6064,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6065,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
