Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXM_M_R
325,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
326,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
327,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
328,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
329,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Shrubland,Grassland
330,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
331,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
332,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Built-up
333,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
334,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
335,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Built-up,Grassland
336,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
337,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
338,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
339,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Cropland
340,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
341,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
342,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
343,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
344,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Grassland
345,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Grassland
346,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
347,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
348,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
349,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
350,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
351,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
352,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
353,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
354,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
355,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
356,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
357,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
358,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
359,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
360,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
361,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
362,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Bareland
363,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
364,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
365,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
366,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
367,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
368,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
369,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
370,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
371,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
372,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
373,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
374,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
375,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Forest
376,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
377,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
378,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
379,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
380,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
381,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
382,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
383,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
384,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
385,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
386,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
387,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
388,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
389,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
390,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
391,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
392,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
393,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
394,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
395,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
396,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
397,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
398,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
399,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
400,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
401,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
402,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
403,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
404,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
405,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
406,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
407,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
408,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
409,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
410,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
411,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
412,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
413,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
414,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
415,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
416,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
417,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
418,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
419,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
420,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
421,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
422,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
423,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
424,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
425,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
426,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
427,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
428,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
429,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
430,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
431,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
432,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Forest
433,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
434,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
435,NULL,NULL,Water,Water,Water,Bareland,Bareland,Bareland
436,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
437,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
438,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
439,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
440,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
441,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
442,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
443,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
444,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
445,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
446,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
447,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
448,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
449,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
450,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
451,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
452,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
453,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
454,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
455,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
456,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
457,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
458,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
459,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
460,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
461,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
462,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
463,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
464,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
465,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
466,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
467,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
468,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
469,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
470,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
471,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
472,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
473,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
475,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
476,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
477,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
478,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
479,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
480,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
481,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
482,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
483,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
484,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
485,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
486,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
487,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
488,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
489,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
490,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
491,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
492,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
493,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
494,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
495,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
496,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
497,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
498,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
499,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
500,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
501,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
502,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
503,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
504,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
505,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
506,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
507,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
508,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
509,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
510,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
511,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
512,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
513,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
514,NULL,NULL,Forest,Water,Non_Wetland,Water,Bareland,Grassland
515,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
516,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
517,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
518,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
519,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
520,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
521,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
522,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
523,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
524,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
525,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
526,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
527,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
528,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
529,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
530,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
531,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
532,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
533,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
534,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
535,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
536,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
537,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
538,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
539,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
540,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
541,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
542,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
543,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
544,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
545,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
546,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
547,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
548,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
549,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
550,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
551,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
552,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
553,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
554,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
555,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
556,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
557,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
558,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
559,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
560,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Forest
561,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
562,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
563,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
564,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
565,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
566,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
567,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
568,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
569,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
570,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
571,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
572,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
573,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
574,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
575,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
576,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
577,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
578,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
579,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
580,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
581,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
582,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
583,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
584,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
585,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
586,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
587,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
588,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
589,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
590,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
591,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
592,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
593,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
594,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
595,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
596,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
597,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
598,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
599,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
600,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
601,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
602,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
603,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
604,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
605,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
606,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
607,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
608,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
609,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
610,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
611,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
612,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
613,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
614,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
615,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
616,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
617,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
618,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
619,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
620,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
621,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
622,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
623,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
624,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
625,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
626,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
627,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
628,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
629,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
630,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
631,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
632,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
633,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
634,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
635,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
636,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
637,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
638,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
639,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
640,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
641,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
642,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
643,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
644,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
645,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
646,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
647,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
648,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
649,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
650,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
651,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
