Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LML_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LML_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LML_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LML_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LML_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LML_M_R
321,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
322,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
323,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
324,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
325,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
326,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
327,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
328,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
329,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
330,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
331,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
332,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
333,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,NULL
334,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
335,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,NULL
336,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
337,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
338,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
339,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
340,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
341,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
342,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
343,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
344,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
345,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
346,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
347,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
348,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
349,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
350,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
351,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
352,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
353,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
354,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
355,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
356,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
357,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
358,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
359,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
360,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
361,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
362,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
363,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
364,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
365,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
366,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
367,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
368,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
369,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
370,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
371,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
372,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
373,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
374,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
375,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
376,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
377,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
378,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
379,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
380,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
381,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
382,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
383,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
384,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
385,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
386,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
387,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
388,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
389,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
390,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
391,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
392,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
393,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
394,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
395,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
396,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
397,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
398,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
399,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
400,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
401,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
402,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
403,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
404,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
405,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
406,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
407,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
408,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
409,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
410,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
411,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
412,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
413,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
414,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
415,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
416,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
417,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
418,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
419,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
420,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
421,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
422,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
423,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Water,Forest
424,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
425,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
426,NULL,NULL,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Forest
427,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
428,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
429,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
430,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
431,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
432,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
433,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
434,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
435,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
436,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
437,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
438,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
439,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
440,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
441,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
442,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
443,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
444,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
445,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
446,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
447,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
448,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
449,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
450,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
451,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
452,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
453,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
454,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
455,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
456,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
457,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
458,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
459,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
460,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
461,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
462,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
463,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
464,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
465,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
466,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
467,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
468,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
469,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
470,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
471,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
472,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
473,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
474,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
475,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
476,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
477,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
478,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
479,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
480,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
481,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
482,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
483,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
484,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
485,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
486,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
487,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
488,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
489,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
490,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
491,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
492,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
493,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
494,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
495,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
496,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
497,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
498,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
499,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
500,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
501,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
502,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
503,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
504,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
505,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
506,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
507,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
508,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
509,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
510,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
511,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
512,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
513,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
514,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
515,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
516,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
517,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
518,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
519,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
520,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
521,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
522,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
523,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
524,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
525,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
526,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
527,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
528,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
529,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
530,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
531,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
532,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
533,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
534,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
535,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
536,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
537,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
538,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
539,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
540,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
541,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
542,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
543,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
544,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
545,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
546,NULL,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
547,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
548,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
549,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
550,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
551,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
552,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
553,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
554,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
555,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
556,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
557,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
558,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
559,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
560,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
561,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
562,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
563,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
564,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
565,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
566,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
567,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
568,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
569,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
570,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
571,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
572,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Shrubland,Grassland
573,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
574,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
575,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
576,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
577,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Forest
578,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
579,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
580,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
581,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
582,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
583,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
584,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Shrubland,Forest
585,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
586,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
587,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
588,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
589,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
590,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
591,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
592,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
593,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
594,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
595,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
596,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
597,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
598,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
599,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
600,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
601,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
602,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
603,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
604,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
605,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
606,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
607,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
608,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
609,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
610,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
611,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
612,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
613,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
614,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
615,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
616,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
617,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
618,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
619,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
620,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
621,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
622,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
623,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
624,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
625,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
626,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
627,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
628,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
629,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
630,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
631,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
632,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
633,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
634,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
635,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
636,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
637,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
638,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
639,NULL,NULL,Water,NULL,Water,NULL,Grassland,Grassland
640,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,NULL
641,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
642,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
643,NULL,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
644,NULL,NULL,Water,NULL,Water,Shrubland,Bareland,Grassland
645,NULL,NULL,Water,NULL,Water,Shrubland,Bareland,Bareland
646,NULL,NULL,Water,NULL,Water,Shrubland,Water,Grassland
647,NULL,NULL,Water,NULL,Water,Shrubland,Forest,Grassland
648,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
649,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
650,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,Grassland
651,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,Bareland
652,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,Forest
