Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYS_M_R
326,NULL,NULL,Wetland,NULL,Wetland,Cropland,Bareland,Grassland
327,NULL,NULL,Wetland,NULL,Wetland,Cropland,Bareland,Water
328,NULL,NULL,Wetland,NULL,Wetland,Cropland,Water,Grassland
329,NULL,NULL,Wetland,NULL,Wetland,Cropland,Water,Forest
330,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
331,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
332,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
333,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
334,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
335,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
336,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
337,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
338,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
339,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
340,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
341,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
342,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
343,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
344,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
345,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Water
346,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
347,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
348,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
349,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
350,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
351,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
352,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
353,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
354,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
355,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
356,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
357,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
358,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
359,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
360,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
361,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
362,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
363,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
364,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
365,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
366,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
367,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
368,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
369,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
370,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
371,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
372,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
373,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
374,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
375,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
376,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
377,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
378,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
379,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
380,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
381,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
382,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
383,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
384,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
385,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
386,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
387,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
388,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
389,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
390,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
391,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
392,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
393,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
394,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
395,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
396,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
397,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
398,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
399,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
400,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
401,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
402,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Wetland
403,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Forest
404,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
405,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
406,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
407,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
408,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
409,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
410,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
411,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
412,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
413,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
414,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
415,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
416,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
417,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
418,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
419,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
420,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
421,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
422,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
423,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
424,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
425,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
426,NULL,NULL,Wetland,Water,Wetland,Forest,Water,Forest
427,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
428,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Grassland
429,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Water
430,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
431,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
432,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
433,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
434,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
435,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
436,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
437,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
438,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
439,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
440,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
441,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
442,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
443,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
444,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
445,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Built-up,Grassland
446,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
447,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
448,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
449,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
450,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
451,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
452,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
453,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
454,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
455,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
456,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
457,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Built-up
458,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
459,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
460,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
461,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
462,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
463,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
464,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
465,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
466,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
467,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
468,NULL,NULL,Bareland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
469,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
470,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
471,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
472,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
473,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
474,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
475,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
476,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
477,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
478,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
479,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
480,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
481,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
482,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
483,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
484,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
485,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
486,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
487,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Forest
488,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
489,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
490,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
491,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
492,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
493,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
494,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
495,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
496,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
497,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
498,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
499,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
500,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
501,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
502,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
503,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
504,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
505,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
506,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
507,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
508,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
509,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
510,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
511,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
512,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
513,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
514,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
515,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
516,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
517,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
518,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
519,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
520,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
521,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
522,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
523,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
524,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
525,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
526,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
527,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
528,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
529,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
530,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
531,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
532,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
533,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
534,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
535,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
536,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
537,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
538,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
539,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
540,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
541,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,Wetland
542,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
543,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Forest
544,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
545,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
546,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Water
547,NULL,NULL,Water,NULL,Water,Wetland,Water,Grassland
548,NULL,NULL,Water,NULL,Water,Wetland,Water,Wetland
549,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
550,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Forest
551,NULL,NULL,Water,NULL,Water,Water,Water,Water
552,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
553,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
554,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Water
555,NULL,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
556,NULL,NULL,Water,Non_Water,Water,Water,Forest,Grassland
557,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
558,NULL,NULL,Water,Water,Water,Grassland,Wetland,Forest
559,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
560,NULL,NULL,Water,Water,Water,Grassland,Water,Water
561,NULL,NULL,Water,Water,Water,Grassland,Water,Forest
562,NULL,NULL,Water,Water,Water,Cropland,Wetland,Grassland
563,NULL,NULL,Water,Water,Water,Cropland,Water,Grassland
564,NULL,NULL,Water,Water,Water,Cropland,Water,Wetland
565,NULL,NULL,Water,Water,Water,Wetland,Grassland,Forest
566,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
567,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
568,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
569,NULL,NULL,Water,Water,Water,Wetland,Wetland,Forest
570,NULL,NULL,Water,Water,Water,Wetland,Bareland,Grassland
571,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
572,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
573,NULL,NULL,Water,Water,Water,Wetland,Water,Water
574,NULL,NULL,Water,Water,Water,Wetland,Water,Forest
575,NULL,NULL,Water,Water,Water,Bareland,Wetland,Grassland
576,NULL,NULL,Water,Water,Water,Bareland,Bareland,Grassland
577,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
578,NULL,NULL,Water,Water,Water,Bareland,Water,Bareland
579,NULL,NULL,Water,Water,Water,Bareland,Water,Water
580,NULL,NULL,Water,Water,Water,Bareland,Water,Forest
581,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
582,NULL,NULL,Water,Water,Water,Water,Grassland,Forest
583,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
584,NULL,NULL,Water,Water,Water,Water,Wetland,Water
585,NULL,NULL,Water,Water,Water,Water,Water,Grassland
586,NULL,NULL,Water,Water,Water,Water,Water,Wetland
587,NULL,NULL,Water,Water,Water,Water,Water,Water
588,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
589,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
590,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
591,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
592,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
593,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
594,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
595,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
596,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
597,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
598,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
599,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
600,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
601,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
602,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
603,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
604,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
605,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
606,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
607,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
608,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
609,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
610,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
611,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
612,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
613,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
614,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
615,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
616,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
617,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
618,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
619,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
620,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Built-up
621,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
622,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
623,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
624,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
625,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
626,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
627,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
628,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
629,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
630,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
631,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
632,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
633,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
634,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
635,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
636,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
637,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
638,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
639,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
640,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
641,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
642,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
643,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
644,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
645,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
646,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
647,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
648,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
649,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
650,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
651,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
652,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
653,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
654,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
655,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
656,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
657,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
658,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
659,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
660,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
661,NULL,NULL,Forest,Water,Non_Wetland,Cropland,Grassland,Forest
662,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
663,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
664,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
665,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
666,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
667,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
668,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
669,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
670,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
671,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
672,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
673,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
674,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
675,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
676,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
677,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
