Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20PMQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PMQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PMQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PMQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PMQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20PMQ_M_R
1284,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
1285,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1286,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1287,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1288,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1289,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1290,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1291,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1292,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Forest
1293,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1294,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
1295,Bareland,NULL,Grassland,Water,Non_Wetland,Water
1296,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1297,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1298,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1299,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1300,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1301,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1302,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1303,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest
1304,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1305,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1306,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1307,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1308,Bareland,NULL,Wetland,NULL,Wetland,Forest
1309,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1310,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1311,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
1312,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1313,Bareland,NULL,Wetland,Non_Water,Wetland,Forest
1314,Bareland,NULL,Wetland,Water,Wetland,Grassland
1315,Bareland,NULL,Wetland,Water,Wetland,Wetland
1316,Bareland,NULL,Wetland,Water,Wetland,Bareland
1317,Bareland,NULL,Wetland,Water,Wetland,Water
1318,Bareland,NULL,Wetland,Water,Wetland,Forest
1319,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1320,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1321,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1322,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1323,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1324,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1325,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1326,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1327,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1328,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1329,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1330,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1331,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1332,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland
1333,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1334,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1335,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1336,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1337,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1338,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1339,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Built-up
1340,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland
1341,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1342,Bareland,NULL,Built-up,Water,Non_Wetland,Built-up
1343,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1344,Bareland,NULL,Water,NULL,Water,Grassland
1345,Bareland,NULL,Water,Non_Water,Water,Grassland
1346,Bareland,NULL,Water,Non_Water,Water,Bareland
1347,Bareland,NULL,Water,Water,Water,Grassland
1348,Bareland,NULL,Water,Water,Water,Wetland
1349,Bareland,NULL,Water,Water,Water,Bareland
1350,Bareland,NULL,Water,Water,Water,Water
1351,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1352,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1353,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1354,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1355,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1356,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up
1357,Bareland,NULL,Forest,NULL,Non_Wetland,Water
1358,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1359,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1360,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland
1361,Bareland,NULL,Forest,Non_Water,Non_Wetland,Forest
1362,Bareland,NULL,Forest,Water,Non_Wetland,Forest
1363,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1364,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1365,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1366,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1367,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1368,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1369,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1370,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1371,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1372,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1373,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
1374,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1375,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1376,Bareland,Cropland,Wetland,Water,Wetland,Grassland
1377,Bareland,Cropland,Wetland,Water,Wetland,Wetland
1378,Bareland,Cropland,Wetland,Water,Wetland,Water
1379,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1380,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1381,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1382,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1383,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1384,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1385,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1386,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
1387,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1388,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1389,Bareland,Wetland,Cropland,NULL,Non_Wetland,Wetland
1390,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland
1391,Bareland,Wetland,Wetland,Non_Water,Wetland,Forest
1392,Bareland,Wetland,Wetland,Water,Wetland,Grassland
1393,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1394,Bareland,Wetland,Wetland,Water,Wetland,Water
1395,Bareland,Wetland,Wetland,Water,Wetland,Forest
1396,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1397,Bareland,Wetland,Built-up,NULL,Non_Wetland,Built-up
1398,Bareland,Wetland,Water,Non_Water,Water,Wetland
1399,Bareland,Wetland,Water,Non_Water,Water,Forest
1400,Bareland,Wetland,Water,Water,Water,Wetland
1401,Bareland,Wetland,Water,Water,Water,Water
1402,Bareland,Wetland,Water,Water,Water,Forest
1403,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1404,Bareland,Bareland,NULL,Water,Non_Wetland,Grassland
1405,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland
1406,Bareland,Bareland,NULL,Water,Non_Wetland,Water
1407,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1408,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland
1409,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1410,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1411,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
1412,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Forest
1413,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
1414,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1415,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1416,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland
1417,Bareland,Bareland,Shrubland,Water,Non_Wetland,Wetland
1418,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1419,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water
1420,Bareland,Bareland,Shrubland,Water,Non_Wetland,Forest
1421,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1422,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1423,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1424,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland
1425,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1426,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
1427,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1428,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1429,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest
1430,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1431,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
1432,Bareland,Bareland,Cropland,Water,Non_Wetland,Wetland
1433,Bareland,Bareland,Cropland,Water,Non_Wetland,Water
1434,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
1435,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1436,Bareland,Bareland,Wetland,NULL,Wetland,Forest
1437,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland
1438,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland
1439,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1440,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1441,Bareland,Bareland,Wetland,Non_Water,Wetland,Forest
1442,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1443,Bareland,Bareland,Wetland,Water,Wetland,Wetland
1444,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1445,Bareland,Bareland,Wetland,Water,Wetland,Water
1446,Bareland,Bareland,Wetland,Water,Wetland,Forest
1447,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1448,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1449,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1450,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1451,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1452,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1453,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1454,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1455,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1456,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1457,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1458,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1459,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1460,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1461,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Built-up
1462,Bareland,Bareland,Water,NULL,Water,Grassland
1463,Bareland,Bareland,Water,NULL,Water,Bareland
1464,Bareland,Bareland,Water,NULL,Water,Water
1465,Bareland,Bareland,Water,Non_Water,Water,Grassland
1466,Bareland,Bareland,Water,Non_Water,Water,Bareland
1467,Bareland,Bareland,Water,Non_Water,Water,Forest
1468,Bareland,Bareland,Water,Water,Water,Grassland
1469,Bareland,Bareland,Water,Water,Water,Wetland
1470,Bareland,Bareland,Water,Water,Water,Bareland
1471,Bareland,Bareland,Water,Water,Water,Water
1472,Bareland,Bareland,Water,Water,Water,Forest
1473,Bareland,Bareland,Forest,NULL,Non_Wetland,Water
1474,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1475,Bareland,Bareland,Forest,Water,Non_Wetland,Grassland
1476,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland
1477,Bareland,Bareland,Forest,Water,Non_Wetland,Water
1478,Bareland,Bareland,Forest,Water,Non_Wetland,Forest
1479,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
1480,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
1481,Bareland,Built-up,NULL,Water,Non_Wetland,Water
1482,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1483,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1484,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1485,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1486,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1487,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1488,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
1489,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up
1490,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland
1491,Bareland,Built-up,Shrubland,Water,Non_Wetland,Water
1492,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1493,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1494,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1495,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
1496,Bareland,Built-up,Grassland,Water,Non_Wetland,Bareland
1497,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1498,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1499,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1500,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up
1501,Bareland,Built-up,Wetland,Non_Water,Wetland,Built-up
1502,Bareland,Built-up,Wetland,Water,Wetland,Bareland
1503,Bareland,Built-up,Wetland,Water,Wetland,Built-up
1504,Bareland,Built-up,Wetland,Water,Wetland,Water
1505,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1506,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1507,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1508,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest
1509,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
1510,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1511,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Built-up
1512,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
1513,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1514,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1515,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1516,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
1517,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1518,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
1519,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
1520,Bareland,Built-up,Built-up,Water,Non_Wetland,Grassland
1521,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
1522,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up
1523,Bareland,Built-up,Built-up,Water,Non_Wetland,Water
1524,Bareland,Built-up,Water,NULL,Water,Bareland
1525,Bareland,Built-up,Water,Water,Water,Bareland
1526,Bareland,Built-up,Water,Water,Water,Built-up
1527,Bareland,Built-up,Water,Water,Water,Water
1528,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up
1529,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
1530,Bareland,Water,NULL,NULL,Non_Wetland,Water
1531,Bareland,Water,NULL,Water,Non_Wetland,Water
1532,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1533,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1534,Bareland,Water,Shrubland,NULL,Non_Wetland,Built-up
1535,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1536,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1537,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1538,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1539,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1540,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1541,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
1542,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
1543,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1544,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1545,Bareland,Water,Shrubland,Water,Non_Wetland,Forest
1546,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1547,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1548,Bareland,Water,Grassland,Water,Non_Wetland,Water
1549,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
1550,Bareland,Water,Wetland,NULL,Wetland,Bareland
1551,Bareland,Water,Wetland,NULL,Wetland,Water
1552,Bareland,Water,Wetland,NULL,Wetland,Forest
1553,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1554,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
1555,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1556,Bareland,Water,Wetland,Non_Water,Wetland,Water
1557,Bareland,Water,Wetland,Non_Water,Wetland,Forest
1558,Bareland,Water,Wetland,Water,Wetland,Grassland
1559,Bareland,Water,Wetland,Water,Wetland,Wetland
1560,Bareland,Water,Wetland,Water,Wetland,Bareland
1561,Bareland,Water,Wetland,Water,Wetland,Water
1562,Bareland,Water,Wetland,Water,Wetland,Forest
1563,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1564,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1565,Bareland,Water,Bareland,Water,Non_Wetland,Water
1566,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1567,Bareland,Water,Built-up,NULL,Non_Wetland,Water
1568,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
1569,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1570,Bareland,Water,Built-up,Water,Non_Wetland,Water
1571,Bareland,Water,Water,NULL,Water,Bareland
1572,Bareland,Water,Water,Non_Water,Water,Bareland
1573,Bareland,Water,Water,Non_Water,Water,Built-up
1574,Bareland,Water,Water,Water,Water,Wetland
1575,Bareland,Water,Water,Water,Water,Bareland
1576,Bareland,Water,Water,Water,Water,Water
1577,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1578,Bareland,Water,Forest,Water,Non_Wetland,Grassland
1579,Bareland,Water,Forest,Water,Non_Wetland,Bareland
1580,Bareland,Water,Forest,Water,Non_Wetland,Water
1581,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
1582,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1583,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1584,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1585,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1586,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
1587,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1588,Bareland,Forest,Grassland,NULL,Non_Wetland,Cropland
1589,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland
1590,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1591,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1592,Bareland,Forest,Grassland,Water,Non_Wetland,Grassland
1593,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland
1594,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1595,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1596,Bareland,Forest,Wetland,Non_Water,Wetland,Forest
1597,Bareland,Forest,Wetland,Water,Wetland,Grassland
1598,Bareland,Forest,Wetland,Water,Wetland,Wetland
1599,Bareland,Forest,Wetland,Water,Wetland,Water
1600,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1601,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
1602,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
1603,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
1604,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland
1605,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
1606,Bareland,Forest,Forest,Non_Water,Non_Wetland,Grassland
1607,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1608,Water,NULL,NULL,NULL,Non_Wetland,Water
1609,Water,NULL,NULL,Non_Water,Non_Wetland,Water
1610,Water,NULL,NULL,Water,Non_Wetland,Grassland
1611,Water,NULL,NULL,Water,Non_Wetland,Wetland
1612,Water,NULL,NULL,Water,Non_Wetland,Bareland
1613,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1614,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1615,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1616,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1617,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1618,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
1619,Water,NULL,Shrubland,NULL,Non_Wetland,Water
1620,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1621,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1622,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1623,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1624,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1625,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water
1626,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1627,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1628,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
1629,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1630,Water,NULL,Shrubland,Water,Non_Wetland,Water
1631,Water,NULL,Shrubland,Water,Non_Wetland,Forest
1632,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1633,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1634,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1635,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
1636,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1637,Water,NULL,Grassland,NULL,Non_Wetland,Water
1638,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1639,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1640,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1641,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1642,Water,NULL,Grassland,Non_Water,Non_Wetland,Forest
1643,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1644,Water,NULL,Grassland,Water,Non_Wetland,Wetland
1645,Water,NULL,Grassland,Water,Non_Wetland,Bareland
1646,Water,NULL,Grassland,Water,Non_Wetland,Water
1647,Water,NULL,Grassland,Water,Non_Wetland,Forest
1648,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1649,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1650,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
1651,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1652,Water,NULL,Cropland,NULL,Non_Wetland,Water
1653,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1654,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1655,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1656,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1657,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
1658,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1659,Water,NULL,Cropland,Water,Non_Wetland,Wetland
1660,Water,NULL,Cropland,Water,Non_Wetland,Bareland
1661,Water,NULL,Cropland,Water,Non_Wetland,Water
1662,Water,NULL,Cropland,Water,Non_Wetland,Forest
1663,Water,NULL,Wetland,NULL,Wetland,Grassland
1664,Water,NULL,Wetland,NULL,Wetland,Wetland
1665,Water,NULL,Wetland,NULL,Wetland,Bareland
1666,Water,NULL,Wetland,NULL,Wetland,Water
1667,Water,NULL,Wetland,NULL,Wetland,Forest
1668,Water,NULL,Wetland,Non_Water,Wetland,Grassland
1669,Water,NULL,Wetland,Non_Water,Wetland,Wetland
1670,Water,NULL,Wetland,Non_Water,Wetland,Bareland
1671,Water,NULL,Wetland,Non_Water,Wetland,Water
1672,Water,NULL,Wetland,Non_Water,Wetland,Forest
1673,Water,NULL,Wetland,Water,Wetland,Grassland
1674,Water,NULL,Wetland,Water,Wetland,Cropland
1675,Water,NULL,Wetland,Water,Wetland,Wetland
1676,Water,NULL,Wetland,Water,Wetland,Bareland
1677,Water,NULL,Wetland,Water,Wetland,Water
1678,Water,NULL,Wetland,Water,Wetland,Forest
1679,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1680,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1681,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1682,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1683,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1684,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1685,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1686,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1687,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1688,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
1689,Water,NULL,Built-up,NULL,Non_Wetland,Water
1690,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1691,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1692,Water,NULL,Built-up,Water,Non_Wetland,Grassland
1693,Water,NULL,Built-up,Water,Non_Wetland,Wetland
1694,Water,NULL,Built-up,Water,Non_Wetland,Water
1695,Water,NULL,Water,NULL,Water,Grassland
1696,Water,NULL,Water,NULL,Water,Wetland
1697,Water,NULL,Water,NULL,Water,Water
1698,Water,NULL,Water,NULL,Water,Forest
1699,Water,NULL,Water,Non_Water,Water,NULL
1700,Water,NULL,Water,Non_Water,Water,Grassland
1701,Water,NULL,Water,Non_Water,Water,Wetland
1702,Water,NULL,Water,Non_Water,Water,Bareland
1703,Water,NULL,Water,Non_Water,Water,Water
1704,Water,NULL,Water,Non_Water,Water,Forest
1705,Water,NULL,Water,Water,Water,Grassland
1706,Water,NULL,Water,Water,Water,Wetland
1707,Water,NULL,Water,Water,Water,Bareland
1708,Water,NULL,Water,Water,Water,Water
1709,Water,NULL,Water,Water,Water,Forest
1710,Water,NULL,Forest,NULL,Non_Wetland,NULL
