Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R
337,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
338,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
339,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
340,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
341,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
342,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
343,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
344,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
345,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
346,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
347,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
348,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
349,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
350,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
351,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
352,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
353,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
354,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
355,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
356,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
357,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
358,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
359,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
360,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
361,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
362,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
363,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
364,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
365,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
366,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
367,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
368,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
369,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
370,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
371,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
372,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
373,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
374,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
375,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
376,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
377,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
378,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
379,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
380,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
381,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
382,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
383,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
384,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
385,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
386,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
387,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
388,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
389,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
390,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
391,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
392,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
393,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
394,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
395,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
396,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
397,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
398,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
399,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
400,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
401,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
402,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
403,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
404,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
405,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
406,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
407,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
408,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
409,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
410,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
411,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
412,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
413,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
414,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
415,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
416,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
417,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
418,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
419,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
420,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
421,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
422,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
423,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
424,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
425,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
426,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
427,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
428,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
429,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
430,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
431,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
432,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
433,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
434,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
435,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
436,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
437,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
438,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
439,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
440,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
441,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
442,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
443,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
444,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
445,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
446,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
447,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
448,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
449,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
450,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
451,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
452,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
453,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
454,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
455,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
456,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
457,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
458,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
459,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
460,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
461,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
462,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
463,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
464,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
465,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
466,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
467,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
468,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
469,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
470,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
471,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
472,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
473,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
474,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
475,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
476,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
477,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
478,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
479,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
480,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
481,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
482,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
483,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
484,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
485,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
486,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
487,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
488,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
489,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
490,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
491,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
492,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
493,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
494,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
495,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
496,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
497,NULL,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
498,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
499,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
500,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
501,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
502,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
503,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
504,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
505,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
506,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
507,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
508,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
509,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
510,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
511,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
512,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
513,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
514,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
515,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
516,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
517,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
518,NULL,Water,Water,NULL,Water,NULL,NULL,Bareland
519,NULL,Water,Water,NULL,Water,NULL,NULL,Water
520,NULL,Water,Water,Non_Water,Water,NULL,NULL,Bareland
521,NULL,Water,Water,Non_Water,Water,NULL,NULL,Water
522,NULL,Water,Water,Water,Water,NULL,NULL,Bareland
523,NULL,Water,Water,Water,Water,NULL,NULL,Water
524,NULL,Water,Water,Water,Water,NULL,NULL,Forest
525,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
526,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
527,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
528,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
529,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
530,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
531,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
532,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
533,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
534,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
535,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Built-up
536,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
537,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
538,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
539,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
540,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
541,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
542,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
543,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
544,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
545,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
546,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
547,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
548,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
549,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
550,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
551,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
552,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
553,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
554,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
555,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
556,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
557,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
558,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
559,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
560,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
561,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
562,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
563,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
564,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
565,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
566,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
567,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
568,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
569,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
570,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
571,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
572,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
573,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
574,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
575,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
576,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
577,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
578,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
579,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
580,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
581,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
582,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
583,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
584,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
585,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
586,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
587,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
588,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
589,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
590,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
591,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
592,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
593,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
594,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
595,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
596,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
597,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
598,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
599,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
600,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
601,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
602,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
603,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
604,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
605,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
606,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
607,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
608,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
609,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
610,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
611,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
612,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
613,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
614,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
615,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
616,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
617,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
618,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
619,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
620,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
621,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
622,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
623,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
624,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
625,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
626,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
627,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
628,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
629,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
630,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
631,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
632,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
633,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
634,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
635,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
636,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
637,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
638,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
639,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
640,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
641,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
642,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
643,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
644,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
645,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
646,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
647,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
648,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
649,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
650,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
651,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
652,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
653,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
654,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
655,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
656,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
657,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
658,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
659,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
660,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
661,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
662,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
663,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
664,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
665,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
666,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
667,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
668,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
669,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
670,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
671,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
672,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
673,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
674,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
675,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
676,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
677,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
678,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
679,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
680,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
681,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
682,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
