Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R
1034,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1035,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1036,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1037,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1038,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1039,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1040,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1041,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1042,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1043,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1044,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1045,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1046,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1047,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1048,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1049,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1050,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1051,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1052,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1053,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1054,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1055,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1056,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1057,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1058,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1059,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1060,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1061,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1062,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1063,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1064,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1065,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1066,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1067,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1068,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1069,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1070,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1071,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1072,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1073,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1074,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1075,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1076,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1077,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1078,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1079,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1080,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1081,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1082,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1083,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1084,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1085,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,NULL
1086,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1087,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1088,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1089,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1090,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1091,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1092,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1093,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1094,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1095,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1096,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1097,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1098,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1099,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1100,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1101,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1102,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1103,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1104,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1105,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1106,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1107,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1108,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1109,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1110,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1111,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1112,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1113,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1114,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1115,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1116,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1117,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1118,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1119,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1120,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1121,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1122,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1123,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1124,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1125,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1126,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1127,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1128,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1129,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1130,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1131,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1132,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1133,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1134,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Cropland
1135,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1136,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1137,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1138,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
1139,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1140,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1141,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1142,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1143,Wetland,Wetland,Water,Water,Water,NULL,NULL,NULL
1144,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1145,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1146,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1147,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1148,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1149,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1150,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1151,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1152,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1153,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1154,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1155,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1156,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1157,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1158,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1159,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1160,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1161,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1162,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1163,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1164,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1165,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1166,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1167,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1168,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1169,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1170,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1171,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1172,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1173,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1174,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1175,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1176,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1177,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1178,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1179,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1180,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1181,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1182,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1183,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1184,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1185,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1186,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1187,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1188,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1189,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1190,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1191,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1192,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1193,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1194,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
1195,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
1196,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
1197,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1198,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1199,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1200,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1201,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1202,Wetland,Water,Water,Water,Water,NULL,NULL,NULL
1203,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1204,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1205,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1206,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
1207,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1208,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1209,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1210,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1211,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1212,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1213,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1214,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1215,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1216,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1217,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1218,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1219,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1220,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1221,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1222,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1223,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1224,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1225,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1226,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1227,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1228,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1229,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1230,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1231,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1232,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1233,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1234,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1235,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1236,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1237,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1238,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1239,Wetland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1240,Wetland,Forest,Water,NULL,Water,NULL,NULL,Water
1241,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
1242,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1243,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1244,Wetland,Forest,Water,Water,Water,NULL,NULL,NULL
1245,Wetland,Forest,Water,Water,Water,NULL,NULL,Grassland
1246,Wetland,Forest,Water,Water,Water,NULL,NULL,Wetland
1247,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1248,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1249,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1250,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1251,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1252,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1253,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1254,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1255,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1256,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1257,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
1258,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1259,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1260,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1261,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1262,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1263,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1264,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1265,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1266,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1267,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1268,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1269,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1270,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1271,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1272,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1273,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1274,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1275,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1276,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1277,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1278,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1279,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1280,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1281,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1282,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1283,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1284,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1285,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1286,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1287,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1288,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1289,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1290,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1291,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1292,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1293,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1294,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1295,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1296,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1297,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1298,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1299,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1300,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1301,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1302,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1303,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1304,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1305,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1306,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1307,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1308,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1309,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1310,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1311,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1312,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1313,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1314,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1315,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1316,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1317,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1318,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1319,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1320,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1321,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1322,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1323,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1324,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1325,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1326,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1327,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1328,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1329,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1330,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1331,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1332,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1333,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1334,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1335,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1336,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1337,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1338,Bareland,NULL,Water,NULL,Water,NULL,NULL,NULL
1339,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1340,Bareland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1341,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1342,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1343,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1344,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1345,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
1346,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1347,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1348,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1349,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1350,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1351,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1352,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1353,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1354,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1355,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1356,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1357,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1358,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1359,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1360,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1361,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1362,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1363,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1364,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1365,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1366,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1367,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1368,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1369,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1370,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1371,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1372,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1373,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
