Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R
1031,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1032,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1033,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1034,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1035,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Built-up
1036,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1037,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1038,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1039,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1040,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1041,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1042,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1043,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1044,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1045,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1046,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1047,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1048,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1049,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1050,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1051,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Built-up
1052,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1053,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1054,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1055,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1056,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1057,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1058,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1059,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1060,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1061,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1062,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1063,Bareland,Built-up,Water,Water,Water,NULL,NULL,Bareland
1064,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
1065,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1066,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1067,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1068,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1069,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1070,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1071,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1072,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1073,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1074,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1075,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1076,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1077,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1078,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1079,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1080,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1081,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1082,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1083,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1084,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1085,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1086,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1087,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1088,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1089,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1090,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1091,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1092,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1093,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1094,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1095,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1096,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1097,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1098,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1099,Bareland,Water,Wetland,Water,NULL,NULL,NULL,Water
1100,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1101,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1102,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1103,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1104,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1105,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1106,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1107,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1108,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1109,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1110,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1111,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1112,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1113,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1114,Bareland,Water,Water,NULL,Water,NULL,NULL,Wetland
1115,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1116,Bareland,Water,Water,Non_Water,NULL,NULL,NULL,Water
1117,Bareland,Water,Water,Water,NULL,NULL,NULL,Bareland
1118,Bareland,Water,Water,Water,NULL,NULL,NULL,Water
1119,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1120,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1121,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1122,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1123,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1124,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1125,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1126,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1127,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1128,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1129,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1130,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1131,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1132,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1133,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1134,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1135,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1136,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1137,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1138,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1139,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1140,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1141,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1142,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1143,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1144,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1145,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
1146,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1147,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1148,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1149,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1150,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1151,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1152,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1153,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1154,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1155,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1156,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1157,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1158,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1159,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1160,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1161,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1162,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1163,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1164,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1165,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1166,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1167,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1168,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1169,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1170,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1171,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1172,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1173,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1174,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
1175,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1176,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1177,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1178,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1179,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1180,Water,NULL,Wetland,Water,NULL,NULL,NULL,Water
1181,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1182,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1183,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1184,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1185,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1186,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1187,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1188,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1189,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1190,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1191,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1192,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1193,Water,NULL,Water,NULL,NULL,NULL,NULL,NULL
1194,Water,NULL,Water,NULL,NULL,NULL,NULL,Water
1195,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1196,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1197,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1198,Water,NULL,Water,Water,NULL,NULL,NULL,NULL
1199,Water,NULL,Water,Water,NULL,NULL,NULL,Water
1200,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1201,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1202,Water,NULL,Water,Water,Water,NULL,NULL,Water
1203,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1204,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1205,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1206,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1207,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1208,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1209,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1210,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1211,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1212,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1213,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1214,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1215,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1216,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1217,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1218,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1219,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1220,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
1221,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1222,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1223,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1224,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1225,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1226,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1227,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1228,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1229,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1230,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1231,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1232,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1233,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1234,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1235,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1236,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1237,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1238,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1239,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1240,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1241,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1242,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1243,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1244,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1245,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1246,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1247,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1248,Water,Wetland,Water,Water,NULL,NULL,NULL,Water
1249,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1250,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1251,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
1252,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1253,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1254,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1255,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1256,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1257,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1258,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1259,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1260,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1261,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1262,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1263,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1264,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1265,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1266,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1267,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1268,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1269,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1270,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1271,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1272,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1273,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1274,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1275,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1276,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1277,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1278,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1279,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1280,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1281,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1282,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1283,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1284,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1285,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1286,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1287,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1288,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1289,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1290,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1291,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
1292,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1293,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1294,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1295,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1296,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1297,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1298,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1299,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1300,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1301,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1302,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1303,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1304,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1305,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1306,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1307,Water,Built-up,Wetland,NULL,NULL,NULL,NULL,Forest
1308,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1309,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1310,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1311,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
1312,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1313,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1314,Water,Built-up,Wetland,Non_Water,NULL,NULL,NULL,Wetland
1315,Water,Built-up,Wetland,Non_Water,NULL,NULL,NULL,Built-up
1316,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1317,Water,Built-up,Wetland,Water,NULL,NULL,NULL,Wetland
1318,Water,Built-up,Wetland,Water,NULL,NULL,NULL,Water
1319,Water,Built-up,Wetland,Water,NULL,NULL,NULL,Forest
1320,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1321,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
1322,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1323,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Built-up
1324,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1325,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1326,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1327,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1328,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1329,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1330,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1331,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1332,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1333,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1334,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1335,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1336,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1337,Water,Built-up,Water,NULL,Water,NULL,NULL,Wetland
1338,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1339,Water,Built-up,Water,Water,NULL,NULL,NULL,Wetland
1340,Water,Built-up,Water,Water,NULL,NULL,NULL,Forest
1341,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
1342,Water,Built-up,Water,Water,Water,NULL,NULL,Wetland
1343,Water,Built-up,Water,Water,Water,NULL,NULL,Bareland
1344,Water,Built-up,Water,Water,Water,NULL,NULL,Built-up
1345,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1346,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1347,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1348,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1349,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1350,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1351,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1352,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1353,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1354,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1355,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1356,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1357,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1358,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1359,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1360,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1361,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1362,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1363,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1364,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
1365,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1366,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1367,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1368,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1369,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1370,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1371,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1372,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1373,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1374,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1375,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1376,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1377,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1378,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1379,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1380,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1381,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1382,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
