Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDS_M_R
5190,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5191,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
5192,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5193,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
5194,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5195,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
5196,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
5197,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
5198,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5199,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
5200,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5201,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
5202,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5203,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
5204,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5205,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5206,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
5207,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5208,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
5209,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
5210,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
5211,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5212,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5213,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5214,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5215,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
5216,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
5217,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
5218,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5219,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5220,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5221,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5222,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5223,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5224,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5225,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5226,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
5227,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
5228,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
5229,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland,Forest
5230,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
5231,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
5232,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
5233,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
5234,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
5235,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
5236,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
5237,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
5238,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5239,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
5240,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
5241,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
5242,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
5243,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
5244,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5245,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5246,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
5247,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5248,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5249,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
5250,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
5251,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Bareland
5252,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5253,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
5254,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
5255,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Bareland
5256,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Water
5257,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
5258,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
5259,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
5260,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
5261,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5262,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5263,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5264,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5265,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5266,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
5267,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5268,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
5269,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
5270,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5271,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
5272,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
5273,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5274,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5275,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5276,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5277,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5278,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5279,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5280,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5281,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
5282,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5283,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Bareland
5284,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
5285,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5286,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
5287,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5288,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5289,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5290,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
5291,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5292,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
5293,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
5294,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5295,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
5296,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5297,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
5298,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5299,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
5300,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5301,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
5302,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
5303,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5304,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5305,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5306,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5307,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
5308,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5309,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
5310,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5311,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5312,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5313,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
5314,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5315,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Water
5316,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5317,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
5318,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5319,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5320,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
5321,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
5322,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5323,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
5324,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
5325,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
5326,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5327,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
5328,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
5329,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
5330,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5331,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5332,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
5333,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
5334,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
5335,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
5336,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
5337,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
5338,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
5339,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5340,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5341,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
5342,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5343,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5344,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5345,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5346,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5347,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5348,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5349,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
5350,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
5351,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5352,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
5353,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
5354,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
5355,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
5356,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Bareland,Forest
5357,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
5358,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
5359,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
5360,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Bareland
5361,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
5362,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
5363,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
5364,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
5365,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
5366,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
5367,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
5368,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
5369,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
5370,Forest,Forest,Grassland,Water,Non_Wetland,Water,Bareland,Forest
5371,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Bareland,Forest
5372,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
5373,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
5374,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5375,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5376,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5377,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5378,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5379,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
5380,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5381,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5382,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5383,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5384,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5385,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5386,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5387,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5388,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5389,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
5390,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5391,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5392,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
5393,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5394,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5395,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5396,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Bareland
5397,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
5398,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
5399,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5400,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
5401,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
5402,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5403,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5404,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5405,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5406,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5407,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
5408,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
5409,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
5410,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
5411,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Forest
5412,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
5413,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
5414,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Cropland
5415,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
5416,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
5417,Forest,Forest,Cropland,Water,Non_Wetland,Water,Bareland,Forest
5418,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
5419,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
5420,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
5421,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5422,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Bareland
5423,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
5424,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
5425,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Water
5426,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
5427,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
5428,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
5429,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
5430,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
5431,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
5432,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
5433,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
5434,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
5435,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5436,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5437,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
5438,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5439,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
5440,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5441,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,NULL
5442,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
5443,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
5444,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Water
5445,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
5446,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
5447,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
5448,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
5449,Forest,Forest,Wetland,NULL,Wetland,Cropland,Bareland,Forest
5450,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5451,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
5452,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
5453,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
5454,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5455,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
5456,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5457,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5458,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
5459,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Water
5460,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5461,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
5462,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
5463,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
5464,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
5465,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
5466,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
5467,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Water
5468,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
5469,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
5470,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
5471,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
5472,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
5473,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
5474,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
5475,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
5476,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
5477,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
5478,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Water
5479,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
5480,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
5481,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
5482,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
5483,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
5484,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
5485,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5486,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5487,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
5488,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
5489,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5490,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
5491,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5492,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
5493,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
5494,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
5495,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5496,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
5497,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
5498,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
5499,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
5500,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
5501,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5502,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Water
5503,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
5504,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
5505,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
5506,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
5507,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5508,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
5509,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
5510,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5511,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
5512,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
5513,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Water
5514,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Forest
5515,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
5516,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
5517,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
5518,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Forest
5519,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
5520,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
5521,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
5522,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Grassland
5523,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Water
5524,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Forest
