Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KDB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R
1326,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1327,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1328,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1329,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1330,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1331,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1332,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1333,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1334,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1335,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1336,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1337,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1338,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1339,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1340,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1341,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1342,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1343,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1344,Bareland,Cropland,Water,Water,Water,NULL,NULL,Wetland
1345,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
1346,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1347,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1348,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1349,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1350,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1351,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1352,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1353,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1354,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1355,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1356,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1357,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1358,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1359,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1360,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1361,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1362,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1363,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1364,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1365,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1366,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1367,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1368,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1369,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1370,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1371,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1372,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1373,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1374,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1375,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1376,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1377,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1378,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1379,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1380,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1381,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1382,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1383,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1384,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1385,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1386,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1387,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1388,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1389,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1390,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1391,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1392,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1393,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1394,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1395,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1396,Bareland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1397,Bareland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1398,Bareland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1399,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
1400,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1401,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1402,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1403,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1404,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1405,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1406,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1407,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1408,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1409,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1410,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1411,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1412,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1413,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1414,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1415,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1416,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1417,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1418,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1419,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1420,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1421,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1422,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1423,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1424,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1425,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1426,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1427,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1428,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1429,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1430,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1431,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1432,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1433,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1434,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1435,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1436,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1437,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1438,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1439,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1440,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1441,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1442,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1443,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1444,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1445,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1446,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1447,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1448,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1449,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1450,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1451,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1452,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1453,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1454,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1455,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1456,Bareland,Bareland,Water,Water,Water,NULL,NULL,Wetland
1457,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1458,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1459,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1460,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1461,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1462,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1463,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1464,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1465,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1466,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1467,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1468,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1469,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1470,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1471,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1472,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1473,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1474,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1475,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1476,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1477,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1478,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1479,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1480,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1481,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1482,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1483,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1484,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1485,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1486,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1487,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1488,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1489,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1490,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1491,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1492,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1493,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1494,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1495,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1496,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1497,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1498,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1499,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1500,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1501,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1502,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1503,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1504,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1505,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1506,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1507,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1508,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1509,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1510,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1511,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1512,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1513,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1514,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1515,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1516,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1517,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1518,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
1519,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1520,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1521,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1522,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1523,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1524,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1525,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1526,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1527,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1528,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1529,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1530,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1531,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1532,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1533,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1534,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1535,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1536,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1537,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1538,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1539,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1540,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1541,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1542,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1543,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1544,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1545,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1546,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1547,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1548,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1549,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1550,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1551,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1552,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1553,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1554,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1555,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1556,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1557,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1558,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1559,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1560,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1561,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1562,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1563,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1564,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1565,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1566,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1567,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1568,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1569,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1570,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1571,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1572,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1573,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1574,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1575,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1576,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1577,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1578,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1579,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1580,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1581,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1582,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1583,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1584,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1585,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1586,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1587,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1588,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1589,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1590,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1591,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1592,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1593,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1594,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1595,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1596,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1597,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1598,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1599,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1600,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1601,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1602,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1603,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1604,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1605,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1606,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1607,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1608,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1609,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1610,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1611,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1612,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1613,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1614,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1615,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1616,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1617,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1618,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1619,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1620,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1621,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1622,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1623,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1624,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1625,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1626,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1627,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1628,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1629,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1630,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1631,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1632,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1633,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1634,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1635,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1636,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1637,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1638,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1639,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1640,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1641,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1642,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1643,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1644,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1645,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1646,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1647,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1648,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1649,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1650,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1651,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1652,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1653,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1654,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1655,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1656,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
