Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQJ_M_R
322,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
323,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
324,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
325,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
326,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
327,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
328,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
329,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
330,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
331,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
332,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Wetland
333,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
334,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
335,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
336,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
337,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
338,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
339,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
340,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
341,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
342,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
343,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
344,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
345,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
346,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
347,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
348,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
349,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
350,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
351,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
352,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
353,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
354,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
355,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
356,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
357,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
358,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
359,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
360,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
361,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
362,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
363,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
364,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
365,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
366,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,NULL
367,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
368,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
369,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
370,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
371,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
372,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
373,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
374,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
375,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
376,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
377,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,NULL,Grassland
378,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
379,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
380,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
381,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
382,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
383,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
384,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
385,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
386,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
387,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
388,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
389,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
390,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
391,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
392,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
393,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
394,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
395,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
396,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
397,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
398,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
399,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
400,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
401,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
402,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
403,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
404,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
405,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
406,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
407,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
408,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
409,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
410,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
411,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
412,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
413,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
414,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
415,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
416,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
417,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
418,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
419,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
420,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
421,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
422,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
423,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,NULL
424,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
425,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
426,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
427,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
428,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
429,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
430,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
431,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
432,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
433,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
434,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
435,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
436,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
437,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
438,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
439,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
440,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
441,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
442,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
443,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
444,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
445,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
446,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
447,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
448,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
449,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
450,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
451,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
452,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
453,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
454,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
455,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
456,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
457,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
458,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
459,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
460,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
461,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
462,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
463,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
464,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
465,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
466,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
467,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
468,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
469,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
470,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
471,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
472,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
473,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
474,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
475,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
476,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
477,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
478,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
479,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
480,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
481,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
482,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
483,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
484,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
485,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
486,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
487,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
488,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
489,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
490,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
491,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
492,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
493,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
494,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Water
495,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
496,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
497,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
498,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
499,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
500,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
501,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
502,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
503,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
504,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
505,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
506,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
507,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,NULL
508,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
509,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,NULL
510,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
511,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
512,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
513,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Water
514,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
515,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
516,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
517,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
518,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
519,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
520,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Wetland
521,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
522,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
523,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
524,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
525,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
526,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
527,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
528,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
529,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
530,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
531,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
532,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
533,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
534,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
535,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
536,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
537,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
538,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
539,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
540,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
541,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
542,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
543,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
544,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
545,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
546,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
547,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
548,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
549,NULL,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
550,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
551,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
552,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
553,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Water
554,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
555,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
556,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
557,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
558,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
559,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
560,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
561,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
562,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
563,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
564,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
565,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
566,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,NULL
567,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
568,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
569,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
570,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
571,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
572,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
573,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
574,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
575,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
576,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Bareland
577,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
578,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
579,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
580,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
581,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
582,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
583,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Bareland
584,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
585,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
586,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
587,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
588,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
589,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
590,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
591,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
592,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Bareland
593,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
594,NULL,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
595,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
596,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
597,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
598,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
599,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
600,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
601,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
602,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
603,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
604,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
605,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
606,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
607,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
608,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
609,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
610,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
611,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
612,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
613,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
614,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
615,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
616,NULL,NULL,Water,NULL,Water,NULL,NULL,Wetland
617,NULL,NULL,Water,NULL,Water,NULL,NULL,Water
618,NULL,NULL,Water,NULL,Water,NULL,NULL,Forest
619,NULL,NULL,Water,NULL,Water,Grassland,NULL,Grassland
620,NULL,NULL,Water,NULL,Water,Grassland,NULL,Forest
621,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
622,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
623,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
624,NULL,NULL,Water,NULL,Water,Grassland,Forest,Forest
625,NULL,NULL,Water,NULL,Water,Wetland,NULL,Grassland
626,NULL,NULL,Water,NULL,Water,Wetland,NULL,Forest
627,NULL,NULL,Water,NULL,Water,Wetland,Grassland,NULL
628,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
629,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
630,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Forest
631,NULL,NULL,Water,NULL,Water,Wetland,Wetland,NULL
632,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
633,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
634,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
635,NULL,NULL,Water,NULL,Water,Wetland,Forest,Grassland
636,NULL,NULL,Water,NULL,Water,Forest,Grassland,Grassland
637,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
638,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Water
639,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Forest
640,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
641,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
642,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
643,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
644,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
645,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
646,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
647,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
648,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
649,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
650,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
651,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
652,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
653,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
654,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
655,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
656,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
657,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
658,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
659,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
660,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
661,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
662,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
663,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
664,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
665,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
