Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRJ_M_R
323,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
374,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
375,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
376,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
377,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
378,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
379,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
380,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
396,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
397,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,NULL
398,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
399,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
400,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
401,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
402,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
403,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
404,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
405,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
406,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
407,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
408,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
409,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
410,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
411,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
412,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,NULL
413,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
414,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
415,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
416,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
417,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
418,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
419,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
420,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
421,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
422,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
423,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,NULL
424,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
425,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
426,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
427,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
428,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
429,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
430,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
431,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
432,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
433,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
434,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
435,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
436,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,NULL
437,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
438,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
439,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
440,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
441,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
442,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
443,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
444,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
445,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
446,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
447,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
448,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
449,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
450,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
451,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
452,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
453,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
454,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
455,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
456,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
457,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
458,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
459,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
460,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
461,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
462,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
463,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
464,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
465,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
466,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
467,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Bareland
468,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
469,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
470,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
471,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
472,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
473,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
474,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
475,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
476,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
477,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
478,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
479,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
480,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
481,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
482,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Cropland
483,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
484,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,NULL
485,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
486,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
487,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
488,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
489,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
490,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
491,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
492,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
493,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
494,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
495,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
496,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
497,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
498,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Built-up
499,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
500,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
501,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
502,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Wetland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
504,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
505,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
506,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
507,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
508,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
509,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
510,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
511,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
512,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
513,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
514,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
515,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
516,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
517,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
519,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
520,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
521,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
522,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
523,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
524,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
525,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
526,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
527,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
528,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
529,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
530,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
531,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
532,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
533,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
534,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
535,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
536,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
537,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
538,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
539,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
540,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
541,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
542,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
543,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
544,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
545,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
546,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
547,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
548,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
549,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
550,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
551,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
552,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
553,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
554,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
555,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
556,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
557,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
558,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
559,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
560,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
561,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
562,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
563,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
564,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
565,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
566,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
567,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
569,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
570,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
571,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
572,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
573,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
575,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
576,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
577,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
578,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
579,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
582,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
583,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
584,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
587,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
588,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
589,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
590,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
591,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
592,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
593,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
596,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
597,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
598,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
599,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
600,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
602,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
603,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
604,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
605,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
606,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
608,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
609,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
610,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
611,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
612,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
618,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
619,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
620,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,NULL
621,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
623,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
624,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
626,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
628,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
631,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
633,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
634,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
635,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
639,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
640,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
641,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
642,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
644,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Bareland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
648,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
