Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWU_M_R
1059,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
1060,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1061,NULL,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
1062,NULL,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
1063,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1064,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1065,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1066,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1067,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1068,NULL,Bareland,Water,Water,Water,Wetland,Water,Grassland
1069,NULL,Bareland,Water,Water,Water,Water,Wetland,Wetland
1070,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1071,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1072,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
1073,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
1074,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1075,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1076,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1077,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1078,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1079,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1080,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1081,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1082,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1083,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1084,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1085,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1086,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1087,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1088,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
1089,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1090,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1091,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1092,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1093,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1094,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
1095,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1096,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1097,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1098,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1099,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1100,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1101,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1102,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1103,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Forest
1104,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1105,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
1106,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
1107,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1108,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
1109,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Built-up
1110,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
1111,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
1112,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
1113,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
1114,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
1115,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Forest
1116,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
1117,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1118,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1119,NULL,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1120,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
1121,NULL,Built-up,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1122,NULL,Built-up,NULL,Water,Non_Wetland,Wetland,Water,Forest
1123,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
1124,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1125,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1126,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1127,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1128,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1129,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1130,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1131,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1132,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1133,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1134,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1135,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1136,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1137,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1138,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1139,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1140,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1141,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
1142,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1143,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1144,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Built-up
1145,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
1146,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1147,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1148,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1149,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1150,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1151,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1152,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1153,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1154,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1155,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
1156,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1157,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1158,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1159,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1160,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1161,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1162,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
1163,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1164,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1165,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1166,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1167,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
1168,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1169,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
1170,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
1171,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1172,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
1173,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1174,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
1175,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1176,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1177,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1178,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
1179,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
1180,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1181,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1182,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
1183,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1184,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1185,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1186,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
1187,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1188,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
1189,NULL,Built-up,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
1190,NULL,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1191,NULL,Built-up,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
1192,NULL,Built-up,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
1193,NULL,Built-up,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
1194,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
1195,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
1196,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
1197,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
1198,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
1199,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
1200,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
1201,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1202,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1203,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1204,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1205,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1206,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1207,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1208,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1209,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1210,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1211,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1212,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1213,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1214,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1215,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1216,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
1217,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1218,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1219,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1220,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1221,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1222,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1223,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1224,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1225,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1226,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1227,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1228,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1229,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1230,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
1231,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
1232,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1233,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1234,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1235,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1236,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1237,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
1238,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1239,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1240,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1241,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
1242,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1243,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1244,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1245,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
1246,NULL,Built-up,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1247,NULL,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
1248,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1249,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1250,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1251,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1252,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1253,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Water,Grassland
1254,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Water,Forest
1255,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1256,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1257,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1258,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1259,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
1260,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1261,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Grassland
1262,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
1263,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1264,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Forest
1265,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1266,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1267,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1268,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1269,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1270,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1271,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,Grassland
1272,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,Water
1273,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
1274,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
1275,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
1276,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Forest
1277,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,Grassland
1278,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,Forest
1279,NULL,Built-up,Wetland,NULL,Wetland,Water,Wetland,Grassland
1280,NULL,Built-up,Wetland,NULL,Wetland,Water,Wetland,Wetland
1281,NULL,Built-up,Wetland,NULL,Wetland,Water,Wetland,Water
1282,NULL,Built-up,Wetland,NULL,Wetland,Water,Water,Grassland
1283,NULL,Built-up,Wetland,NULL,Wetland,Forest,Bareland,Forest
1284,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1285,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1286,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
1287,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1288,NULL,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1289,NULL,Built-up,Wetland,Water,Wetland,Grassland,Bareland,Grassland
1290,NULL,Built-up,Wetland,Water,Wetland,Grassland,Water,Grassland
1291,NULL,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1292,NULL,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
1293,NULL,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Grassland
1294,NULL,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Forest
1295,NULL,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
1296,NULL,Built-up,Wetland,Water,Wetland,Wetland,Water,Forest
1297,NULL,Built-up,Wetland,Water,Wetland,Wetland,Forest,Forest
1298,NULL,Built-up,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1299,NULL,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1300,NULL,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Forest
1301,NULL,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1302,NULL,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
1303,NULL,Built-up,Wetland,Water,Wetland,Bareland,Water,Forest
1304,NULL,Built-up,Wetland,Water,Wetland,Built-up,Bareland,Grassland
1305,NULL,Built-up,Wetland,Water,Wetland,Built-up,Water,Forest
1306,NULL,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
1307,NULL,Built-up,Wetland,Water,Wetland,Water,Water,Wetland
1308,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
1309,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1310,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1311,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1312,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1313,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
1314,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1315,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1316,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1317,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1318,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
1319,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1320,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
1321,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1322,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1323,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1324,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1325,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1326,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
1327,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
1328,NULL,Built-up,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
1329,NULL,Built-up,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
1330,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1331,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1332,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1333,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1334,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
1335,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1336,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1337,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1338,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1339,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1340,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1341,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1342,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1343,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
1344,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1345,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1346,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
1347,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Bareland
1348,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
1349,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
1350,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
1351,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1352,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1353,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1354,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1355,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1356,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
1357,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
1358,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1359,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1360,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1361,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1362,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1363,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
1364,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1365,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
1366,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1367,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
1368,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
1369,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
1370,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
1371,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
1372,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1373,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
1374,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
1375,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
1376,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1377,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1378,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1379,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1380,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
