Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R
1023,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1024,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1025,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1026,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1027,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1028,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1029,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1030,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1031,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1032,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1033,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1034,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1035,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1036,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1037,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1038,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1039,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1040,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1041,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1042,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1043,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1044,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1045,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1046,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1047,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1048,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1049,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1050,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1051,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1052,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1053,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1054,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1055,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1056,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1057,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1058,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1059,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1060,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1061,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1062,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1063,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1064,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1065,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1066,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1067,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1068,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1069,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1070,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1071,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1072,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1073,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1074,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1075,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1076,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1077,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1078,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1079,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1080,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1081,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1082,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1083,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1084,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1085,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1086,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1087,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1088,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1089,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1090,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1091,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1092,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1093,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1094,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1095,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1096,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1097,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1098,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1099,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1100,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1101,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1102,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1103,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
1104,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1105,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1106,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1107,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1108,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1109,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1110,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1111,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1112,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1113,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1114,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1115,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1116,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1117,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1118,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1119,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1120,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1121,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1122,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1123,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1124,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1125,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1126,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1127,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1128,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1129,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1130,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1131,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1132,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1133,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1134,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1135,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1136,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1137,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1138,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1139,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1140,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1141,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1142,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1143,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1144,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1145,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1146,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1147,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1148,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1149,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1150,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1151,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1152,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1153,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1154,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1155,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1156,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1157,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1158,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1159,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1160,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1161,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1162,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1163,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1164,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1165,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1166,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1167,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1168,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1169,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1170,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1171,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1172,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1173,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1174,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1175,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
1176,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1177,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1178,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1179,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1180,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1181,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1182,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1183,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1184,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1185,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1186,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1187,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1188,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1189,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1190,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1191,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1192,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1193,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1194,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1195,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1196,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1197,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1198,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1199,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1200,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1201,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1202,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1203,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1204,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1205,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1206,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1207,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1208,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1209,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1210,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1211,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1212,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1213,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Cropland
1214,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1215,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1216,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1217,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1218,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1219,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1220,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1221,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1222,Bareland,Bareland,Water,Water,Water,NULL,NULL,Cropland
1223,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1224,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1225,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
1226,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1227,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1228,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1229,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1230,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1231,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1232,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1233,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1234,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1235,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1236,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1237,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1238,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1239,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1240,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1241,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1242,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1243,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1244,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1245,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1246,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1247,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1248,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1249,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1250,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1251,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1252,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1253,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1254,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1255,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1256,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1257,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1258,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1259,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1260,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1261,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1262,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1263,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1264,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1265,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1266,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1267,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1268,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1269,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1270,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1271,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1272,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1273,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1274,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1275,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1276,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1277,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1278,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1279,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1280,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1281,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1282,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1283,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1284,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1285,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1286,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1287,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1288,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1289,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1290,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1291,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1292,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1293,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1294,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1295,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1296,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1297,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1298,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1299,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1300,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1301,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1302,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1303,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1304,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1305,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1306,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1307,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1308,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1309,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1310,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1311,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1312,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1313,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1314,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1315,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1316,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1317,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1318,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1319,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1320,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1321,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1322,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1323,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1324,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1325,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1326,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1327,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1328,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1329,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1330,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1331,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1332,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1333,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1334,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1335,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1336,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1337,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1338,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1339,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1340,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1341,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1342,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1343,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1344,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1345,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1346,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1347,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1348,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1349,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1350,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1351,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1352,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1353,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1354,Bareland,Water,Water,Water,Water,NULL,NULL,Cropland
1355,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
