Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LZP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LZP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LZP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LZP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LZP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LZP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LZP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LZP_M_R
7126,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7127,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Built-up
7128,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
7129,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
7130,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
7131,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
7132,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
7133,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
7134,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
7135,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
7136,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
7137,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7138,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
7139,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
7140,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7141,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7142,Forest,Water,Wetland,NULL,Wetland,Wetland,Built-up,Wetland
7143,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
7144,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
7145,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
7146,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
7147,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
7148,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
7149,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Water
7150,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
7151,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
7152,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
7153,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
7154,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Wetland
7155,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
7156,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
7157,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
7158,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
7159,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
7160,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
7161,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
7162,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
7163,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
7164,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7165,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7166,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7167,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
7168,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7169,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7170,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
7171,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7172,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
7173,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
7174,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
7175,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
7176,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
7177,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7178,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
7179,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7180,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7181,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
7182,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7183,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
7184,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
7185,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
7186,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
7187,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
7188,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
7189,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
7190,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
7191,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
7192,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
7193,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
7194,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
7195,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
7196,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
7197,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
7198,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7199,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
7200,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
7201,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
7202,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
7203,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
7204,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
7205,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
7206,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
7207,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
7208,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Wetland
7209,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
7210,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
7211,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
7212,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
7213,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
7214,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
7215,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Wetland
7216,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7217,Forest,Water,Water,NULL,Water,NULL,Water,Forest
7218,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
7219,Forest,Water,Water,NULL,Water,Water,Water,Water
7220,Forest,Water,Water,NULL,Water,Water,Water,Forest
7221,Forest,Water,Water,NULL,Water,Forest,Water,Water
7222,Forest,Water,Water,NULL,Water,Forest,Water,Forest
7223,Forest,Water,Water,NULL,Water,Forest,Forest,Water
7224,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
7225,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
7226,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
7227,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
7228,Forest,Water,Water,Water,Water,NULL,Water,Forest
7229,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
7230,Forest,Water,Water,Water,Water,Wetland,Water,Water
7231,Forest,Water,Water,Water,Water,Wetland,Water,Forest
7232,Forest,Water,Water,Water,Water,Water,Water,Water
7233,Forest,Water,Water,Water,Water,Water,Forest,Water
7234,Forest,Water,Water,Water,Water,Forest,Water,Water
7235,Forest,Water,Water,Water,Water,Forest,Water,Forest
7236,Forest,Water,Water,Water,Water,Forest,Forest,Water
7237,Forest,Water,Water,Water,Water,Forest,Forest,Forest
7238,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7239,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7240,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7241,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7242,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7243,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7244,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
7245,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7246,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7247,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7248,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7249,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7250,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
7251,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7252,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
7253,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
7254,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
7255,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
7256,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
7257,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
7258,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7259,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
7260,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7261,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
7262,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Wetland
7263,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
7264,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7265,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
7266,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
7267,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7268,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
7269,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
7270,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7271,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
7272,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
7273,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7274,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
7275,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
7276,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
7277,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
7278,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
7279,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
7280,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
7281,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7282,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
7283,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
7284,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7285,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
7286,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
7287,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
7288,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
7289,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
7290,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
7291,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
7292,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
7293,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Wetland
7294,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
7295,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
7296,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7297,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7298,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
7299,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
7300,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
7301,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7302,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7303,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
7304,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
7305,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
7306,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7307,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
7308,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
7309,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
7310,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
7311,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7312,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
7313,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
7314,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Wetland
7315,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
7316,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
7317,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
7318,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7319,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
7320,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
7321,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7322,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
7323,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7324,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7325,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7326,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
7327,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7328,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7329,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7330,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7331,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
7332,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7333,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
7334,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7335,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
7336,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7337,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7338,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Wetland
7339,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7340,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
7341,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7342,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
7343,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7344,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
7345,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
7346,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
7347,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
7348,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
7349,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
7350,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
7351,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
7352,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
7353,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
7354,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
7355,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7356,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
7357,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7358,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7359,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
7360,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
7361,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7362,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7363,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7364,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
7365,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Cropland
7366,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
7367,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7368,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
7369,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
7370,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7371,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
7372,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
7373,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7374,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7375,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7376,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
7377,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
7378,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
7379,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7380,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
7381,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
7382,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
7383,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
7384,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7385,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
7386,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
7387,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
7388,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
7389,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7390,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Cropland
7391,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7392,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
7393,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
7394,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
7395,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7396,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7397,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7398,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7399,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
7400,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
7401,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Wetland
7402,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
7403,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
7404,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Forest
7405,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
7406,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
7407,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7408,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7409,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7410,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
7411,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
7412,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7413,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7414,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
7415,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7416,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
7417,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
7418,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
7419,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
7420,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7421,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
7422,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
7423,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
7424,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
7425,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
7426,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7427,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
7428,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7429,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7430,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7431,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7432,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7433,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
7434,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
7435,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7436,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7437,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7438,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
7439,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7440,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7441,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7442,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7443,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
7444,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7445,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7446,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
7447,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7448,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
7449,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7450,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7451,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7452,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
7453,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
7454,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
7455,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
7456,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7457,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
7458,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7459,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7460,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7461,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
7462,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7463,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7464,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
7465,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
7466,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
7467,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
7468,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
7469,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
7470,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7471,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
7472,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7473,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
7474,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
7475,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
