Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCL_M_R
7698,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
7699,Forest,Water,Water,Non_Water,Water,NULL,Forest,Water
7700,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
7701,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Grassland
7702,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Water
7703,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
7704,Forest,Water,Water,Non_Water,Water,Grassland,Water,Grassland
7705,Forest,Water,Water,Non_Water,Water,Grassland,Water,Bareland
7706,Forest,Water,Water,Non_Water,Water,Grassland,Water,Water
7707,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
7708,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Grassland
7709,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Bareland
7710,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Water
7711,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Forest
7712,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Grassland
7713,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Bareland
7714,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Water
7715,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
7716,Forest,Water,Water,Non_Water,Water,Bareland,Water,Grassland
7717,Forest,Water,Water,Non_Water,Water,Bareland,Water,Bareland
7718,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
7719,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
7720,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Grassland
7721,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Water
7722,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
7723,Forest,Water,Water,Non_Water,Water,Built-up,Water,Grassland
7724,Forest,Water,Water,Non_Water,Water,Built-up,Water,Water
7725,Forest,Water,Water,Non_Water,Water,Built-up,Water,Forest
7726,Forest,Water,Water,Non_Water,Water,Built-up,Forest,Water
7727,Forest,Water,Water,Non_Water,Water,Water,Grassland,Water
7728,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
7729,Forest,Water,Water,Non_Water,Water,Water,Wetland,Bareland
7730,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
7731,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
7732,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
7733,Forest,Water,Water,Non_Water,Water,Water,Water,Bareland
7734,Forest,Water,Water,Non_Water,Water,Water,Water,Water
7735,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
7736,Forest,Water,Water,Non_Water,Water,Water,Forest,Grassland
7737,Forest,Water,Water,Non_Water,Water,Water,Forest,Bareland
7738,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
7739,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
7740,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
7741,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
7742,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
7743,Forest,Water,Water,Water,Water,NULL,Wetland,Water
7744,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
7745,Forest,Water,Water,Water,Water,NULL,Water,Water
7746,Forest,Water,Water,Water,Water,NULL,Water,Forest
7747,Forest,Water,Water,Water,Water,NULL,Forest,Water
7748,Forest,Water,Water,Water,Water,NULL,Forest,Forest
7749,Forest,Water,Water,Water,Water,Grassland,Grassland,Grassland
7750,Forest,Water,Water,Water,Water,Grassland,Grassland,Forest
7751,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
7752,Forest,Water,Water,Water,Water,Grassland,Wetland,Bareland
7753,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
7754,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
7755,Forest,Water,Water,Water,Water,Grassland,Bareland,Grassland
7756,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
7757,Forest,Water,Water,Water,Water,Grassland,Water,Water
7758,Forest,Water,Water,Water,Water,Grassland,Water,Forest
7759,Forest,Water,Water,Water,Water,Grassland,Forest,Grassland
7760,Forest,Water,Water,Water,Water,Grassland,Forest,Water
7761,Forest,Water,Water,Water,Water,Grassland,Forest,Forest
7762,Forest,Water,Water,Water,Water,Bareland,Wetland,Grassland
7763,Forest,Water,Water,Water,Water,Bareland,Wetland,Bareland
7764,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
7765,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
7766,Forest,Water,Water,Water,Water,Bareland,Water,Bareland
7767,Forest,Water,Water,Water,Water,Bareland,Water,Water
7768,Forest,Water,Water,Water,Water,Bareland,Water,Forest
7769,Forest,Water,Water,Water,Water,Bareland,Forest,Grassland
7770,Forest,Water,Water,Water,Water,Bareland,Forest,Water
7771,Forest,Water,Water,Water,Water,Built-up,Water,Bareland
7772,Forest,Water,Water,Water,Water,Built-up,Water,Water
7773,Forest,Water,Water,Water,Water,Water,Grassland,Grassland
7774,Forest,Water,Water,Water,Water,Water,Grassland,Water
7775,Forest,Water,Water,Water,Water,Water,Grassland,Forest
7776,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
7777,Forest,Water,Water,Water,Water,Water,Wetland,Bareland
7778,Forest,Water,Water,Water,Water,Water,Wetland,Water
7779,Forest,Water,Water,Water,Water,Water,Wetland,Forest
7780,Forest,Water,Water,Water,Water,Water,Bareland,Grassland
7781,Forest,Water,Water,Water,Water,Water,Water,Grassland
7782,Forest,Water,Water,Water,Water,Water,Water,Bareland
7783,Forest,Water,Water,Water,Water,Water,Water,Water
7784,Forest,Water,Water,Water,Water,Water,Water,Forest
7785,Forest,Water,Water,Water,Water,Water,Forest,Grassland
7786,Forest,Water,Water,Water,Water,Water,Forest,Bareland
7787,Forest,Water,Water,Water,Water,Water,Forest,Water
7788,Forest,Water,Water,Water,Water,Water,Forest,Forest
7789,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
7790,Forest,Water,Water,Water,Water,Forest,Water,Grassland
7791,Forest,Water,Water,Water,Water,Forest,Water,Water
7792,Forest,Water,Water,Water,Water,Forest,Water,Forest
7793,Forest,Water,Water,Water,Water,Forest,Forest,Water
7794,Forest,Water,Water,Water,Water,Forest,Forest,Forest
7795,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7796,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
7797,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7798,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7799,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
7800,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7801,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
7802,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
7803,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7804,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
7805,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
7806,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7807,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7808,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7809,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7810,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
7811,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7812,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7813,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
7814,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7815,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7816,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
7817,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7818,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7819,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
7820,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
7821,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7822,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7823,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
7824,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
7825,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7826,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7827,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7828,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7829,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
7830,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7831,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7832,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
7833,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
7834,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
7835,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
7836,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7837,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
7838,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
7839,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7840,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
7841,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
7842,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
7843,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7844,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
7845,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
7846,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7847,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7848,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
7849,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
7850,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7851,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
7852,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
7853,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
7854,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
7855,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
7856,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
7857,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
7858,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
7859,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
7860,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
7861,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7862,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7863,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
7864,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7865,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Bareland
7866,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
7867,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
7868,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7869,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
7870,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
7871,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7872,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
7873,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7874,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
7875,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
7876,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
7877,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7878,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
7879,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
7880,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
7881,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
7882,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7883,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
7884,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7885,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7886,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
7887,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7888,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7889,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Water
7890,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
7891,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
7892,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Bareland
7893,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
7894,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
7895,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7896,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Bareland
7897,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Water
7898,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
7899,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7900,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7901,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
7902,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7903,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
7904,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
7905,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
7906,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
7907,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
7908,Forest,Water,Forest,Non_Water,Non_Wetland,Built-up,Forest,Water
7909,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
7910,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
7911,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
7912,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
7913,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Bareland
7914,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
7915,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
7916,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
7917,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
7918,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
7919,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7920,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
7921,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Bareland
7922,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
7923,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
7924,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
7925,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
7926,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
7927,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7928,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
7929,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
7930,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7931,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
7932,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
7933,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
7934,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
7935,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
7936,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
7937,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
7938,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
7939,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Water
7940,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
7941,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Bareland
7942,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
7943,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
7944,Forest,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Bareland
7945,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
7946,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
7947,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
7948,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
7949,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Water
7950,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
7951,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
7952,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
7953,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
7954,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Bareland
7955,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
7956,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
7957,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
7958,Forest,Water,Forest,Water,Non_Wetland,Built-up,Water,Water
7959,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
7960,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
7961,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
7962,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
7963,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
7964,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
7965,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
7966,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
7967,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
7968,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
7969,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
7970,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Bareland
7971,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
7972,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
7973,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
7974,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
7975,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
7976,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
7977,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
7978,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7979,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7980,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
7981,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7982,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
7983,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
7984,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
7985,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7986,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
7987,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7988,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7989,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7990,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
7991,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7992,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7993,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Bareland
7994,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
7995,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7996,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7997,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7998,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7999,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
8000,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
8001,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
8002,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Water
8003,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
8004,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8005,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
8006,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Water
8007,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8008,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
8009,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8010,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8011,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8012,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
8013,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
8014,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8015,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
8016,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
8017,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
8018,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8019,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
8020,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
8021,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
8022,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8023,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
8024,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
8025,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8026,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
8027,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
8028,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
8029,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
8030,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
8031,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
8032,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8033,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
8034,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
8035,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
8036,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Bareland
8037,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
8038,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
8039,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
8040,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Bareland
8041,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
8042,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
8043,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8044,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8045,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8046,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8047,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
8048,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
8049,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Grassland
8050,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
8051,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8052,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
8053,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8054,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8055,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8056,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Water
8057,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
8058,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8059,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
8060,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
8061,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
