Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R
2786,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2787,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2788,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2789,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2790,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
2791,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2792,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2793,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2794,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2795,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2796,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2797,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2798,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2799,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2800,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2801,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2802,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
2803,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2804,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2805,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2806,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2807,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2808,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2809,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2810,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2811,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
2812,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2813,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2814,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2815,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2816,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2817,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2818,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2819,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2820,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2821,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2822,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
2823,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2824,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2825,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2826,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
2827,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2828,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
2829,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
2830,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2831,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2832,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2833,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2834,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
2835,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2836,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2837,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2838,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2839,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2840,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2841,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2842,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2843,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
2844,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2845,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2846,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2847,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2848,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2849,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2850,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2851,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2852,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2853,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2854,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2855,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2856,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
2857,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
2858,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2859,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
2860,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2861,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
2862,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
2863,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
2864,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2865,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
2866,NULL,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2867,NULL,Cropland,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
2868,NULL,Cropland,Forest,Water,Non_Wetland,NULL,Shrubland,Cropland
2869,NULL,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
2870,NULL,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,Cropland
2871,NULL,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
2872,NULL,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
2873,NULL,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
2874,NULL,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
2875,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2876,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2877,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
2878,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2879,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2880,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2881,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2882,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2883,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2884,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
2885,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2886,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2887,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
2888,NULL,Wetland,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
2889,NULL,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
2890,NULL,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2891,NULL,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
2892,NULL,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2893,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2894,NULL,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
2895,NULL,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
2896,NULL,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
2897,NULL,Wetland,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
2898,NULL,Wetland,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
2899,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2900,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
2901,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2902,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2903,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2904,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2905,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
2906,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
2907,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Shrubland,NULL
2908,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2909,NULL,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2910,NULL,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2911,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2912,NULL,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2913,NULL,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2914,NULL,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2915,NULL,Wetland,Cropland,Water,Non_Wetland,Forest,Shrubland,Wetland
2916,NULL,Wetland,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
2917,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
2918,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
2919,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
2920,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
2921,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
2922,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Wetland
2923,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Water
2924,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
2925,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Water
2926,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
2927,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2928,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2929,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
2930,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
2931,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2932,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
2933,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Shrubland,Water
2934,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
2935,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
2936,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
2937,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
2938,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Wetland
2939,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Forest
2940,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
2941,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2942,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2943,NULL,Wetland,Wetland,NULL,Wetland,Forest,Shrubland,Forest
2944,NULL,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
2945,NULL,Wetland,Wetland,NULL,Wetland,Forest,Water,Wetland
2946,NULL,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
2947,NULL,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
2948,NULL,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
2949,NULL,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
2950,NULL,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
2951,NULL,Wetland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
2952,NULL,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
2953,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
2954,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
2955,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
2956,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2957,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2958,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
2959,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2960,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
2961,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Water
2962,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
2963,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
2964,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
2965,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
2966,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
2967,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
2968,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2969,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
2970,NULL,Wetland,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
2971,NULL,Wetland,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
2972,NULL,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
2973,NULL,Wetland,Wetland,Water,Wetland,NULL,Shrubland,Grassland
2974,NULL,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
2975,NULL,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
2976,NULL,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Water
2977,NULL,Wetland,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
2978,NULL,Wetland,Wetland,Water,Wetland,Shrubland,Water,Wetland
2979,NULL,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
2980,NULL,Wetland,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
2981,NULL,Wetland,Wetland,Water,Wetland,Wetland,Shrubland,Forest
2982,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2983,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
2984,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
2985,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
2986,NULL,Wetland,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
2987,NULL,Wetland,Wetland,Water,Wetland,Bareland,Shrubland,Water
2988,NULL,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
2989,NULL,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
2990,NULL,Wetland,Wetland,Water,Wetland,Bareland,Water,Forest
2991,NULL,Wetland,Wetland,Water,Wetland,Bareland,Forest,Wetland
2992,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
2993,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Forest
2994,NULL,Wetland,Wetland,Water,Wetland,Forest,Shrubland,Wetland
2995,NULL,Wetland,Water,NULL,Water,Wetland,Shrubland,Wetland
2996,NULL,Wetland,Water,NULL,Water,Bareland,Shrubland,Wetland
2997,NULL,Wetland,Water,NULL,Water,Forest,Shrubland,Water
2998,NULL,Wetland,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
2999,NULL,Wetland,Water,Non_Water,Water,Wetland,Shrubland,Wetland
3000,NULL,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
3001,NULL,Wetland,Water,Non_Water,Water,Bareland,Water,Wetland
3002,NULL,Wetland,Water,Non_Water,Water,Water,Water,Wetland
3003,NULL,Wetland,Water,Water,Water,Shrubland,Shrubland,Wetland
3004,NULL,Wetland,Water,Water,Water,Wetland,NULL,Wetland
3005,NULL,Wetland,Water,Water,Water,Wetland,Shrubland,Wetland
3006,NULL,Wetland,Water,Water,Water,Wetland,Water,Wetland
3007,NULL,Wetland,Water,Water,Water,Wetland,Water,Water
3008,NULL,Wetland,Water,Water,Water,Wetland,Water,Forest
3009,NULL,Wetland,Water,Water,Water,Wetland,Forest,Wetland
3010,NULL,Wetland,Water,Water,Water,Bareland,Shrubland,Wetland
3011,NULL,Wetland,Water,Water,Water,Bareland,Water,Wetland
3012,NULL,Wetland,Water,Water,Water,Bareland,Water,Water
3013,NULL,Wetland,Water,Water,Water,Bareland,Water,Forest
3014,NULL,Wetland,Water,Water,Water,Water,Shrubland,Wetland
3015,NULL,Wetland,Water,Water,Water,Water,Water,Wetland
3016,NULL,Wetland,Water,Water,Water,Water,Water,Water
3017,NULL,Wetland,Water,Water,Water,Water,Water,Forest
3018,NULL,Wetland,Water,Water,Water,Forest,Shrubland,Wetland
3019,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3020,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3021,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3022,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3023,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3024,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3025,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3026,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3027,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3028,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3029,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3030,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3031,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
3032,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
3033,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
3034,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
3035,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3036,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3037,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
3038,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
3039,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3040,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3041,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
3042,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
3043,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3044,NULL,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
3045,NULL,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
3046,NULL,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
3047,NULL,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
3048,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
3049,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
3050,NULL,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
3051,NULL,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
3052,NULL,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3053,NULL,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
3054,NULL,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
3055,NULL,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
3056,NULL,Wetland,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
3057,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
3058,NULL,Wetland,Forest,Water,Non_Wetland,Bareland,Shrubland,Wetland
3059,NULL,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Wetland
3060,NULL,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
3061,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3062,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3063,NULL,Bareland,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
3064,NULL,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3065,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3066,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3067,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
3068,NULL,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
3069,NULL,Bareland,Shrubland,Water,Non_Wetland,Cropland,Water,Wetland
3070,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
3071,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3072,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3073,NULL,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3074,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3075,NULL,Bareland,Cropland,Water,Non_Wetland,Water,Water,Grassland
3076,NULL,Bareland,Cropland,Water,Non_Wetland,Water,Water,Bareland
3077,NULL,Bareland,Wetland,Water,Wetland,Cropland,Water,Wetland
3078,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
3079,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
3080,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
3081,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3082,NULL,Bareland,Built-up,NULL,Non_Wetland,Water,NULL,Built-up
3083,NULL,Bareland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3084,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3085,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3086,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3087,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3088,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3089,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3090,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3091,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3092,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3093,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
3094,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3095,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3096,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3097,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3098,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
3099,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
3100,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
3101,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
3102,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
3103,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3104,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3105,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
3106,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
3107,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
3108,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3109,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3110,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3111,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3112,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
