Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUH_M_R
322,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
323,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
324,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
325,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
326,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
327,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
328,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
329,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
330,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
331,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
332,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
333,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
334,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
335,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
336,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
337,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
338,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
339,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
340,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
341,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
342,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
343,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
344,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
345,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
346,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
347,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
348,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
349,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
350,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
351,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
352,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
353,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
354,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
355,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
356,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
357,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
358,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
359,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
360,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
361,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
362,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
363,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
364,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
365,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
366,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
367,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
368,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
369,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
370,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
371,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
372,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
373,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
374,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
375,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
376,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
377,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
378,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
379,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
380,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
381,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Cropland
382,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
383,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
384,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
385,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
386,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
387,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
388,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
389,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
390,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
391,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
392,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
393,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
394,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
395,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
396,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
397,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
398,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
399,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
400,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
401,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
402,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
403,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
404,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
405,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
406,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
407,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
408,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
409,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
410,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
411,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
412,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
413,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
414,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
415,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
416,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
417,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
418,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
419,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
420,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
421,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
422,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,NULL
423,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
424,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
425,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
426,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
427,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
428,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
429,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
430,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
431,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
432,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
433,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
434,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
435,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
436,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
437,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
438,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
439,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
440,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
441,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
442,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
443,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
444,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
445,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
446,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
447,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
448,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
449,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
450,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
451,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
452,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
453,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
454,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
455,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
456,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
457,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
458,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
459,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
460,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
461,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
462,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
463,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
464,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
465,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
466,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
467,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
468,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
469,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Bareland
470,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
471,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
472,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
473,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
474,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
475,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
476,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
477,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
478,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
479,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
480,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
481,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
482,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
483,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
484,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
485,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
486,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
487,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
488,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
489,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
490,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
491,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
492,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
493,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
494,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
495,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
496,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
497,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
498,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
499,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
500,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
501,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
502,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
503,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
504,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
505,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
506,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
507,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
508,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
509,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
510,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
511,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
512,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
513,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
514,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
515,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
516,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
517,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
518,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
519,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
520,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
521,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
522,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
523,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
524,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
525,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
526,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
527,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
528,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
529,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
530,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
531,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
532,NULL,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
533,NULL,NULL,Water,NULL,Water,Shrubland,Forest,NULL
534,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
535,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Cropland
536,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
537,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Water
538,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
539,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Forest
540,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
541,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
542,NULL,NULL,Water,NULL,Water,Grassland,Forest,Grassland
543,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
544,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
545,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
546,NULL,NULL,Water,NULL,Water,Bareland,NULL,Grassland
547,NULL,NULL,Water,NULL,Water,Bareland,NULL,Bareland
548,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
549,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
550,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Water
551,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
552,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Water
553,NULL,NULL,Water,NULL,Water,Bareland,Water,Forest
554,NULL,NULL,Water,NULL,Water,Bareland,Forest,Grassland
555,NULL,NULL,Water,NULL,Water,Bareland,Forest,Forest
556,NULL,NULL,Water,NULL,Water,Water,Grassland,Grassland
557,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
558,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
559,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Water
560,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
561,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
562,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Forest
563,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
564,NULL,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
565,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
566,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
567,NULL,NULL,Water,Water,Water,Grassland,Grassland,Water
568,NULL,NULL,Water,Water,Water,Grassland,Grassland,Forest
569,NULL,NULL,Water,Water,Water,Grassland,Wetland,Wetland
570,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
571,NULL,NULL,Water,Water,Water,Grassland,Water,Wetland
572,NULL,NULL,Water,Water,Water,Grassland,Water,Water
573,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
574,NULL,NULL,Water,Water,Water,Wetland,Water,Water
575,NULL,NULL,Water,Water,Water,Bareland,NULL,Grassland
576,NULL,NULL,Water,Water,Water,Bareland,Grassland,Grassland
577,NULL,NULL,Water,Water,Water,Bareland,Grassland,Water
578,NULL,NULL,Water,Water,Water,Bareland,Wetland,Water
579,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
580,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
581,NULL,NULL,Water,Water,Water,Water,Water,Water
582,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
583,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
584,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
585,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
586,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
587,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
588,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
589,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
590,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
591,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
592,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
593,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
594,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
595,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
596,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
597,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
598,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
599,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
600,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
601,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
602,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
603,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
604,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
605,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
606,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
607,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
608,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
609,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
610,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
611,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
612,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
613,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
614,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
615,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
616,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
617,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
618,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
619,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
620,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
621,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
622,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
623,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
624,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
625,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
626,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
627,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
628,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
629,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
630,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
631,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
632,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
633,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
634,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
635,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
636,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
637,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
638,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
639,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
640,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
641,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
642,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
643,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
644,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
645,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
646,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
647,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
648,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
649,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
650,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
651,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
652,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
653,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
654,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
655,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
656,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
657,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
658,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
659,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
660,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
661,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
662,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
663,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
664,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
665,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
666,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
667,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
