Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MUT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MUT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MUT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MUT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MUT_M_R
328,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
329,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
330,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
331,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
332,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
333,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
334,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
335,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
336,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
337,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
338,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
339,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
340,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
341,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
342,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
343,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
344,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
345,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
346,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
347,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
348,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
349,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
350,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
351,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
352,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
353,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
354,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
355,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
356,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
357,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
358,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
359,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
360,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
361,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
362,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
363,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
364,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
365,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
366,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
367,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
368,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
369,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
370,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
371,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
372,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
373,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
374,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
375,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
376,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
377,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
378,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
379,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
380,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
381,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
382,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
383,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
384,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
385,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
386,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
387,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
388,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
389,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
390,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
391,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
392,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
393,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
394,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
395,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
396,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
397,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
398,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Wetland
399,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
400,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
401,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
402,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
403,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
404,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
405,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
406,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
407,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
408,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
409,NULL,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
410,NULL,NULL,Wetland,Water,Wetland,Water,Forest,Wetland
411,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
412,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
413,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
414,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
415,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Grassland
416,NULL,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
417,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
418,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
419,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
420,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
421,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
422,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
423,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
424,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
425,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
426,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
427,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
428,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
429,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
430,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
431,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
432,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
433,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
434,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
435,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
436,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
437,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
438,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
439,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
440,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
441,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
442,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
443,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
444,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
445,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
446,NULL,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
447,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
448,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
449,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
450,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
451,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
452,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
453,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
454,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
455,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
456,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
457,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
458,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
459,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
460,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
461,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
462,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
463,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
464,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
465,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
466,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
467,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
468,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
469,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
470,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
471,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
472,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
473,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
474,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Forest
475,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
476,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
477,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
478,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
479,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
480,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
481,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
482,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
483,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
484,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
485,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
486,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
487,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
488,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
489,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
490,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
491,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
492,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
493,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
494,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
495,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
496,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
497,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
498,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
499,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
500,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
501,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
502,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
503,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
504,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
505,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
506,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
507,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
508,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
509,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
510,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
511,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
512,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
513,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
514,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
515,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
516,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
517,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Forest
518,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
519,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
520,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
521,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
522,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
523,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
524,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Forest
525,NULL,NULL,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
526,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
527,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
528,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
529,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
530,NULL,NULL,Water,NULL,Water,Wetland,Water,Grassland
531,NULL,NULL,Water,NULL,Water,Wetland,Water,Forest
532,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
533,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
534,NULL,NULL,Water,NULL,Water,Water,Wetland,Forest
535,NULL,NULL,Water,NULL,Water,Water,Bareland,Grassland
536,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
537,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
538,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
539,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
540,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
541,NULL,NULL,Water,Non_Water,Water,Bareland,Wetland,Grassland
542,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
543,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
544,NULL,NULL,Water,Water,Water,Grassland,Water,Wetland
545,NULL,NULL,Water,Water,Water,Wetland,NULL,Grassland
546,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
547,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
548,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
549,NULL,NULL,Water,Water,Water,Wetland,Wetland,Forest
550,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
551,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
552,NULL,NULL,Water,Water,Water,Wetland,Water,Forest
553,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
554,NULL,NULL,Water,Water,Water,Bareland,Water,Forest
555,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
556,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
557,NULL,NULL,Water,Water,Water,Water,Wetland,Water
558,NULL,NULL,Water,Water,Water,Water,Wetland,Forest
559,NULL,NULL,Water,Water,Water,Water,Water,Grassland
560,NULL,NULL,Water,Water,Water,Water,Water,Wetland
561,NULL,NULL,Water,Water,Water,Water,Water,Water
562,NULL,NULL,Water,Water,Water,Water,Water,Forest
563,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
564,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
565,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
566,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
567,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
568,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
569,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
570,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
571,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
572,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
573,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
574,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
575,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
576,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
577,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
578,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
579,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
580,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
581,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
582,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
583,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
584,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
585,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
586,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
587,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
588,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
589,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
590,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
591,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
592,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
593,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
594,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
595,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
596,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
597,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
598,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
599,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
600,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
601,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
602,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
603,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
604,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
605,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
606,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
607,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
608,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
609,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
610,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
611,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
612,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
613,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
614,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
615,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
616,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
617,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
618,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
619,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
620,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
621,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
622,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
623,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
624,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
625,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
626,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
627,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
628,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
629,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
630,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
631,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
632,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
633,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
634,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
635,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
636,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
637,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
638,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
639,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
640,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
641,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
642,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
643,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
644,NULL,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
645,NULL,Cropland,Wetland,Water,Wetland,Bareland,Water,Wetland
646,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
647,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
648,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
649,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
650,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
651,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
652,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
653,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
654,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
655,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
656,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
657,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
658,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
659,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
660,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
661,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
662,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
663,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
664,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
665,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
666,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
667,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
668,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
669,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
670,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
671,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
672,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
673,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
674,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
675,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
