Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGS_M_R
4168,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4169,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4170,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4171,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4172,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4173,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4174,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4175,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4176,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4177,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4178,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4179,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
4180,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4181,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
4182,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4183,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4184,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4185,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4186,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4187,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4188,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4189,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4190,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4191,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4192,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4193,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4194,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4195,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4196,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4197,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
4198,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
4199,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4200,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4201,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4202,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4203,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4204,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4205,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4206,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4207,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4208,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4209,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4210,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4211,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4212,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4213,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4214,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4215,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4216,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4217,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4218,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4219,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4220,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4221,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4222,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4223,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4224,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4225,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4226,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4227,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4228,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4229,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4230,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4231,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
4232,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4233,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4234,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4235,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4236,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4237,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4238,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4239,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4240,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4241,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
4242,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
4243,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4244,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
4245,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4246,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4247,Grassland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Water
4248,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4249,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4250,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4251,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4252,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
4253,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4254,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4255,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4256,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4257,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4258,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4259,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4260,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4261,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4262,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4263,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4264,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4265,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4266,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4267,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4268,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
4269,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4270,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4271,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4272,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4273,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4274,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4275,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4276,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
4277,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4278,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4279,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4280,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4281,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4282,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4283,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4284,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4285,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4286,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4287,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4288,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
4289,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
4290,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4291,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4292,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
4293,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4294,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4295,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
4296,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4297,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4298,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4299,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4300,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4301,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
4302,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
4303,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4304,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4305,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4306,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4307,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
4308,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4309,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4310,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4311,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4312,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4313,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4314,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
4315,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4316,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4317,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4318,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4319,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4320,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4321,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
4322,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4323,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4324,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4325,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4326,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4327,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4328,Grassland,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
4329,Grassland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Grassland
4330,Grassland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4331,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4332,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4333,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4334,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4335,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4336,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4337,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4338,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4339,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4340,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4341,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4342,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4343,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4344,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4345,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4346,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4347,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4348,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4349,Grassland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
4350,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4351,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4352,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4353,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4354,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4355,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4356,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4357,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4358,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4359,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4360,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4361,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4362,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4363,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4364,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
4365,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4366,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4367,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4368,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
4369,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4370,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4371,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4372,Grassland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4373,Grassland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4374,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4375,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4376,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4377,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4378,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4379,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4380,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4381,Grassland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4382,Grassland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
4383,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4384,Grassland,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4385,Grassland,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4386,Grassland,Water,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
4387,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4388,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4389,Grassland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4390,Grassland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4391,Grassland,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4392,Grassland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4393,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4394,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4395,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
4396,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Water
4397,Grassland,Water,Wetland,NULL,Wetland,Water,Grassland,Water
4398,Grassland,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
4399,Grassland,Water,Wetland,Water,Wetland,Water,Water,Water
4400,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4401,Grassland,Water,Water,NULL,Water,Shrubland,Water,Wetland
4402,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4403,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4404,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4405,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4406,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4407,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4408,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
4409,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4410,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4411,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4412,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4413,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4414,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4415,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4416,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4417,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4418,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
4419,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4420,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
4421,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4422,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4423,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4424,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4425,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4426,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4427,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4428,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
4429,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4430,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4431,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4432,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4433,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4434,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4435,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4436,Grassland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4437,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4438,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4439,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4440,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4441,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4442,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4443,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4444,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4445,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4446,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4447,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4448,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4449,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4450,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4451,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4452,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4453,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4454,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4455,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4456,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4457,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4458,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4459,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4460,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4461,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4462,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4463,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4464,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4465,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
