Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRA_M_R
343,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
344,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
345,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
346,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
347,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
348,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
349,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
350,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
351,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
352,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
353,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
354,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
355,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
356,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
357,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
358,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
359,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
360,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
361,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
362,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
363,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
364,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
365,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
366,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
367,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,NULL
368,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
369,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
370,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
371,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
372,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
373,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
374,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
375,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
376,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
377,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
378,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Built-up
379,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
380,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
381,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
382,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
383,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
384,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
385,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
386,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
387,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
388,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
389,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
390,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
391,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
392,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
393,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
394,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
395,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
396,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
397,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
398,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
399,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
400,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
401,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
402,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
403,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
404,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
405,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
406,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,NULL
407,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
408,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
409,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
410,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
411,NULL,Built-up,Water,NULL,Water,NULL,NULL,NULL
412,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
413,NULL,Built-up,Water,NULL,Water,NULL,NULL,Cropland
414,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
415,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
416,NULL,Built-up,Water,NULL,Water,NULL,NULL,Water
417,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
418,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,NULL
419,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Cropland
420,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
421,NULL,Built-up,Water,Water,Water,NULL,NULL,Grassland
422,NULL,Built-up,Water,Water,Water,NULL,NULL,Bareland
423,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
424,NULL,Built-up,Water,Water,Water,NULL,NULL,Forest
425,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
426,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
427,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
428,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
429,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
430,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
431,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
432,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
433,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
434,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
435,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
436,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
437,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
438,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
439,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
440,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
441,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
442,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
443,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
444,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
445,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
446,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
447,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
448,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
449,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
450,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
451,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
452,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
453,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
454,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
455,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
456,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
457,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
458,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
459,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
460,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
461,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
462,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
463,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
464,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
465,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
466,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
467,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
468,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
469,NULL,Water,Water,Water,Water,NULL,NULL,Forest
470,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
471,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
472,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
473,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
474,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
475,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
476,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
477,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
478,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
479,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
480,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
481,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
482,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
483,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
484,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
485,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
486,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
487,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
488,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
489,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
490,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
491,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
492,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
493,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
494,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
495,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
496,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
497,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
498,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
499,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
500,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
501,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
502,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
503,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
504,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
505,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
506,NULL,Forest,Water,NULL,Water,NULL,NULL,Bareland
507,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
508,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
509,NULL,Forest,Water,Non_Water,Water,NULL,NULL,NULL
510,NULL,Forest,Water,Water,Water,NULL,NULL,Wetland
511,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
512,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
513,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
514,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
515,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
516,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
517,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
518,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
519,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
520,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
521,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
522,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
523,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
524,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
525,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
526,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
527,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
528,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
529,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
530,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
531,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
532,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
533,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
534,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
535,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
536,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
537,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
538,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
539,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
540,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
541,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
542,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
543,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
544,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
545,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
546,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
547,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
548,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
549,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
550,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
551,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
552,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
553,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
554,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
555,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
556,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
557,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
558,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
559,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
560,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
561,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
562,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
563,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
564,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
565,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
566,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
567,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
568,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
569,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
570,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
571,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
572,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
573,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
574,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
575,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
576,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
577,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
578,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
579,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
580,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
581,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
582,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
583,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
584,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
585,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
586,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
587,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
588,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
589,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
590,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
591,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
592,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
593,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
594,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
595,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
596,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
597,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
598,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
599,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
600,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
601,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
602,Grassland,NULL,Water,NULL,Water,NULL,NULL,Bareland
603,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
604,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
605,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
606,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
607,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
608,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
609,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
610,Grassland,NULL,Water,Water,Water,NULL,NULL,NULL
611,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
612,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
613,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
614,Grassland,NULL,Water,Water,Water,NULL,NULL,Bareland
615,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
616,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
617,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
618,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
619,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
620,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
621,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
622,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
623,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
624,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
625,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
626,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
627,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
628,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
629,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
630,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
631,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
632,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
633,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
634,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
635,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
636,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
637,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
638,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
639,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
640,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
641,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
642,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
643,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
644,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
645,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
646,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
647,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
648,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
649,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
650,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
651,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
652,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
653,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
654,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
655,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
656,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
657,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
658,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
659,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
660,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
661,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
662,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
663,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
664,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
665,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
666,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
667,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
668,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
669,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
670,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
671,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
672,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
673,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
674,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
675,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
676,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
677,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
678,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
679,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
680,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
681,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
682,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
683,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
684,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
685,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
686,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
687,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
688,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
689,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
