Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRM_M_R
1266,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1267,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1268,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL
1269,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1270,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1271,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Built-up
1272,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1273,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1274,Bareland,Water,Shrubland,Water,Non_Wetland,NULL
1275,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
1276,Bareland,Water,Shrubland,Water,Non_Wetland,Cropland
1277,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1278,Bareland,Water,Shrubland,Water,Non_Wetland,Built-up
1279,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1280,Bareland,Water,Shrubland,Water,Non_Wetland,Forest
1281,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1282,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1283,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
1284,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1285,Bareland,Water,Grassland,NULL,Non_Wetland,Built-up
1286,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1287,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
1288,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1289,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
1290,Bareland,Water,Grassland,Water,Non_Wetland,NULL
1291,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1292,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
1293,Bareland,Water,Grassland,Water,Non_Wetland,Water
1294,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
1295,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1296,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1297,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1298,Bareland,Water,Cropland,NULL,Non_Wetland,Water
1299,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1300,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL
1301,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1302,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1303,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water
1304,Bareland,Water,Cropland,Non_Water,Non_Wetland,Forest
1305,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
1306,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1307,Bareland,Water,Cropland,Water,Non_Wetland,Water
1308,Bareland,Water,Cropland,Water,Non_Wetland,Forest
1309,Bareland,Water,Wetland,NULL,Wetland,Bareland
1310,Bareland,Water,Wetland,NULL,Wetland,Water
1311,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1312,Bareland,Water,Wetland,Non_Water,Wetland,Water
1313,Bareland,Water,Wetland,Water,Wetland,Grassland
1314,Bareland,Water,Wetland,Water,Wetland,Bareland
1315,Bareland,Water,Wetland,Water,Wetland,Water
1316,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
1317,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1318,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
1319,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1320,Bareland,Water,Bareland,NULL,Non_Wetland,Built-up
1321,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1322,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1323,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL
1324,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1325,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1326,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1327,Bareland,Water,Bareland,Non_Water,Non_Wetland,Forest
1328,Bareland,Water,Bareland,Water,Non_Wetland,NULL
1329,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1330,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1331,Bareland,Water,Bareland,Water,Non_Wetland,Water
1332,Bareland,Water,Bareland,Water,Non_Wetland,Forest
1333,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1334,Bareland,Water,Built-up,NULL,Non_Wetland,Cropland
1335,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1336,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up
1337,Bareland,Water,Built-up,NULL,Non_Wetland,Water
1338,Bareland,Water,Built-up,NULL,Non_Wetland,Forest
1339,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water
1340,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1341,Bareland,Water,Built-up,Water,Non_Wetland,Water
1342,Bareland,Water,Water,NULL,Water,Cropland
1343,Bareland,Water,Water,NULL,Water,Bareland
1344,Bareland,Water,Water,NULL,Water,Built-up
1345,Bareland,Water,Water,NULL,Water,Water
1346,Bareland,Water,Water,NULL,Water,Forest
1347,Bareland,Water,Water,Non_Water,Water,Bareland
1348,Bareland,Water,Water,Non_Water,Water,Water
1349,Bareland,Water,Water,Water,Water,Grassland
1350,Bareland,Water,Water,Water,Water,Bareland
1351,Bareland,Water,Water,Water,Water,Water
1352,Bareland,Water,Water,Water,Water,Forest
1353,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1354,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
1355,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1356,Bareland,Water,Forest,NULL,Non_Wetland,Water
1357,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1358,Bareland,Water,Forest,Water,Non_Wetland,Bareland
1359,Bareland,Water,Forest,Water,Non_Wetland,Water
1360,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
1361,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1362,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland
1363,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1364,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water
1365,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1366,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
1367,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1368,Bareland,Forest,Grassland,NULL,Non_Wetland,Cropland
1369,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1370,Bareland,Forest,Grassland,NULL,Non_Wetland,Built-up
1371,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1372,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
1373,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1374,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland
1375,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1376,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up
1377,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1378,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1379,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL
1380,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1381,Bareland,Forest,Bareland,NULL,Non_Wetland,Cropland
1382,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
1383,Bareland,Forest,Bareland,NULL,Non_Wetland,Built-up
1384,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
1385,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland
1386,Bareland,Forest,Bareland,Water,Non_Wetland,Cropland
1387,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
1388,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
1389,Bareland,Forest,Built-up,NULL,Non_Wetland,Built-up
1390,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
1391,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland
1392,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
1393,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
1394,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1395,Water,NULL,NULL,NULL,Non_Wetland,Forest
1396,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1397,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1398,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1399,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1400,Water,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1401,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1402,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
1403,Water,NULL,Shrubland,NULL,Non_Wetland,Water
1404,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1405,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1406,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1407,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1408,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water
1409,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1410,Water,NULL,Shrubland,Water,Non_Wetland,NULL
1411,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1412,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
1413,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
1414,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1415,Water,NULL,Shrubland,Water,Non_Wetland,Water
1416,Water,NULL,Shrubland,Water,Non_Wetland,Forest
1417,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1418,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1419,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1420,Water,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1421,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1422,Water,NULL,Grassland,NULL,Non_Wetland,Built-up
1423,Water,NULL,Grassland,NULL,Non_Wetland,Water
1424,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1425,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1426,Water,NULL,Grassland,Non_Water,Non_Wetland,Water
1427,Water,NULL,Grassland,Water,Non_Wetland,NULL
1428,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1429,Water,NULL,Grassland,Water,Non_Wetland,Cropland
1430,Water,NULL,Grassland,Water,Non_Wetland,Bareland
1431,Water,NULL,Grassland,Water,Non_Wetland,Water
1432,Water,NULL,Grassland,Water,Non_Wetland,Forest
1433,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1434,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1435,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1436,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1437,Water,NULL,Cropland,NULL,Non_Wetland,Water
1438,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1439,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
1440,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1441,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
1442,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1443,Water,NULL,Cropland,Water,Non_Wetland,Cropland
1444,Water,NULL,Cropland,Water,Non_Wetland,Wetland
1445,Water,NULL,Cropland,Water,Non_Wetland,Water
1446,Water,NULL,Cropland,Water,Non_Wetland,Forest
1447,Water,NULL,Wetland,NULL,Wetland,NULL
1448,Water,NULL,Wetland,NULL,Wetland,Grassland
1449,Water,NULL,Wetland,NULL,Wetland,Bareland
1450,Water,NULL,Wetland,NULL,Wetland,Water
1451,Water,NULL,Wetland,Non_Water,Wetland,Grassland
1452,Water,NULL,Wetland,Water,Wetland,NULL
1453,Water,NULL,Wetland,Water,Wetland,Grassland
1454,Water,NULL,Wetland,Water,Wetland,Bareland
1455,Water,NULL,Wetland,Water,Wetland,Water
1456,Water,NULL,Wetland,Water,Wetland,Forest
1457,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1458,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1459,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
1460,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1461,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
1462,Water,NULL,Bareland,NULL,Non_Wetland,Water
1463,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1464,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL
1465,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1466,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1467,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1468,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
1469,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
1470,Water,NULL,Bareland,Water,Non_Wetland,NULL
1471,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1472,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1473,Water,NULL,Bareland,Water,Non_Wetland,Water
1474,Water,NULL,Bareland,Water,Non_Wetland,Forest
1475,Water,NULL,Built-up,NULL,Non_Wetland,NULL
1476,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1477,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1478,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
1479,Water,NULL,Built-up,NULL,Non_Wetland,Water
1480,Water,NULL,Built-up,Water,Non_Wetland,Bareland
1481,Water,NULL,Water,NULL,Water,NULL
1482,Water,NULL,Water,NULL,Water,Grassland
1483,Water,NULL,Water,NULL,Water,Wetland
1484,Water,NULL,Water,NULL,Water,Bareland
1485,Water,NULL,Water,NULL,Water,Water
1486,Water,NULL,Water,NULL,Water,Forest
1487,Water,NULL,Water,Non_Water,Water,Water
1488,Water,NULL,Water,Water,Water,NULL
1489,Water,NULL,Water,Water,Water,Grassland
1490,Water,NULL,Water,Water,Water,Bareland
1491,Water,NULL,Water,Water,Water,Water
1492,Water,NULL,Water,Water,Water,Forest
1493,Water,NULL,Forest,NULL,Non_Wetland,NULL
1494,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1495,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1496,Water,NULL,Forest,NULL,Non_Wetland,Wetland
1497,Water,NULL,Forest,NULL,Non_Wetland,Bareland
1498,Water,NULL,Forest,NULL,Non_Wetland,Water
1499,Water,NULL,Forest,NULL,Non_Wetland,Forest
1500,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland
1501,Water,NULL,Forest,Non_Water,Non_Wetland,Water
1502,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
1503,Water,NULL,Forest,Water,Non_Wetland,NULL
1504,Water,NULL,Forest,Water,Non_Wetland,Grassland
1505,Water,NULL,Forest,Water,Non_Wetland,Water
1506,Water,NULL,Forest,Water,Non_Wetland,Forest
1507,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
1508,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1509,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1510,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1511,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1512,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1513,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1514,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1515,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
1516,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1517,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland
1518,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1519,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
1520,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
1521,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland
1522,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
1523,Water,Wetland,Shrubland,Water,Non_Wetland,Water
1524,Water,Wetland,Grassland,NULL,Non_Wetland,Built-up
1525,Water,Wetland,Bareland,NULL,Non_Wetland,Built-up
1526,Water,Wetland,Built-up,NULL,Non_Wetland,Built-up
1527,Water,Wetland,Water,Water,Water,Cropland
1528,Water,Wetland,Water,Water,Water,Wetland
1529,Water,Wetland,Water,Water,Water,Water
1530,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
1531,Water,Wetland,Forest,NULL,Non_Wetland,Cropland
1532,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
1533,Water,Wetland,Forest,NULL,Non_Wetland,Water
1534,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL
1535,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1536,Water,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1537,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1538,Water,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1539,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
1540,Water,Bareland,Shrubland,NULL,Non_Wetland,Forest
1541,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1542,Water,Bareland,Shrubland,Water,Non_Wetland,NULL
1543,Water,Bareland,Shrubland,Water,Non_Wetland,Grassland
1544,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
1545,Water,Bareland,Shrubland,Water,Non_Wetland,Water
1546,Water,Bareland,Shrubland,Water,Non_Wetland,Forest
1547,Water,Bareland,Grassland,NULL,Non_Wetland,NULL
1548,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1549,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1550,Water,Bareland,Grassland,NULL,Non_Wetland,Built-up
1551,Water,Bareland,Grassland,NULL,Non_Wetland,Water
1552,Water,Bareland,Grassland,NULL,Non_Wetland,Forest
1553,Water,Bareland,Cropland,NULL,Non_Wetland,NULL
1554,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
1555,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
1556,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1557,Water,Bareland,Cropland,NULL,Non_Wetland,Water
1558,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
1559,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1560,Water,Bareland,Cropland,Non_Water,Non_Wetland,Forest
1561,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
1562,Water,Bareland,Wetland,NULL,Wetland,Bareland
1563,Water,Bareland,Wetland,NULL,Wetland,Water
1564,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
1565,Water,Bareland,Wetland,Non_Water,Wetland,Water
1566,Water,Bareland,Wetland,Non_Water,Wetland,Forest
1567,Water,Bareland,Wetland,Water,Wetland,Bareland
1568,Water,Bareland,Wetland,Water,Wetland,Water
1569,Water,Bareland,Bareland,NULL,Non_Wetland,NULL
1570,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1571,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
1572,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1573,Water,Bareland,Bareland,NULL,Non_Wetland,Built-up
1574,Water,Bareland,Bareland,NULL,Non_Wetland,Water
1575,Water,Bareland,Bareland,NULL,Non_Wetland,Forest
1576,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL
1577,Water,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1578,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1579,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
1580,Water,Bareland,Bareland,Water,Non_Wetland,NULL
1581,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
1582,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1583,Water,Bareland,Bareland,Water,Non_Wetland,Water
1584,Water,Bareland,Bareland,Water,Non_Wetland,Forest
1585,Water,Bareland,Built-up,NULL,Non_Wetland,NULL
1586,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland
1587,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
1588,Water,Bareland,Built-up,NULL,Non_Wetland,Built-up
1589,Water,Bareland,Built-up,NULL,Non_Wetland,Water
1590,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1591,Water,Bareland,Built-up,Water,Non_Wetland,Water
1592,Water,Bareland,Water,NULL,Water,NULL
1593,Water,Bareland,Water,NULL,Water,Cropland
1594,Water,Bareland,Water,NULL,Water,Bareland
1595,Water,Bareland,Water,NULL,Water,Water
1596,Water,Bareland,Water,NULL,Water,Forest
1597,Water,Bareland,Water,Water,Water,NULL
1598,Water,Bareland,Water,Water,Water,Grassland
1599,Water,Bareland,Water,Water,Water,Bareland
1600,Water,Bareland,Water,Water,Water,Water
1601,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
1602,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
1603,Water,Bareland,Forest,NULL,Non_Wetland,Water
1604,Water,Bareland,Forest,NULL,Non_Wetland,Forest
1605,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL
1606,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1607,Water,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1608,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1609,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1610,Water,Built-up,Shrubland,NULL,Non_Wetland,Water
1611,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
1612,Water,Built-up,Shrubland,Water,Non_Wetland,Grassland
1613,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland
1614,Water,Built-up,Shrubland,Water,Non_Wetland,Water
1615,Water,Built-up,Grassland,NULL,Non_Wetland,NULL
1616,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
1617,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
1618,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
1619,Water,Built-up,Grassland,NULL,Non_Wetland,Water
1620,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
1621,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
1622,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
1623,Water,Built-up,Wetland,Non_Water,Wetland,Water
1624,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
1625,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
1626,Water,Built-up,Bareland,NULL,Non_Wetland,Built-up
1627,Water,Built-up,Bareland,NULL,Non_Wetland,Water
1628,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
1629,Water,Built-up,Bareland,Non_Water,Non_Wetland,Water
1630,Water,Built-up,Bareland,Water,Non_Wetland,Grassland
1631,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
1632,Water,Built-up,Bareland,Water,Non_Wetland,Water
1633,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
1634,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
1635,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
1636,Water,Built-up,Water,NULL,Water,NULL
1637,Water,Built-up,Water,NULL,Water,Bareland
1638,Water,Built-up,Water,NULL,Water,Water
1639,Water,Built-up,Water,Water,Water,Bareland
1640,Water,Built-up,Water,Water,Water,Water
1641,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
1642,Water,Built-up,Forest,NULL,Non_Wetland,Bareland
1643,Water,Built-up,Forest,NULL,Non_Wetland,Water
1644,Water,Built-up,Forest,NULL,Non_Wetland,Forest
1645,Water,Built-up,Forest,Water,Non_Wetland,Water
1646,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1647,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1648,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1649,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1650,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1651,Water,Water,Shrubland,NULL,Non_Wetland,Built-up
1652,Water,Water,Shrubland,NULL,Non_Wetland,Water
1653,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1654,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1655,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1656,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1657,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up
1658,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1659,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1660,Water,Water,Shrubland,Water,Non_Wetland,NULL
1661,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1662,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1663,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1664,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1665,Water,Water,Shrubland,Water,Non_Wetland,Built-up
1666,Water,Water,Shrubland,Water,Non_Wetland,Water
1667,Water,Water,Shrubland,Water,Non_Wetland,Forest
1668,Water,Water,Grassland,NULL,Non_Wetland,NULL
1669,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1670,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1671,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1672,Water,Water,Grassland,NULL,Non_Wetland,Built-up
1673,Water,Water,Grassland,NULL,Non_Wetland,Water
1674,Water,Water,Grassland,NULL,Non_Wetland,Forest
1675,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1676,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1677,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1678,Water,Water,Grassland,Water,Non_Wetland,NULL
1679,Water,Water,Grassland,Water,Non_Wetland,Grassland
1680,Water,Water,Grassland,Water,Non_Wetland,Cropland
1681,Water,Water,Grassland,Water,Non_Wetland,Bareland
1682,Water,Water,Grassland,Water,Non_Wetland,Water
1683,Water,Water,Grassland,Water,Non_Wetland,Forest
1684,Water,Water,Cropland,NULL,Non_Wetland,NULL
1685,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1686,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1687,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1688,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1689,Water,Water,Cropland,NULL,Non_Wetland,Built-up
1690,Water,Water,Cropland,NULL,Non_Wetland,Water
1691,Water,Water,Cropland,NULL,Non_Wetland,Forest
1692,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1693,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
1694,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1695,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1696,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1697,Water,Water,Cropland,Water,Non_Wetland,NULL
1698,Water,Water,Cropland,Water,Non_Wetland,Grassland
1699,Water,Water,Cropland,Water,Non_Wetland,Bareland
1700,Water,Water,Cropland,Water,Non_Wetland,Water
1701,Water,Water,Cropland,Water,Non_Wetland,Forest
1702,Water,Water,Wetland,NULL,Wetland,NULL
1703,Water,Water,Wetland,NULL,Wetland,Grassland
1704,Water,Water,Wetland,NULL,Wetland,Bareland
1705,Water,Water,Wetland,NULL,Wetland,Water
