Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBM_M_R
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,NULL
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Built-up
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
442,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Bareland,Grassland
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Water,NULL
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Cropland
469,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
470,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
471,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
472,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
473,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
474,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
475,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
476,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
477,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
478,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Cropland
479,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
480,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,NULL,Built-up
481,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
482,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
483,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
484,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
485,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
486,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
487,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
488,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
489,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
490,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
491,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
492,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
493,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
494,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
495,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
496,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
497,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
498,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
499,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
500,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
501,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Cropland
502,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Bareland
503,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
504,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
505,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
506,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
507,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
508,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
509,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
510,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
511,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
512,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
513,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
514,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
515,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
516,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
517,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
519,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
520,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
521,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
522,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
523,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
524,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
525,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
526,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
527,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
528,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
529,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
530,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
531,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
532,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
533,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
534,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
535,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
536,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
537,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
538,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
539,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
540,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
541,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
542,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
543,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
544,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Wetland
545,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
546,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
547,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
548,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
549,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
550,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
551,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
552,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
553,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
554,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
555,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
556,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Wetland
557,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
558,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
559,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
560,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
561,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
562,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
563,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
564,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
565,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
566,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Cropland
567,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
568,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
569,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
570,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
571,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
572,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Cropland
573,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
574,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
575,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
576,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
577,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
578,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
579,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
580,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
581,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
582,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
583,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
584,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
585,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
586,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
587,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
588,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
589,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
590,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
591,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
592,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
593,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
594,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
595,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
596,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
597,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
598,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
599,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
600,NULL,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
601,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
602,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
603,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
604,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
605,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
606,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
607,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
608,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
609,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
610,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
611,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
612,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
613,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
614,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
615,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
616,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
617,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
618,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
619,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
620,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,NULL
621,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
622,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
623,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
624,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
625,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
626,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
627,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
628,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
629,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
630,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
631,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
632,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
633,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
634,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
635,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
636,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
637,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
638,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
639,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
641,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
642,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
643,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
644,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
645,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
646,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
647,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
648,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
649,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
650,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
651,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
652,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
653,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
