Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MRP_M_R
330,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
331,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Water
332,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
333,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
334,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
335,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Bareland
336,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
337,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
338,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
339,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
340,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
341,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
342,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
343,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
344,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
345,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
350,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
356,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
357,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
359,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
364,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
365,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
369,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
372,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
374,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
376,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
377,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Bareland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Wetland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Built-up
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Wetland
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
653,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
654,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Bareland
