Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCK_M_R
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,NULL
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Built-up
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
480,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
481,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
482,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
483,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
484,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
485,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
490,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
491,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
492,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
493,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
494,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
495,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
496,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
497,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
498,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
499,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
500,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Cropland
501,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
502,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
503,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
504,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
505,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
506,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,NULL
507,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
508,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
509,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
510,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
511,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
512,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
513,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
514,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
515,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Grassland
516,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
517,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
518,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
519,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
520,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
521,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
522,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
523,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
524,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
525,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
526,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
527,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
528,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
529,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
530,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
531,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,NULL
532,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
533,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
534,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
535,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
536,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
537,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
538,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
539,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
540,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
541,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
542,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
543,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
544,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
545,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
546,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
547,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
548,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
549,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
550,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Bareland
551,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
552,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
553,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
554,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
555,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
556,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
557,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
558,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
559,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
560,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
561,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
562,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
563,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
564,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
565,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
566,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
567,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
568,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
569,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
570,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
571,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
572,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
573,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
574,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
575,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
576,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
577,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
578,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
579,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
580,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
581,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
582,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
583,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
584,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
585,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
586,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
587,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
588,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
589,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
590,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
591,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
592,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
593,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
594,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
595,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
596,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
597,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
598,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
599,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
600,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
601,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
602,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
603,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
604,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
605,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
606,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
607,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
608,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
609,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
610,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
611,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
612,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
613,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
614,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
615,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
616,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
617,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
618,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
619,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
620,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
621,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
622,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
623,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
624,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
625,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
626,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
627,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
628,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
629,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
630,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
631,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
632,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
633,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
634,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
635,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
636,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
637,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
638,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
640,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
641,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
645,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
646,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
647,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
648,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
