Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRT_M_R
3891,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
3892,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3893,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
3894,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
3895,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
3896,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
3897,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3898,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
3899,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3900,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3901,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
3902,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3903,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3904,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3905,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3906,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
3907,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
3908,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
3909,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3910,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3911,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3912,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3913,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3914,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3915,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
3916,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
3917,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
3918,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
3919,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3920,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
3921,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3922,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3923,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3924,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3925,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
3926,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3927,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
3928,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
3929,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
3930,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
3931,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3932,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3933,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3934,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3935,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3936,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3937,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3938,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3939,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3940,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3941,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3942,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3943,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3944,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3945,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3946,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3947,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
3948,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3949,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3950,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3951,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3952,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
3953,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3954,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3955,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
3956,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
3957,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
3958,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3959,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3960,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3961,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3962,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3963,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
3964,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3965,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3966,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3967,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3968,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3969,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3970,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3971,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3972,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3973,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3974,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
3975,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3976,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
3977,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
3978,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
3979,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
3980,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
3981,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3982,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3983,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
3984,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3985,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3986,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
3987,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3988,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3989,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
3990,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
3991,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
3992,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3993,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
3994,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
3995,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3996,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
3997,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3998,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3999,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
4000,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4001,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4002,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4003,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4004,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
4005,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
4006,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
4007,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
4008,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
4009,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4010,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
4011,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
4012,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
4013,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
4014,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
4015,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
4016,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
4017,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
4018,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
4019,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
4020,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
4021,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
4022,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Forest
4023,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
4024,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
4025,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
4026,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
4027,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
4028,Forest,Forest,NULL,Water,Non_Wetland,Forest,Grassland,Forest
4029,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Water
4030,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
4031,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
4032,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
4033,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4034,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4035,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4036,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
4037,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4038,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4039,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
4040,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4041,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
4042,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4043,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4044,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4045,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
4046,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4047,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4048,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
4049,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4050,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4051,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4052,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4053,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4054,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4055,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4056,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4057,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4058,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4059,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4060,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4061,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4062,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4063,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4064,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4065,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4066,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4067,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4068,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
4069,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4070,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4071,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4072,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4073,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4074,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4075,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4076,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4077,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
4078,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4079,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4080,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4081,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4082,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4083,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4084,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4085,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4086,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4087,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4088,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4089,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4090,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4091,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
4092,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4093,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4094,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4095,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4096,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
4097,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
4098,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4099,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
4100,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4101,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4102,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
4103,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4104,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4105,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4106,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4107,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
4108,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4109,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
4110,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
4111,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
4112,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4113,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4114,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
4115,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
4116,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4117,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4118,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
4119,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4120,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4121,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Water
4122,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4123,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4124,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
4125,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4126,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4127,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4128,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4129,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4130,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4131,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4132,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4133,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4134,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4135,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4136,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4137,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4138,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4139,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
4140,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4141,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
4142,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
4143,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4144,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
4145,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4146,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4147,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4148,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
4149,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4150,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
4151,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Bareland
4152,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4153,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4154,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4155,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4156,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4157,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4158,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
4159,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4160,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4161,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4162,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
4163,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,NULL
4164,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
4165,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4166,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4167,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4168,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4169,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Water
4170,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
4171,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4172,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
4173,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4174,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4175,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
4176,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4177,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4178,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4179,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4180,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
4181,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4182,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
4183,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
4184,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
4185,Forest,Forest,Grassland,Water,Non_Wetland,Shrubland,Grassland,Forest
4186,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
4187,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
4188,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
4189,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4190,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4191,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4192,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4193,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
4194,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4195,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4196,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4197,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4198,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4199,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4200,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4201,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4202,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4203,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
4204,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4205,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4206,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
4207,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4208,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4209,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
4210,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4211,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4212,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
4213,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
4214,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
4215,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
4216,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4217,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4218,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
4219,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4220,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
4221,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
4222,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
4223,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
