Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDH_M_R
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
498,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
499,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
523,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
524,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
525,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
526,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
527,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
528,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
529,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
530,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
531,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
532,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
533,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
534,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
535,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
536,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
537,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
538,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
539,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
540,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
541,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
542,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
543,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
544,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
545,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
546,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
547,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
548,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
549,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
550,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
551,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
552,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
553,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
554,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
555,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
556,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
557,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
558,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
559,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
560,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
561,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
562,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Bareland
563,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
564,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
565,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
566,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
567,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,NULL
568,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
569,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
587,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
588,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,NULL
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
592,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
593,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
594,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
595,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
596,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,NULL
597,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
598,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
599,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
600,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
601,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
602,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
603,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,NULL
604,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
605,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,NULL
606,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
607,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
608,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
609,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
610,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
611,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
612,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
613,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
614,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
615,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
616,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
617,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
618,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,NULL
619,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
620,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
621,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
622,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
623,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
624,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
625,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
626,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
627,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
628,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
629,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
630,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
631,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,NULL
632,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
633,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
634,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
635,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
636,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
637,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
638,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
639,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
641,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
642,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
643,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
644,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
645,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
646,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
647,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
648,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
