Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGU_M_R
322,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
323,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
324,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
325,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
326,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
327,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
328,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Cropland
329,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
330,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
331,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
332,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
333,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
334,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
335,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
336,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
337,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
338,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
339,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
340,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
341,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
342,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
343,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
344,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
345,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
346,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
347,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
348,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
349,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
350,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
351,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
352,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
353,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
354,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
355,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
356,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
357,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
358,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
359,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
360,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
361,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
362,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
363,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
364,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
365,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
366,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
367,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
368,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
369,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
370,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
371,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
372,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
373,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
374,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
375,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
376,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
377,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
378,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
379,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
380,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
381,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
382,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
383,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
384,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
385,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
386,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
387,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
388,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
389,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
390,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
391,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
392,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
393,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
394,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
395,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
396,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
397,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
398,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
399,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
400,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
401,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
402,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
403,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
404,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
405,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
406,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
407,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
408,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
409,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
410,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
411,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
412,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
413,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
414,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
415,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
416,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
417,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
418,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
419,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
420,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
421,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
422,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
423,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
424,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
425,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
426,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
427,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
428,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
429,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
430,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
431,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
432,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
433,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
434,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
435,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
436,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
437,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
438,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
439,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
440,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
441,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
442,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
443,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
444,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
445,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
446,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
447,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
448,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
449,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
450,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
451,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
452,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
453,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
454,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
455,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
456,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
457,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
458,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
459,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
460,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
461,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
462,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
463,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
464,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
465,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
466,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
467,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
468,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
469,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
470,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
471,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
472,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
473,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
474,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
475,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
476,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
477,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
478,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
479,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
480,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
481,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
482,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
483,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
484,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
485,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
486,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
487,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
488,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
489,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
490,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
491,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
492,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
493,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Cropland
494,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
495,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
496,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
497,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
498,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
499,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
500,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
501,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
502,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
503,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
504,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
505,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
506,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
507,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
508,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
509,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
510,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
511,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
512,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
513,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
514,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Cropland
515,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
516,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
517,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
518,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Cropland
519,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
520,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
521,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
522,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
523,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
524,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
525,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
526,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
527,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
528,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
529,NULL,NULL,Cropland,Water,Non_Wetland,Forest,Wetland,Water
530,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
531,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Bareland
532,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Built-up
533,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
534,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
535,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
536,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
537,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
538,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
539,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
540,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
541,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Water
542,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
543,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
544,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
545,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
546,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
547,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,NULL
548,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
549,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
550,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
551,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
552,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,NULL
553,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
554,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
555,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
556,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
557,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
558,NULL,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
559,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
560,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
561,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
562,NULL,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
563,NULL,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
564,NULL,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Water
565,NULL,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Forest
566,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
567,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
568,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
569,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
570,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
571,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
572,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
573,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
574,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
575,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
576,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Cropland
577,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
578,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Cropland
579,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
580,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
581,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
582,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
583,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
584,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
585,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
586,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
587,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
588,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
589,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
590,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
591,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
592,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
593,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
594,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
595,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
596,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
597,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
598,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
599,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
600,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
601,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
602,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
603,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
604,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
605,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
606,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
607,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
608,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
609,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
610,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
611,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
612,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
613,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
614,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
615,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
616,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
617,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
618,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
619,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
620,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
621,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
622,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
623,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
624,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
625,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
626,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
627,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
628,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
629,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
630,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
631,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
632,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
633,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
634,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
635,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
636,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
637,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
638,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
639,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
640,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
641,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
642,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
643,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
644,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
645,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
646,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
647,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Cropland
648,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
649,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
650,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
651,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
652,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
653,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
654,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
655,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
656,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
