Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LXG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LXG_M_R
322,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
323,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Cropland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
356,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
357,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
358,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
359,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
360,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
361,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
362,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
363,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
364,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
368,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
369,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
370,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
371,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
372,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
373,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
374,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
375,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
376,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
377,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
378,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
379,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
380,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Built-up
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,NULL
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Bareland
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
396,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
397,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
398,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
399,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,NULL
400,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
401,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
402,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
403,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
404,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
405,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
406,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Built-up
407,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
408,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
409,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
410,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
411,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
412,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
413,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
414,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
415,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
416,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
417,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
418,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
419,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
420,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
421,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
422,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
423,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
424,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
425,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
426,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
427,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
428,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
429,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
430,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
431,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
432,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
433,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
434,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
435,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
436,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
437,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
438,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
439,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
440,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
441,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
442,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
443,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
444,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
445,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
446,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
447,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
448,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
449,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
450,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
451,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
452,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
453,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
454,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
455,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
456,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
457,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
458,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
459,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
460,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
461,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
462,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
463,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
464,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
465,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
466,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
467,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
468,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
469,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
470,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
471,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
472,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
473,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
474,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
475,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
476,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
477,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
478,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
479,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
480,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
481,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
482,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
483,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
484,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
485,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
486,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
487,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
488,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
489,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
490,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
491,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
492,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
493,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
494,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
495,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
496,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
497,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
498,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
499,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
500,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
501,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
502,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
503,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Bareland
504,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
505,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
506,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
507,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
508,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,NULL
509,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
510,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
511,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
512,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Forest
513,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
514,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
515,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
516,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
517,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
518,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
519,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
520,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
521,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
522,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
523,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
524,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
525,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
526,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
527,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
528,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
529,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
530,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
531,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
532,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
533,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
534,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
535,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
536,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
537,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
538,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
539,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
540,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
541,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
542,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
543,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
544,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
545,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
546,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
547,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
548,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
549,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
550,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
551,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
552,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
553,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
554,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
555,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
556,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
557,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
558,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
559,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
560,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
561,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
562,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
563,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
564,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
565,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
566,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
567,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
570,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
571,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
572,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
573,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
574,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
575,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Cropland
577,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
578,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
579,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
582,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
583,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
584,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
587,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
588,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
589,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
592,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
593,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
595,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
596,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
597,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
598,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
599,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
600,NULL,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
601,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
602,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
603,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
604,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
605,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
606,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
607,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
608,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
609,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Cropland
610,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
611,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
612,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
613,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
614,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
615,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
616,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
617,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
618,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
619,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
620,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
621,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
622,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
623,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
624,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
625,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
626,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
627,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
628,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
629,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
630,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
631,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
632,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
633,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
634,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
635,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
636,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
637,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
638,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
639,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
640,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
641,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
642,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
643,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
644,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
645,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
646,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
647,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
648,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
649,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
650,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
