Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEV_M_R
3350,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3351,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3352,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3353,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3354,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3355,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3356,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3357,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3358,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3359,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3360,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3361,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3362,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3363,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3364,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3365,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
3366,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3367,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3368,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3369,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3370,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3371,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3372,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3373,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3374,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3375,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3376,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3377,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3378,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3379,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
3380,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3381,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3382,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3383,Forest,Water,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
3384,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3385,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
3386,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
3387,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
3388,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3389,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3390,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
3391,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
3392,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3393,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3394,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3395,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
3396,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3397,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
3398,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3399,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3400,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
3401,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3402,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3403,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
3404,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3405,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3406,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3407,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
3408,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
3409,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3410,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3411,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3412,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3413,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
3414,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
3415,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
3416,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
3417,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
3418,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3419,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3420,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Water
3421,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
3422,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
3423,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
3424,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3425,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
3426,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
3427,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
3428,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
3429,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3430,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3431,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3432,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3433,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
3434,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3435,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3436,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
3437,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
3438,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
3439,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
3440,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
3441,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
3442,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Water
3443,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
3444,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
3445,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
3446,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
3447,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
3448,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
3449,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3450,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3451,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3452,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3453,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3454,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
3455,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3456,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3457,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
3458,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3459,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3460,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3461,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3462,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3463,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3464,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3465,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3466,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Forest
3467,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
3468,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
3469,Forest,Water,Water,NULL,Water,Grassland,Forest,Grassland
3470,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
3471,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
3472,Forest,Water,Water,NULL,Water,Wetland,Water,Water
3473,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
3474,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
3475,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
3476,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
3477,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
3478,Forest,Water,Water,NULL,Water,Bareland,Bareland,Forest
3479,Forest,Water,Water,NULL,Water,Water,Grassland,Grassland
3480,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
3481,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
3482,Forest,Water,Water,NULL,Water,Water,Bareland,Water
3483,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
3484,Forest,Water,Water,NULL,Water,Water,Water,Forest
3485,Forest,Water,Water,NULL,Water,Water,Forest,Water
3486,Forest,Water,Water,NULL,Water,Water,Forest,Forest
3487,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
3488,Forest,Water,Water,NULL,Water,Forest,Bareland,Water
3489,Forest,Water,Water,NULL,Water,Forest,Water,Forest
3490,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
3491,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
3492,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
3493,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
3494,Forest,Water,Water,Water,Water,NULL,Water,Water
3495,Forest,Water,Water,Water,Water,NULL,Forest,Forest
3496,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
3497,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
3498,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
3499,Forest,Water,Water,Water,Water,Wetland,Water,Water
3500,Forest,Water,Water,Water,Water,Wetland,Water,Forest
3501,Forest,Water,Water,Water,Water,Wetland,Forest,Grassland
3502,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
3503,Forest,Water,Water,Water,Water,Bareland,Bareland,Forest
3504,Forest,Water,Water,Water,Water,Water,Grassland,Water
3505,Forest,Water,Water,Water,Water,Water,Grassland,Forest
3506,Forest,Water,Water,Water,Water,Water,Wetland,Forest
3507,Forest,Water,Water,Water,Water,Water,Bareland,Water
3508,Forest,Water,Water,Water,Water,Water,Bareland,Forest
3509,Forest,Water,Water,Water,Water,Water,Water,Water
3510,Forest,Water,Water,Water,Water,Water,Water,Forest
3511,Forest,Water,Water,Water,Water,Water,Forest,Water
3512,Forest,Water,Water,Water,Water,Water,Forest,Forest
3513,Forest,Water,Water,Water,Water,Forest,Grassland,Forest
3514,Forest,Water,Water,Water,Water,Forest,Water,Forest
3515,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3516,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3517,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
3518,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
3519,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
3520,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3521,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3522,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3523,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3524,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3525,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3526,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3527,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3528,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3529,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3530,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3531,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
3532,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3533,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3534,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3535,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3536,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3537,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3538,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3539,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3540,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
3541,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3542,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3543,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3544,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3545,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
3546,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3547,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3548,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3549,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3550,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3551,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3552,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
3553,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
3554,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3555,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
3556,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3557,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3558,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
3559,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3560,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
3561,Forest,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
3562,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
3563,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
3564,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
3565,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
3566,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3567,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3568,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
3569,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3570,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3571,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3572,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3573,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
3574,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
3575,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3576,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3577,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3578,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3579,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3580,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3581,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3582,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3583,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3584,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3585,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3586,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3587,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3588,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
3589,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3590,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3591,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3592,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
3593,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3594,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3595,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3596,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3597,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3598,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3599,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3600,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3601,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3602,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3603,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3604,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
3605,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3606,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
3607,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3608,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
3609,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3610,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3611,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
3612,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
3613,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3614,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
3615,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3616,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3617,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3618,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
3619,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3620,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
3621,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
3622,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3623,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3624,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3625,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3626,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3627,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3628,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
3629,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
3630,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3631,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3632,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3633,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3634,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3635,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3636,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3637,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3638,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3639,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3640,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3641,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3642,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3643,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3644,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3645,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
3646,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3647,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3648,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
3649,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
3650,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3651,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3652,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3653,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3654,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3655,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3656,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3657,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3658,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3659,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3660,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3661,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3662,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3663,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3664,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3665,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3666,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3667,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
3668,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3669,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3670,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3671,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3672,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3673,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
3674,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3675,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3676,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3677,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3678,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3679,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3680,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3681,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3682,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3683,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
3684,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3685,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3686,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
3687,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3688,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3689,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3690,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3691,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
3692,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3693,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3694,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3695,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3696,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3697,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3698,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3699,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3700,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3701,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3702,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
