Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNU_M_R
336,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
337,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
338,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
339,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
340,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
341,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
342,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
343,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
344,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
345,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Bareland
346,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Water
347,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
348,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,NULL
349,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
350,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
351,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland,NULL
352,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
353,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
354,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Built-up,Wetland
355,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
356,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
357,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
358,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
359,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
360,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
361,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
362,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
363,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
364,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
365,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Water
366,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
367,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
368,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
369,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
370,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
371,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
372,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
373,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
374,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
375,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
376,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
377,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
378,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Bareland
379,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Water
380,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
381,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
382,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
383,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
384,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
385,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
386,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
387,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
388,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,NULL
389,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
390,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
391,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
392,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,NULL
393,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
394,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Cropland
395,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
396,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
397,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Built-up,NULL
398,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Built-up,Wetland
399,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,NULL
400,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
401,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Cropland
402,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Wetland
403,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
404,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
405,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
406,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
407,NULL,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
408,NULL,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
409,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,NULL
410,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
411,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
412,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
413,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
414,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
415,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,NULL
416,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
417,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
418,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Water
419,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
420,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
421,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
422,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
423,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
424,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Bareland,NULL
425,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
426,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
427,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
428,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,NULL
429,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
430,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
431,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
432,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
433,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
434,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
435,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
436,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
437,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
438,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
439,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
440,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,NULL
441,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
442,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
443,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
444,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
445,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
446,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
447,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,NULL
448,NULL,NULL,NULL,Non_Water,Non_Wetland,Built-up,NULL,Grassland
449,NULL,NULL,NULL,Non_Water,Non_Wetland,Built-up,NULL,Forest
450,NULL,NULL,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Cropland
451,NULL,NULL,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Wetland
452,NULL,NULL,NULL,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
453,NULL,NULL,NULL,Non_Water,Non_Wetland,Built-up,Bareland,Water
454,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
455,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
456,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
457,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
458,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
459,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Cropland
460,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Cropland
461,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
462,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
463,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,NULL
464,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
465,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
466,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
467,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,NULL
468,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
469,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
470,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
471,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
472,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
473,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
474,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
475,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
476,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,NULL
477,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
478,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
479,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
480,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
481,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Forest
482,NULL,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Cropland
483,NULL,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Wetland
484,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,NULL
485,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
486,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Bareland
487,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
488,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Forest
489,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
490,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
491,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
492,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
493,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Wetland,Wetland
494,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Wetland
495,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
496,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
497,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
498,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
499,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
500,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
501,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
502,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
503,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
504,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
505,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
506,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
507,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Cropland
508,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,NULL
509,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
510,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Wetland
511,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
512,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Bareland
513,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
514,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Water
515,NULL,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
516,NULL,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Water
517,NULL,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Forest
518,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
519,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Water
520,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
521,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
522,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Water
523,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Bareland,Grassland
524,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Bareland,Wetland
525,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Bareland,Water
526,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Water,NULL
527,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
528,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
529,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Water,Water
530,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Forest
531,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
532,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
533,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Wetland
534,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Built-up
535,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
536,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
537,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
538,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
539,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Cropland
540,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
541,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
542,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
543,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
544,NULL,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
545,NULL,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
546,NULL,NULL,NULL,Water,Non_Wetland,Water,Wetland,Water
547,NULL,NULL,NULL,Water,Non_Wetland,Water,Built-up,Water
548,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
549,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
550,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
551,NULL,NULL,NULL,Water,Non_Wetland,Forest,Water,Forest
552,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
553,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
555,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
558,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
559,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
560,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
561,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
566,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
567,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
568,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
570,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
572,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
573,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
574,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
575,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
576,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
578,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Bareland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
580,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
581,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
582,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
583,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
584,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
585,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Wetland
586,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
588,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
589,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
590,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
591,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
592,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
594,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
595,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
596,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
597,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
598,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
599,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
600,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
601,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
602,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
603,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
604,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
605,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
606,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
607,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
608,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
609,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
610,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
641,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
642,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
643,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
644,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
645,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
646,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
647,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
648,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
649,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
650,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
651,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
652,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
653,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
654,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
655,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
656,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
657,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
658,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
659,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
660,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
661,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
662,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
663,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
664,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
665,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
666,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
667,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
668,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
669,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
