Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NNP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NNP_M_R
1155,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Wetland
1156,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Bareland
1157,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Water
1158,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Forest
1159,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland
1160,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland
1161,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up
1162,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Forest
1163,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Bareland
1164,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Built-up
1165,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Grassland
1166,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Bareland
1167,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Water
1168,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Forest
1169,Bareland,Bareland,Water,NULL,Water,NULL,Grassland
1170,Bareland,Bareland,Water,NULL,Water,NULL,Wetland
1171,Bareland,Bareland,Water,NULL,Water,NULL,Bareland
1172,Bareland,Bareland,Water,NULL,Water,NULL,Built-up
1173,Bareland,Bareland,Water,NULL,Water,NULL,Water
1174,Bareland,Bareland,Water,NULL,Water,NULL,Forest
1175,Bareland,Bareland,Water,Non_Water,Water,NULL,Grassland
1176,Bareland,Bareland,Water,Non_Water,Water,NULL,Wetland
1177,Bareland,Bareland,Water,Non_Water,Water,NULL,Bareland
1178,Bareland,Bareland,Water,Non_Water,Water,NULL,Water
1179,Bareland,Bareland,Water,Non_Water,Water,NULL,Forest
1180,Bareland,Bareland,Water,Water,Water,NULL,Grassland
1181,Bareland,Bareland,Water,Water,Water,NULL,Wetland
1182,Bareland,Bareland,Water,Water,Water,NULL,Bareland
1183,Bareland,Bareland,Water,Water,Water,NULL,Water
1184,Bareland,Bareland,Water,Water,Water,NULL,Forest
1185,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
1186,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,Forest
1187,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Wetland
1188,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Forest
1189,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
1190,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1191,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
1192,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1193,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1194,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1195,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland
1196,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
1197,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
1198,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
1199,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland
1200,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,Bareland
1201,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland
1202,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1203,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1204,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Bareland
1205,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland
1206,Bareland,Water,NULL,Water,Non_Wetland,NULL,Bareland
1207,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1208,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
1209,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1210,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up
1211,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1212,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1213,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1214,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1215,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1216,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1217,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1218,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
1219,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1220,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Water
1221,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Forest
1222,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
1223,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,Water
1224,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,Forest
1225,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1226,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
1227,Bareland,Water,Grassland,Water,Non_Wetland,NULL,Grassland
1228,Bareland,Water,Grassland,Water,Non_Wetland,NULL,Water
1229,Bareland,Water,Grassland,Water,Non_Wetland,NULL,Forest
1230,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1231,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Forest
1232,Bareland,Water,Wetland,NULL,Wetland,NULL,Grassland
1233,Bareland,Water,Wetland,NULL,Wetland,NULL,Bareland
1234,Bareland,Water,Wetland,NULL,Wetland,NULL,Water
1235,Bareland,Water,Wetland,NULL,Wetland,NULL,Forest
1236,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1237,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1238,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Bareland
1239,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water
1240,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Forest
1241,Bareland,Water,Wetland,Water,Wetland,NULL,Grassland
1242,Bareland,Water,Wetland,Water,Wetland,NULL,Wetland
1243,Bareland,Water,Wetland,Water,Wetland,NULL,Bareland
1244,Bareland,Water,Wetland,Water,Wetland,NULL,Water
1245,Bareland,Water,Wetland,Water,Wetland,NULL,Forest
1246,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
1247,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,Built-up
1248,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,Forest
1249,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,Bareland
1250,Bareland,Water,Built-up,Water,Non_Wetland,NULL,Bareland
1251,Bareland,Water,Built-up,Water,Non_Wetland,NULL,Forest
1252,Bareland,Water,Water,NULL,Water,NULL,Wetland
1253,Bareland,Water,Water,NULL,Water,NULL,Bareland
1254,Bareland,Water,Water,NULL,Water,NULL,Water
1255,Bareland,Water,Water,NULL,Water,NULL,Forest
1256,Bareland,Water,Water,Non_Water,Water,NULL,Grassland
1257,Bareland,Water,Water,Non_Water,Water,NULL,Wetland
1258,Bareland,Water,Water,Non_Water,Water,NULL,Bareland
1259,Bareland,Water,Water,Non_Water,Water,NULL,Water
1260,Bareland,Water,Water,Non_Water,Water,NULL,Forest
1261,Bareland,Water,Water,Water,Water,NULL,Grassland
1262,Bareland,Water,Water,Water,Water,NULL,Wetland
1263,Bareland,Water,Water,Water,Water,NULL,Bareland
1264,Bareland,Water,Water,Water,Water,NULL,Water
1265,Bareland,Water,Water,Water,Water,NULL,Forest
1266,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Wetland
1267,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Water
1268,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Forest
1269,Bareland,Water,Forest,Water,Non_Wetland,NULL,Wetland
1270,Bareland,Water,Forest,Water,Non_Wetland,NULL,Forest
1271,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1272,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1273,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1274,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
1275,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
1276,Bareland,Forest,Water,Non_Water,Water,NULL,Wetland
1277,Bareland,Forest,Water,Water,Water,NULL,Bareland
1278,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1279,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1280,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1281,Water,NULL,NULL,NULL,Non_Wetland,NULL,Wetland
1282,Water,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
1283,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water
1284,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest
1285,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland
1286,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland
1287,Water,NULL,NULL,Water,Non_Wetland,NULL,Bareland
1288,Water,NULL,NULL,Water,Non_Wetland,NULL,Water
1289,Water,NULL,NULL,Water,Non_Wetland,NULL,Forest
1290,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
1291,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1292,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1293,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1294,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
1295,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1296,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1297,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL
1298,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1299,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1300,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1301,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1302,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1303,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL
1304,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1305,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1306,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1307,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1308,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
1309,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL
1310,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1311,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1312,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1313,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Water
1314,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1315,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1316,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1317,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water
1318,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
1319,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL
1320,Water,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
1321,Water,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
1322,Water,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1323,Water,NULL,Grassland,Water,Non_Wetland,NULL,Water
1324,Water,NULL,Grassland,Water,Non_Wetland,NULL,Forest
1325,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1326,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
1327,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1328,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1329,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1330,Water,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
1331,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water
1332,Water,NULL,Cropland,Water,Non_Wetland,NULL,Forest
1333,Water,NULL,Wetland,NULL,Wetland,NULL,NULL
1334,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland
1335,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland
1336,Water,NULL,Wetland,NULL,Wetland,NULL,Bareland
1337,Water,NULL,Wetland,NULL,Wetland,NULL,Built-up
1338,Water,NULL,Wetland,NULL,Wetland,NULL,Water
1339,Water,NULL,Wetland,NULL,Wetland,NULL,Forest
1340,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1341,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
1342,Water,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
1343,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water
1344,Water,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1345,Water,NULL,Wetland,Water,Wetland,NULL,NULL
1346,Water,NULL,Wetland,Water,Wetland,NULL,Grassland
1347,Water,NULL,Wetland,Water,Wetland,NULL,Wetland
1348,Water,NULL,Wetland,Water,Wetland,NULL,Bareland
1349,Water,NULL,Wetland,Water,Wetland,NULL,Water
1350,Water,NULL,Wetland,Water,Wetland,NULL,Forest
1351,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
1352,Water,NULL,Bareland,Water,Non_Wetland,NULL,Wetland
1353,Water,NULL,Bareland,Water,Non_Wetland,NULL,Water
1354,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1355,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
1356,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
1357,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1358,Water,NULL,Built-up,Water,Non_Wetland,NULL,Forest
1359,Water,NULL,Water,NULL,Water,NULL,Grassland
1360,Water,NULL,Water,NULL,Water,NULL,Wetland
1361,Water,NULL,Water,NULL,Water,NULL,Bareland
1362,Water,NULL,Water,NULL,Water,NULL,Built-up
1363,Water,NULL,Water,NULL,Water,NULL,Water
1364,Water,NULL,Water,NULL,Water,NULL,Forest
1365,Water,NULL,Water,Non_Water,Water,NULL,NULL
1366,Water,NULL,Water,Non_Water,Water,NULL,Grassland
1367,Water,NULL,Water,Non_Water,Water,NULL,Wetland
1368,Water,NULL,Water,Non_Water,Water,NULL,Bareland
1369,Water,NULL,Water,Non_Water,Water,NULL,Built-up
1370,Water,NULL,Water,Non_Water,Water,NULL,Water
1371,Water,NULL,Water,Non_Water,Water,NULL,Forest
1372,Water,NULL,Water,Water,Water,NULL,NULL
1373,Water,NULL,Water,Water,Water,NULL,Grassland
1374,Water,NULL,Water,Water,Water,NULL,Wetland
1375,Water,NULL,Water,Water,Water,NULL,Bareland
1376,Water,NULL,Water,Water,Water,NULL,Built-up
1377,Water,NULL,Water,Water,Water,NULL,Water
1378,Water,NULL,Water,Water,Water,NULL,Forest
1379,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL
1380,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1381,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1382,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
1383,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water
1384,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1385,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1386,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
1387,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
1388,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1389,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL
1390,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1391,Water,NULL,Forest,Water,Non_Wetland,NULL,Wetland
1392,Water,NULL,Forest,Water,Non_Wetland,NULL,Water
1393,Water,NULL,Forest,Water,Non_Wetland,NULL,Forest
1394,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1395,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1396,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
1397,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1398,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
1399,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
1400,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1401,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
1402,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
1403,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland
1404,Water,Cropland,Wetland,NULL,Wetland,NULL,Wetland
1405,Water,Cropland,Wetland,NULL,Wetland,NULL,Forest
1406,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest
1407,Water,Cropland,Water,NULL,Water,NULL,Grassland
1408,Water,Cropland,Water,Water,Water,NULL,Wetland
1409,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1410,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1411,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1412,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1413,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1414,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
1415,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
1416,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1417,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1418,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1419,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1420,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
1421,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
1422,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
1423,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
1424,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
1425,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
1426,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
1427,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
1428,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
1429,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1430,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1431,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water
1432,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1433,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
1434,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland
1435,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Bareland
1436,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Water
1437,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
1438,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
1439,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1440,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
1441,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL
1442,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1443,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1444,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland
1445,Water,Wetland,Wetland,NULL,Wetland,NULL,Water
1446,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest
1447,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1448,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1449,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1450,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
1451,Water,Wetland,Wetland,Water,Wetland,NULL,Grassland
1452,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland
1453,Water,Wetland,Wetland,Water,Wetland,NULL,Bareland
1454,Water,Wetland,Wetland,Water,Wetland,NULL,Water
1455,Water,Wetland,Wetland,Water,Wetland,NULL,Forest
1456,Water,Wetland,Water,NULL,Water,NULL,Grassland
1457,Water,Wetland,Water,NULL,Water,NULL,Wetland
1458,Water,Wetland,Water,NULL,Water,NULL,Water
1459,Water,Wetland,Water,NULL,Water,NULL,Forest
1460,Water,Wetland,Water,Non_Water,Water,NULL,Grassland
1461,Water,Wetland,Water,Non_Water,Water,NULL,Wetland
1462,Water,Wetland,Water,Non_Water,Water,NULL,Water
1463,Water,Wetland,Water,Non_Water,Water,NULL,Forest
1464,Water,Wetland,Water,Water,Water,NULL,Grassland
1465,Water,Wetland,Water,Water,Water,NULL,Wetland
1466,Water,Wetland,Water,Water,Water,NULL,Bareland
1467,Water,Wetland,Water,Water,Water,NULL,Water
1468,Water,Wetland,Water,Water,Water,NULL,Forest
1469,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1470,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1471,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
1472,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water
1473,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1474,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1475,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1476,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
1477,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1478,Water,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1479,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
1480,Water,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
1481,Water,Wetland,Forest,Water,Non_Wetland,NULL,Water
1482,Water,Wetland,Forest,Water,Non_Wetland,NULL,Forest
1483,Water,Bareland,NULL,Water,Non_Wetland,NULL,Grassland
1484,Water,Bareland,NULL,Water,Non_Wetland,NULL,Water
1485,Water,Bareland,NULL,Water,Non_Wetland,NULL,Forest
1486,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1487,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1488,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1489,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
1490,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
1491,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1492,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1493,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1494,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1495,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
1496,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Wetland
1497,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
1498,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
1499,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
1500,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland
1501,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Water
1502,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
1503,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1504,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Water
1505,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1506,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Grassland
1507,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Wetland
1508,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Water
1509,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Forest
1510,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
1511,Water,Bareland,Wetland,NULL,Wetland,NULL,Grassland
1512,Water,Bareland,Wetland,NULL,Wetland,NULL,Wetland
1513,Water,Bareland,Wetland,NULL,Wetland,NULL,Bareland
1514,Water,Bareland,Wetland,NULL,Wetland,NULL,Water
1515,Water,Bareland,Wetland,NULL,Wetland,NULL,Forest
1516,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
1517,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Wetland
1518,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Water
1519,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
1520,Water,Bareland,Wetland,Water,Wetland,NULL,Grassland
1521,Water,Bareland,Wetland,Water,Wetland,NULL,Wetland
1522,Water,Bareland,Wetland,Water,Wetland,NULL,Bareland
1523,Water,Bareland,Wetland,Water,Wetland,NULL,Water
1524,Water,Bareland,Wetland,Water,Wetland,NULL,Forest
1525,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,Water
1526,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Grassland
1527,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Bareland
1528,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Water
1529,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Forest
1530,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland
1531,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland
1532,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up
1533,Water,Bareland,Built-up,Water,Non_Wetland,NULL,Water
1534,Water,Bareland,Water,NULL,Water,NULL,Grassland
1535,Water,Bareland,Water,NULL,Water,NULL,Wetland
1536,Water,Bareland,Water,NULL,Water,NULL,Bareland
1537,Water,Bareland,Water,NULL,Water,NULL,Built-up
1538,Water,Bareland,Water,NULL,Water,NULL,Water
1539,Water,Bareland,Water,NULL,Water,NULL,Forest
1540,Water,Bareland,Water,Non_Water,Water,NULL,NULL
1541,Water,Bareland,Water,Non_Water,Water,NULL,Grassland
1542,Water,Bareland,Water,Non_Water,Water,NULL,Wetland
1543,Water,Bareland,Water,Non_Water,Water,NULL,Bareland
1544,Water,Bareland,Water,Non_Water,Water,NULL,Built-up
1545,Water,Bareland,Water,Non_Water,Water,NULL,Water
1546,Water,Bareland,Water,Non_Water,Water,NULL,Forest
1547,Water,Bareland,Water,Water,Water,NULL,Grassland
1548,Water,Bareland,Water,Water,Water,NULL,Wetland
1549,Water,Bareland,Water,Water,Water,NULL,Bareland
1550,Water,Bareland,Water,Water,Water,NULL,Built-up
1551,Water,Bareland,Water,Water,Water,NULL,Water
