Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFE_M_R
2423,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2424,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
2425,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
2426,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
2427,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2428,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2429,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2430,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
2431,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
2432,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2433,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2434,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2435,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,NULL
2436,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
2437,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2438,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2439,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2440,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2441,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
2442,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
2443,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2444,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,NULL
2445,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
2446,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2447,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2448,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2449,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
2450,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
2451,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2452,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2453,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2454,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2455,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2456,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
2457,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,NULL
2458,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
2459,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
2460,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
2461,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,NULL
2462,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,NULL
2463,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
2464,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
2465,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
2466,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
2467,Forest,NULL,Wetland,NULL,NULL,Wetland,Grassland,NULL
2468,Forest,NULL,Wetland,NULL,NULL,Wetland,Wetland,NULL
2469,Forest,NULL,Wetland,NULL,NULL,Wetland,Water,NULL
2470,Forest,NULL,Wetland,NULL,NULL,Bareland,Wetland,NULL
2471,Forest,NULL,Wetland,NULL,NULL,Bareland,Water,NULL
2472,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
2473,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
2474,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,NULL
2475,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
2476,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
2477,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2478,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2479,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,NULL
2480,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,NULL
2481,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
2482,Forest,NULL,Wetland,NULL,Wetland,Cropland,Wetland,NULL
2483,Forest,NULL,Wetland,NULL,Wetland,Cropland,Water,NULL
2484,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
2485,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
2486,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2487,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2488,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,NULL
2489,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
2490,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
2491,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,NULL
2492,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,NULL
2493,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2494,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2495,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,NULL
2496,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,NULL
2497,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
2498,Forest,NULL,Wetland,NULL,Wetland,Water,Water,NULL
2499,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,NULL
2500,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,NULL
2501,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
2502,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,NULL
2503,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
2504,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,NULL
2505,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
2506,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Bareland,NULL
2507,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2508,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
2509,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2510,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2511,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland,Wetland,NULL
2512,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2513,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
2514,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2515,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
2516,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2517,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
2518,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
2519,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,NULL
2520,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2521,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
2522,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
2523,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
2524,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
2525,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
2526,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
2527,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
2528,Forest,NULL,Water,NULL,NULL,Wetland,Water,NULL
2529,Forest,NULL,Water,NULL,Water,NULL,Wetland,NULL
2530,Forest,NULL,Water,NULL,Water,Grassland,Wetland,NULL
2531,Forest,NULL,Water,NULL,Water,Wetland,Wetland,NULL
2532,Forest,NULL,Water,NULL,Water,Wetland,Water,NULL
2533,Forest,NULL,Water,NULL,Water,Bareland,Wetland,NULL
2534,Forest,NULL,Water,NULL,Water,Bareland,Water,NULL
2535,Forest,NULL,Water,NULL,Water,Water,Wetland,NULL
2536,Forest,NULL,Water,NULL,Water,Water,Water,NULL
2537,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2538,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2539,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2540,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2541,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2542,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2543,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2544,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2545,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2546,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
2547,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2548,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,NULL
2549,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
2550,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2551,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2552,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2553,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
2554,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
2555,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2556,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2557,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2558,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2559,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,NULL
2560,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,NULL
2561,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2562,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2563,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2564,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2565,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2566,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2567,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2568,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
2569,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2570,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2571,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2572,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2573,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2574,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2575,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2576,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2577,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2578,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2579,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2580,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2581,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2582,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2583,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
2584,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2585,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2586,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2587,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2588,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
2589,Forest,Cropland,Wetland,NULL,NULL,Wetland,Wetland,NULL
2590,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,NULL
2591,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2592,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2593,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Water,NULL
2594,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,NULL
2595,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2596,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2597,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Bareland,NULL
2598,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,NULL
2599,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,NULL
2600,Forest,Cropland,Wetland,NULL,Wetland,Bareland,NULL,NULL
2601,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,NULL
2602,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2603,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,NULL
2604,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,NULL
2605,Forest,Cropland,Wetland,NULL,Wetland,Built-up,Wetland,NULL
2606,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,NULL
2607,Forest,Cropland,Wetland,NULL,Wetland,Forest,Wetland,NULL
2608,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2609,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2610,Forest,Cropland,Water,NULL,Water,Wetland,Water,NULL
2611,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2612,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2613,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2614,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2615,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2616,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2617,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2618,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2619,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2620,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2621,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2622,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2623,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2624,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2625,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,NULL
2626,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,NULL
2627,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2628,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2629,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2630,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
2631,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2632,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2633,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2634,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2635,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2636,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
2637,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2638,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2639,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
2640,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
2641,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,NULL
2642,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland,NULL
2643,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,NULL
2644,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2645,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,NULL
2646,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2647,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2648,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,NULL
2649,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,NULL
2650,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2651,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,NULL
2652,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,NULL
2653,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,NULL
2654,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,NULL
2655,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,NULL
2656,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2657,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2658,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2659,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
2660,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
2661,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,NULL
2662,Forest,Wetland,Water,NULL,Water,NULL,Wetland,NULL
2663,Forest,Wetland,Water,NULL,Water,NULL,Water,NULL
2664,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,NULL
2665,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,NULL
2666,Forest,Wetland,Water,NULL,Water,Wetland,Water,NULL
2667,Forest,Wetland,Water,NULL,Water,Bareland,Water,NULL
2668,Forest,Wetland,Water,NULL,Water,Water,Wetland,NULL
2669,Forest,Wetland,Water,NULL,Water,Water,Water,NULL
2670,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2671,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,NULL
2672,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2673,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2674,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,NULL
2675,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2676,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2677,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2678,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2679,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2680,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2681,Forest,Bareland,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2682,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2683,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Water,NULL
2684,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2685,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2686,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2687,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
2688,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2689,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2690,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2691,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2692,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2693,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
2694,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2695,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2696,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2697,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
2698,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2699,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2700,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2701,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
2702,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
2703,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2704,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2705,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
2706,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
2707,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2708,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2709,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2710,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2711,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
2712,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,NULL
2713,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2714,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2715,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2716,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2717,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
2718,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,NULL
2719,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
2720,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,NULL
2721,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,NULL
2722,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
2723,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
2724,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
2725,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,NULL
2726,Forest,Built-up,Wetland,NULL,NULL,Bareland,Water,NULL
2727,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,NULL
2728,Forest,Built-up,Wetland,NULL,Wetland,NULL,Bareland,NULL
2729,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2730,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,NULL
2731,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,NULL
2732,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2733,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2734,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,NULL
2735,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,NULL
2736,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,NULL
2737,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2738,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2739,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,NULL
2740,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,NULL
2741,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,NULL
2742,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,NULL
2743,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,NULL
2744,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2745,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2746,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
2747,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
2748,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2749,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
2750,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
2751,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
2752,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
2753,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2754,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,NULL
2755,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,NULL
2756,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2757,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
2758,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2759,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2760,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
