Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NYF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NYF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NYF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NYF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NYF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NYF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NYF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NYF_M_R
345,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Built-up
346,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
347,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
348,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
349,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
350,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
351,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
352,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
353,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
354,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
355,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
356,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
357,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
358,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
359,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
360,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
361,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
362,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
363,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
364,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
365,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
366,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
367,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
368,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
369,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
370,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
371,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
372,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
373,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
374,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
375,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
376,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
377,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
378,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
379,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
380,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
381,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
382,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
383,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
384,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
385,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
386,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
387,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
388,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
389,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
390,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
391,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
392,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
393,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
394,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
395,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
396,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
397,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Built-up
398,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
399,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
400,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
401,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
402,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
403,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
404,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
405,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
406,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
407,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
408,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
409,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
410,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
411,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
412,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
413,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
414,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
415,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
416,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
417,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
418,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
419,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
420,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
421,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
422,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
423,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
424,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
425,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
426,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
427,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
428,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
429,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
430,NULL,Built-up,Water,NULL,Water,NULL,NULL,Water
431,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
432,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
433,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
434,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Water
435,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
436,NULL,Built-up,Water,Water,Water,NULL,NULL,Grassland
437,NULL,Built-up,Water,Water,Water,NULL,NULL,Wetland
438,NULL,Built-up,Water,Water,Water,NULL,NULL,Bareland
439,NULL,Built-up,Water,Water,Water,NULL,NULL,Built-up
440,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
441,NULL,Built-up,Water,Water,Water,NULL,NULL,Forest
442,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
443,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
444,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
445,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
446,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
447,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
448,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
449,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
450,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
451,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
452,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
453,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Wetland
454,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
455,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Built-up
456,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
457,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
458,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
459,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
460,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
461,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
462,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
463,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
464,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
465,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
466,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
467,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
468,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
469,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
470,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
471,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
472,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
473,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
474,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
475,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
476,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
477,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
478,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
479,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
480,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
481,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
482,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
483,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
484,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
485,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
486,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
487,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
488,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
489,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
490,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
491,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
492,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
493,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
494,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
495,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
496,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
497,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
498,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
499,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
500,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
501,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
502,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
503,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
504,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
505,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
506,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
507,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
508,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
509,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
510,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
511,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
512,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
513,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
514,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
515,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
516,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
517,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
518,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
519,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
520,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
521,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
522,NULL,Water,Water,NULL,Water,NULL,NULL,Bareland
523,NULL,Water,Water,NULL,Water,NULL,NULL,Water
524,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
525,NULL,Water,Water,Non_Water,Water,NULL,NULL,Grassland
526,NULL,Water,Water,Non_Water,Water,NULL,NULL,Bareland
527,NULL,Water,Water,Non_Water,Water,NULL,NULL,Water
528,NULL,Water,Water,Non_Water,Water,NULL,NULL,Forest
529,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
530,NULL,Water,Water,Water,Water,NULL,NULL,Wetland
531,NULL,Water,Water,Water,Water,NULL,NULL,Bareland
532,NULL,Water,Water,Water,Water,NULL,NULL,Water
533,NULL,Water,Water,Water,Water,NULL,NULL,Forest
534,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
535,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
536,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
537,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
538,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
539,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
540,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
541,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
542,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
543,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
544,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
545,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
546,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
547,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
548,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
549,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
550,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
551,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
552,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
553,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
554,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
555,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
556,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
557,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
558,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
559,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
560,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
561,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
562,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
563,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
564,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
565,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
566,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
567,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
568,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
569,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
570,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
571,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
572,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
573,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
574,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
575,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
576,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
577,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
578,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
579,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
580,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
581,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
582,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
583,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
584,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
585,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
586,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
587,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
588,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
589,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
590,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
591,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
592,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
593,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
594,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
595,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
596,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
597,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
598,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
599,NULL,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
600,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
601,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
602,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
603,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
604,NULL,Forest,Water,Water,Water,NULL,NULL,Grassland
605,NULL,Forest,Water,Water,Water,NULL,NULL,Wetland
606,NULL,Forest,Water,Water,Water,NULL,NULL,Bareland
607,NULL,Forest,Water,Water,Water,NULL,NULL,Water
608,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
609,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
610,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
611,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
612,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
613,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
614,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
615,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
616,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
617,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
618,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
619,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
620,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
621,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
622,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
623,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
624,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
625,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
626,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
627,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
628,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
629,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
630,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
631,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
632,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
633,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
634,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
635,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
636,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
637,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
638,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
639,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
640,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
641,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
642,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
643,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
644,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
645,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
646,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
647,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
648,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
649,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
650,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
651,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
652,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
653,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
654,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
655,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
656,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
657,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
658,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
659,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
660,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
661,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
662,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
663,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
664,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
665,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
666,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
667,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
668,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
669,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
670,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
671,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
672,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
673,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
674,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
675,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
676,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
677,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
678,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
679,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
680,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
681,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
682,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
683,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
684,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
685,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
686,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
687,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
688,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
689,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
690,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
691,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
692,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
693,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
694,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
695,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
696,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
697,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
698,Grassland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
699,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
700,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Forest
