Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZS_M_R
330,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
331,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,NULL
332,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
333,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Cropland
334,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Bareland
335,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
336,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
337,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Bareland
338,NULL,NULL,NULL,Water,Non_Wetland,Cropland,Water,Grassland
339,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
340,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Bareland
341,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
342,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Bareland
343,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
344,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
345,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
346,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
347,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,NULL
348,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
349,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
350,NULL,NULL,NULL,Water,Non_Wetland,Water,Bareland,Bareland
351,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
352,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
353,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Forest
354,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Wetland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
356,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
360,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
361,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
368,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
369,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
376,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
377,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
378,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
379,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
382,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
383,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
384,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
388,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
389,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
390,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
394,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
395,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
396,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Built-up
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
587,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
588,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
592,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
593,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
596,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
597,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
598,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
599,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
600,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
601,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
602,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
603,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
604,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
605,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
606,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
607,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
608,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
609,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
610,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Built-up
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Bareland
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Built-up
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Water
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Bareland
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
