Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXT_M_R
10793,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
10794,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10795,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
10796,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
10797,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
10798,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
10799,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10800,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
10801,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
10802,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
10803,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
10804,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
10805,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
10806,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
10807,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10808,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10809,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10810,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10811,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10812,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
10813,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
10814,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
10815,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10816,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
10817,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10818,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10819,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
10820,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10821,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
10822,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
10823,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
10824,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
10825,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
10826,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
10827,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
10828,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
10829,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
10830,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
10831,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
10832,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
10833,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
10834,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
10835,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
10836,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
10837,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
10838,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
10839,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
10840,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
10841,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
10842,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
10843,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
10844,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Built-up,Forest
10845,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
10846,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
10847,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
10848,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
10849,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
10850,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
10851,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
10852,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
10853,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Built-up
10854,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
10855,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
10856,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
10857,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
10858,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
10859,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
10860,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
10861,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
10862,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
10863,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
10864,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10865,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
10866,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10867,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10868,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
10869,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10870,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10871,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
10872,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10873,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
10874,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
10875,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10876,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
10877,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
10878,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10879,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
10880,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
10881,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
10882,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
10883,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
10884,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
10885,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
10886,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
10887,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
10888,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
10889,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
10890,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10891,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
10892,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10893,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10894,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
10895,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
10896,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
10897,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
10898,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
10899,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
10900,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
10901,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
10902,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Built-up
10903,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
10904,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
10905,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10906,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10907,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10908,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10909,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
10910,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10911,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
10912,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10913,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10914,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
10915,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10916,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
10917,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
10918,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
10919,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
10920,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10921,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
10922,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
10923,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
10924,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
10925,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10926,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
10927,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
10928,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
10929,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
10930,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
10931,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
10932,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
10933,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
10934,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
10935,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
10936,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
10937,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10938,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10939,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10940,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10941,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10942,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
10943,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
10944,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10945,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
10946,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10947,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10948,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10949,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
10950,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
10951,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
10952,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
10953,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
10954,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
10955,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
10956,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
10957,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
10958,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
10959,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
10960,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
10961,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
10962,Forest,NULL,Grassland,Water,Non_Wetland,Cropland,Wetland,Grassland
10963,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
10964,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
10965,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
10966,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
10967,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
10968,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
10969,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
10970,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10971,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10972,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10973,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
10974,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10975,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
10976,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
10977,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
10978,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
10979,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
10980,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
10981,Forest,NULL,Wetland,NULL,Wetland,NULL,Built-up,Forest
10982,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
10983,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
10984,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
10985,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
10986,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
10987,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
10988,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
10989,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
10990,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
10991,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
10992,Forest,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Forest
10993,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
10994,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
10995,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
10996,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
10997,Forest,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Forest
10998,Forest,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
10999,Forest,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
11000,Forest,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Forest
11001,Forest,NULL,Wetland,NULL,Wetland,Cropland,Water,Forest
11002,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
11003,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
11004,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
11005,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
11006,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
11007,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
11008,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
11009,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
11010,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
11011,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
11012,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
11013,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
11014,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
11015,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
11016,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
11017,Forest,NULL,Wetland,NULL,Wetland,Wetland,Built-up,Forest
11018,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
11019,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
11020,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
11021,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
11022,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
11023,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
11024,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
11025,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
11026,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
11027,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
11028,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
11029,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
11030,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
11031,Forest,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Forest
11032,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
11033,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
11034,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
11035,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
11036,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
11037,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
11038,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
11039,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
11040,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
11041,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
11042,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
11043,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
11044,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
11045,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
11046,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
11047,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
11048,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
11049,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
11050,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
11051,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
11052,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
11053,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
11054,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
11055,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
11056,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
11057,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
11058,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
11059,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
11060,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
11061,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
11062,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
11063,Forest,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
11064,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
11065,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
11066,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
11067,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
11068,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
11069,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
11070,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
11071,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
11072,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
11073,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
11074,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
11075,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
11076,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
11077,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
11078,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
11079,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
11080,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
11081,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
11082,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
11083,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
11084,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
11085,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
11086,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
11087,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
11088,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
11089,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
11090,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
11091,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
11092,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
11093,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
11094,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
11095,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
11096,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
11097,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
11098,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
11099,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
11100,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
11101,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
11102,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
11103,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
11104,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
11105,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
11106,Forest,NULL,Wetland,Water,Wetland,Grassland,Bareland,Forest
11107,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
11108,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
11109,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Water
11110,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
11111,Forest,NULL,Wetland,Water,Wetland,Cropland,Wetland,Grassland
11112,Forest,NULL,Wetland,Water,Wetland,Cropland,Wetland,Forest
11113,Forest,NULL,Wetland,Water,Wetland,Cropland,Water,Grassland
11114,Forest,NULL,Wetland,Water,Wetland,Cropland,Water,Forest
11115,Forest,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
11116,Forest,NULL,Wetland,Water,Wetland,Wetland,NULL,Forest
11117,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
11118,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
11119,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
11120,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
11121,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
11122,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
11123,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
11124,Forest,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
11125,Forest,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
11126,Forest,NULL,Wetland,Water,Wetland,Wetland,Bareland,Forest
