Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NVH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NVH_M_R
1141,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
1142,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Cropland
1143,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland
1144,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland
1145,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland
1146,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1147,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Cropland
1148,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1149,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1150,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up
1151,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
1152,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
1153,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1154,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
1155,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1156,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1157,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
1158,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Cropland
1159,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
1160,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
1161,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1162,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,Cropland
1163,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
1164,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1165,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland
1166,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,Wetland
1167,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
1168,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Cropland
1169,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland
1170,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water
1171,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
1172,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1173,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Cropland
1174,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1175,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
1176,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Cropland
1177,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland
1178,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Water
1179,Bareland,Cropland,Wetland,NULL,Wetland,NULL,Grassland
1180,Bareland,Cropland,Wetland,NULL,Wetland,NULL,Cropland
1181,Bareland,Cropland,Wetland,NULL,Wetland,NULL,Wetland
1182,Bareland,Cropland,Wetland,NULL,Wetland,NULL,Water
1183,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland
1184,Bareland,Cropland,Wetland,Water,Wetland,NULL,Wetland
1185,Bareland,Cropland,Wetland,Water,Wetland,NULL,Bareland
1186,Bareland,Cropland,Wetland,Water,Wetland,NULL,Water
1187,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
1188,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland
1189,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland
1190,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up
1191,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Wetland
1192,Bareland,Cropland,Water,NULL,Water,NULL,Wetland
1193,Bareland,Cropland,Water,NULL,Water,NULL,Water
1194,Bareland,Cropland,Water,Non_Water,Water,NULL,Water
1195,Bareland,Cropland,Water,Water,Water,NULL,Water
1196,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1197,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Cropland
1198,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
1199,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Water
1200,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1201,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1202,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Cropland
1203,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1204,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Bareland
1205,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
1206,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,Cropland
1207,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,Wetland
1208,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,Water
1209,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1210,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Cropland
1211,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1212,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
1213,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1214,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1215,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,Bareland
1216,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1217,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1218,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
1219,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
1220,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland
1221,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
1222,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland
1223,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland
1224,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Bareland
1225,Bareland,Bareland,Wetland,Water,Wetland,NULL,Wetland
1226,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland
1227,Bareland,Bareland,Wetland,Water,Wetland,NULL,Water
1228,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland
1229,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland
1230,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Bareland
1231,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Bareland
1232,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Bareland
1233,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1234,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
1235,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
1236,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1237,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1238,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1239,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1240,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Cropland
1241,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland
1242,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
1243,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1244,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
1245,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
1246,Bareland,Built-up,Water,Non_Water,Water,NULL,Water
1247,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1248,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
1249,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1250,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
1251,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland
1252,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1253,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1254,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1255,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1256,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1257,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1258,Bareland,Water,Wetland,NULL,Wetland,NULL,Wetland
1259,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Bareland
1260,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water
1261,Bareland,Water,Wetland,Water,Wetland,NULL,Grassland
1262,Bareland,Water,Wetland,Water,Wetland,NULL,Wetland
1263,Bareland,Water,Wetland,Water,Wetland,NULL,Bareland
1264,Bareland,Water,Wetland,Water,Wetland,NULL,Water
1265,Bareland,Water,Water,Water,Water,NULL,Bareland
1266,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1267,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
1268,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Wetland
1269,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1270,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
1271,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
1272,Bareland,Forest,Wetland,NULL,Wetland,NULL,Forest
1273,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
1274,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1275,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland
1276,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1277,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
1278,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1279,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL
1280,Water,NULL,NULL,NULL,Non_Wetland,NULL,Cropland
1281,Water,NULL,NULL,NULL,Non_Wetland,NULL,Wetland
1282,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
1283,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1284,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
1285,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1286,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1287,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1288,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1289,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1290,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
1291,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1292,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1293,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1294,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Cropland
1295,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1296,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1297,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1298,Water,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1299,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1300,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Cropland
1301,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
1302,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water
1303,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1304,Water,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
1305,Water,NULL,Wetland,NULL,NULL,NULL,NULL
1306,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland
1307,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland
1308,Water,NULL,Wetland,NULL,Wetland,NULL,Water
1309,Water,NULL,Wetland,NULL,Wetland,NULL,Forest
1310,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1311,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
1312,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water
1313,Water,NULL,Wetland,Water,NULL,NULL,Water
1314,Water,NULL,Wetland,Water,Wetland,NULL,Grassland
1315,Water,NULL,Wetland,Water,Wetland,NULL,Wetland
1316,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1317,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Cropland
1318,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland
1319,Water,NULL,Water,NULL,NULL,NULL,NULL
1320,Water,NULL,Water,NULL,NULL,NULL,Water
1321,Water,NULL,Water,NULL,Water,NULL,Grassland
1322,Water,NULL,Water,NULL,Water,NULL,Wetland
1323,Water,NULL,Water,Non_Water,Water,NULL,Wetland
1324,Water,NULL,Water,Non_Water,Water,NULL,Water
1325,Water,NULL,Water,Water,NULL,NULL,Water
1326,Water,NULL,Water,Water,Water,NULL,Grassland
1327,Water,NULL,Water,Water,Water,NULL,Wetland
1328,Water,NULL,Water,Water,Water,NULL,Water
1329,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1330,Water,NULL,Forest,NULL,Non_Wetland,NULL,Cropland
1331,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1332,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
1333,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water
1334,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1335,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1336,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
1337,Water,NULL,Forest,Water,Non_Wetland,NULL,Wetland
1338,Water,NULL,Forest,Water,Non_Wetland,NULL,Water
1339,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
1340,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Cropland
1341,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland
1342,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland
1343,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water
1344,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland
1345,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1346,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Cropland
1347,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1348,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1349,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
1350,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
1351,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1352,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
1353,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1354,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1355,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1356,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
1357,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Cropland
1358,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
1359,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Bareland
1360,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
1361,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1362,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Cropland
1363,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
1364,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Water
1365,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1366,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Cropland
1367,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
1368,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Cropland
1369,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland
1370,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland
1371,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up
1372,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water
1373,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
1374,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1375,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Cropland
1376,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1377,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water
1378,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
1379,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Cropland
1380,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland
1381,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water
1382,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland
1383,Water,Cropland,Wetland,NULL,Wetland,NULL,Cropland
1384,Water,Cropland,Wetland,NULL,Wetland,NULL,Wetland
1385,Water,Cropland,Wetland,NULL,Wetland,NULL,Bareland
1386,Water,Cropland,Wetland,NULL,Wetland,NULL,Water
1387,Water,Cropland,Wetland,NULL,Wetland,NULL,Forest
1388,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
1389,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland
1390,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water
1391,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Forest
1392,Water,Cropland,Wetland,Water,Wetland,NULL,Grassland
1393,Water,Cropland,Wetland,Water,Wetland,NULL,Cropland
1394,Water,Cropland,Wetland,Water,Wetland,NULL,Wetland
1395,Water,Cropland,Wetland,Water,Wetland,NULL,Water
1396,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
1397,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Cropland
1398,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland
1399,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland
1400,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Water
1401,Water,Cropland,Water,NULL,Water,NULL,Grassland
1402,Water,Cropland,Water,NULL,Water,NULL,Cropland
1403,Water,Cropland,Water,NULL,Water,NULL,Wetland
1404,Water,Cropland,Water,NULL,Water,NULL,Water
1405,Water,Cropland,Water,NULL,Water,NULL,Forest
1406,Water,Cropland,Water,Non_Water,Water,NULL,Grassland
1407,Water,Cropland,Water,Non_Water,Water,NULL,Wetland
1408,Water,Cropland,Water,Non_Water,Water,NULL,Water
1409,Water,Cropland,Water,Non_Water,Water,NULL,Forest
1410,Water,Cropland,Water,Water,Water,NULL,Grassland
1411,Water,Cropland,Water,Water,Water,NULL,Wetland
1412,Water,Cropland,Water,Water,Water,NULL,Water
1413,Water,Cropland,Water,Water,Water,NULL,Forest
1414,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL
1415,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1416,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Cropland
1417,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
1418,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland
1419,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up
1420,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Water
1421,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1422,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1423,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Cropland
1424,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1425,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water
1426,Water,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
1427,Water,Cropland,Forest,Water,Non_Wetland,NULL,Cropland
1428,Water,Cropland,Forest,Water,Non_Wetland,NULL,Wetland
1429,Water,Cropland,Forest,Water,Non_Wetland,NULL,Bareland
1430,Water,Cropland,Forest,Water,Non_Wetland,NULL,Water
1431,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Cropland
1432,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1433,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1434,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
1435,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
1436,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
1437,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
1438,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1439,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Cropland
1440,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
1441,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
1442,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
1443,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland
1444,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1445,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1446,Water,Wetland,Wetland,NULL,Wetland,NULL,Water
1447,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1448,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1449,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland
1450,Water,Wetland,Wetland,Water,Wetland,NULL,Water
1451,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Wetland
1452,Water,Wetland,Water,NULL,Water,NULL,Wetland
1453,Water,Wetland,Water,NULL,Water,NULL,Water
1454,Water,Wetland,Water,Non_Water,Water,NULL,Wetland
1455,Water,Wetland,Water,Water,Water,NULL,Wetland
1456,Water,Wetland,Water,Water,Water,NULL,Water
1457,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1458,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1459,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water
1460,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1461,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1462,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
1463,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
1464,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
1465,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland
1466,Water,Bareland,Wetland,Water,Wetland,NULL,Water
1467,Water,Bareland,Water,Water,Water,NULL,Wetland
1468,Water,Bareland,Water,Water,Water,NULL,Water
1469,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1470,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Cropland
1471,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
1472,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
1473,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water
1474,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1475,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1476,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1477,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water
1478,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Wetland
1479,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Water
1480,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland
1481,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1482,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Cropland
1483,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland
1484,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
1485,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water
1486,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
1487,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1488,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water
1489,Water,Built-up,Wetland,NULL,Wetland,NULL,Grassland
1490,Water,Built-up,Wetland,NULL,Wetland,NULL,Wetland
1491,Water,Built-up,Wetland,NULL,Wetland,NULL,Water
1492,Water,Built-up,Wetland,NULL,Wetland,NULL,Forest
1493,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland
1494,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Water
1495,Water,Built-up,Wetland,Water,Wetland,NULL,Grassland
1496,Water,Built-up,Wetland,Water,Wetland,NULL,Wetland
1497,Water,Built-up,Wetland,Water,Wetland,NULL,Water
1498,Water,Built-up,Wetland,Water,Wetland,NULL,Forest
1499,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
1500,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland
1501,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Water
1502,Water,Built-up,Water,NULL,Water,NULL,Grassland
1503,Water,Built-up,Water,NULL,Water,NULL,Wetland
1504,Water,Built-up,Water,NULL,Water,NULL,Water
1505,Water,Built-up,Water,NULL,Water,NULL,Forest
1506,Water,Built-up,Water,Non_Water,Water,NULL,Wetland
1507,Water,Built-up,Water,Non_Water,Water,NULL,Water
1508,Water,Built-up,Water,Water,Water,NULL,Water
1509,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1510,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
1511,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up
1512,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Water
1513,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1514,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland
1515,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland
1516,Water,Water,NULL,NULL,Non_Wetland,NULL,Bareland
1517,Water,Water,NULL,NULL,Non_Wetland,NULL,Water
1518,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland
1519,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland
1520,Water,Water,NULL,Water,Non_Wetland,NULL,Bareland
1521,Water,Water,NULL,Water,Non_Wetland,NULL,Water
1522,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1523,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Cropland
