Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDC_M_R
334,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
335,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
336,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
337,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
338,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
339,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
340,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
341,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
342,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
343,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
344,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
345,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
346,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
347,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
348,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
349,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
350,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
351,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
352,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
353,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
354,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
355,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
356,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
357,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
358,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
359,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
360,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
361,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
362,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
363,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
364,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
365,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
366,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
367,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
368,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
369,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
370,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
371,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
372,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
373,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
374,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
375,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Forest
376,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
377,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
378,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
379,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
380,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
381,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
382,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
383,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
384,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
385,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
386,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
387,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
388,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
389,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
390,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
391,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
392,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
393,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
394,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
395,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
396,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
397,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
398,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
399,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
400,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
401,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
402,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
403,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
404,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Forest
405,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
406,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
407,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
408,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
409,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
410,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
411,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
412,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
413,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
414,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
415,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
416,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
417,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
418,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
419,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
420,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
421,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
422,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
423,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
424,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
425,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
426,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
427,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
428,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
429,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
430,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
431,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
432,NULL,Built-up,Shrubland,Water,Non_Wetland,Wetland,Water,Water
433,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
434,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
435,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
436,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
437,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
438,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
439,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
440,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
441,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
442,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
443,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
444,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
445,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
446,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
447,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
448,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
449,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
450,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
451,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
452,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
453,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
454,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
455,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
456,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
457,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
458,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
459,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
460,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
461,NULL,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
462,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
463,NULL,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Forest
464,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
465,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
466,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
467,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Water,Forest
468,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Forest
469,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
470,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Grassland
471,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
472,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
473,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
474,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
475,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
476,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
477,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,Grassland
478,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
479,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
480,NULL,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Forest
481,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Forest
482,NULL,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Forest
483,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
484,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
485,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
486,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
487,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
488,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
489,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
490,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
491,NULL,Built-up,Water,NULL,Water,Bareland,Water,Forest
492,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
493,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
494,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
495,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
496,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
497,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
498,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
499,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
500,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
501,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
502,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
503,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
504,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
505,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
506,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
507,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
508,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
509,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
510,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
511,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
512,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
513,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
514,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
515,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
516,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
517,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
518,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
519,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
520,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
521,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
522,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
523,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
524,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
525,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
526,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
527,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
528,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
529,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
530,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
531,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
532,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
533,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
534,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
535,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
536,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
537,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
538,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
539,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
540,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
541,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
542,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
543,NULL,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
544,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
545,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
546,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
547,NULL,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
548,NULL,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
549,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
550,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Water
551,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
552,NULL,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
553,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
554,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
555,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
556,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
557,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
558,NULL,Water,Wetland,NULL,Wetland,Water,Water,Grassland
559,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
560,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
561,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
562,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
563,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
564,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
565,NULL,Water,Water,Water,Water,Wetland,Water,Forest
566,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
567,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
568,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
569,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
570,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
571,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
572,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
573,NULL,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
574,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
575,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
576,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
577,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
578,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
579,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
580,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
581,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
582,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
583,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
584,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
585,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
586,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
587,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
588,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
589,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
590,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
591,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
592,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
593,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
594,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
595,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
596,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
597,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
598,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
599,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
600,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
601,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
602,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
603,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
604,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
605,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
606,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
607,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
608,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
609,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
610,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
611,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
612,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
613,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
614,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
615,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
616,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
617,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
618,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
619,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
620,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
621,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
622,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
623,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
624,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
625,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
626,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
627,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
628,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
629,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
630,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
631,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
632,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
633,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
634,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
635,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
636,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
637,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
638,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
639,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
640,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
641,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
642,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
643,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
644,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
645,NULL,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
646,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
647,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
648,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
649,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
650,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
651,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
652,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
653,NULL,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
654,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
655,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
656,NULL,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
657,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
658,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
659,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
660,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
661,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
662,NULL,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
663,NULL,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
664,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
665,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
666,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
667,NULL,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
668,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
669,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
670,NULL,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
671,NULL,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
