Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYL_M_R
334,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
335,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
336,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
337,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
338,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
339,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
340,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
341,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
342,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
343,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
344,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
345,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
346,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
347,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
348,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
349,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
350,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
351,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
352,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
353,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
354,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
355,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
356,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
357,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
358,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
359,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
360,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
361,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
362,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
363,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
364,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
365,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
366,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
367,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
368,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
369,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
370,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
371,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
372,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
373,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
374,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
375,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
376,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
377,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
378,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
379,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
380,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
381,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
382,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
383,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
384,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
385,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
386,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
387,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Cropland
388,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Built-up
389,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
390,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
391,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
392,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
393,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
394,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
395,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
396,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
397,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
398,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
399,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
400,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
401,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
402,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
403,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
404,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
405,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
406,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
407,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
408,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
409,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
410,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
411,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
412,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
413,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
414,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
415,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
416,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
417,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
418,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
419,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
420,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
421,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
422,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
423,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
424,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
425,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
426,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
427,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
428,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
429,NULL,Built-up,Water,Water,Water,NULL,NULL,Forest
430,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
431,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
432,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
433,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
434,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
435,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
436,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
437,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
438,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
439,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
440,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
441,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
442,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
443,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
444,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
445,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
446,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
447,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
448,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
449,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
450,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
451,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
452,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
453,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
454,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
455,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
456,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
457,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
458,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
459,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
460,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
461,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
462,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
463,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
464,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
465,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
466,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
467,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
468,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
469,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
470,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
471,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
472,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
473,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
474,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
475,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
476,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
477,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
478,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
479,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
480,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
481,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
482,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
483,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
484,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
485,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
486,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
487,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
488,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
489,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
490,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
491,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
492,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
493,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
494,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
495,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
496,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
497,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
498,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
499,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
500,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
501,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
502,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
503,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
504,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
505,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
506,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
507,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
508,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
509,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
510,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
511,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
512,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
513,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
514,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
515,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
516,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
517,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
518,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
519,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
520,NULL,Water,Water,NULL,Water,NULL,NULL,Cropland
521,NULL,Water,Water,NULL,Water,NULL,NULL,Bareland
522,NULL,Water,Water,NULL,Water,NULL,NULL,Water
523,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
524,NULL,Water,Water,Non_Water,Water,NULL,NULL,Grassland
525,NULL,Water,Water,Non_Water,Water,NULL,NULL,Forest
526,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
527,NULL,Water,Water,Water,Water,NULL,NULL,Wetland
528,NULL,Water,Water,Water,Water,NULL,NULL,Bareland
529,NULL,Water,Water,Water,Water,NULL,NULL,Water
530,NULL,Water,Water,Water,Water,NULL,NULL,Forest
531,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
532,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
533,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
534,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
535,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
536,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
537,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
538,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
539,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
540,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
541,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
542,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
543,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
544,NULL,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
545,NULL,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
546,NULL,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
547,NULL,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
548,NULL,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
549,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
550,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
551,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
552,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
553,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
554,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
555,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
556,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
557,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
558,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
559,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
560,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
561,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
562,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
563,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
564,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
565,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
566,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
567,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
568,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
569,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
570,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
571,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
572,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
573,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
574,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
575,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
576,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
577,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
578,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
579,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
580,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
581,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
582,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
583,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
584,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
585,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
586,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
587,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
588,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
589,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
590,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
591,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
592,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
593,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
594,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
595,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
596,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
597,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
598,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
599,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
600,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
601,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
602,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
603,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
604,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
605,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
606,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
607,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
608,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
609,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
610,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
611,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
612,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
613,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
614,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
615,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
616,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
617,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
618,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
619,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
620,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
621,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
622,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
623,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
624,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
625,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
626,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
627,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
628,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
629,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
630,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
631,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
632,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
633,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
634,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
635,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
636,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
637,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
638,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
639,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
640,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
641,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
642,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
643,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
644,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
645,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
646,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
647,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
648,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
649,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
650,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
651,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
652,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
653,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
654,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
655,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
656,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
657,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
658,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
659,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
660,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
661,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
662,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
663,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
664,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
665,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
666,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
667,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
668,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
669,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
670,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
671,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
672,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
673,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
674,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
675,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
676,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
677,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
678,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
679,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
680,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
