Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKM_M_R
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Bareland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Built-up
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Built-up
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
523,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
524,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
525,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
526,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
527,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
528,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
529,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
530,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
531,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
532,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
533,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
534,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
535,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
536,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
537,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
538,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
539,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
540,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
541,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
542,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
543,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
544,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
545,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
546,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
547,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
548,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
549,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
550,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
551,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
552,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
553,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
554,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
555,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,NULL
556,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Grassland
557,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
558,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
559,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Wetland
560,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
561,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
562,NULL,NULL,Shrubland,Water,Non_Wetland,Cropland,Grassland,Grassland
563,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Wetland
564,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
565,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
566,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
567,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
568,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
569,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
570,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
571,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
572,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
573,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
574,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
575,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
576,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
577,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
578,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
579,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
580,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
581,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
582,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Bareland
583,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Built-up
584,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
585,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
586,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
587,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
588,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
589,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
590,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
591,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
592,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
593,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
594,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
595,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
596,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
597,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
598,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
599,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
600,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
601,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
602,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Built-up
603,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
604,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
605,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
606,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
607,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
608,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
609,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
610,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
611,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
612,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
613,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
614,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
615,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
616,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
617,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
618,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
619,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
620,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
621,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
622,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Cropland
623,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
624,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
625,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
626,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
627,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
628,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
629,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
630,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
631,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
632,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
633,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
634,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
635,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
636,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
637,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
638,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
639,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
640,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
641,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
642,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
643,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
644,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
645,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
646,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
647,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
648,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
649,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
650,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
