Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVF_M_R
322,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
323,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
324,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
325,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
326,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
327,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
328,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
329,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
330,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
331,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
332,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
333,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
334,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
335,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
336,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
337,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
338,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
339,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
340,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
341,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
342,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
343,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
344,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
345,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
346,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
347,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
348,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
349,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
350,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
351,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
352,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
353,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
354,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
355,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
356,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
357,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
358,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
359,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
360,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
361,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
362,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
363,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
364,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
365,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
366,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
367,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
368,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
369,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
370,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
371,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
372,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
373,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
374,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
375,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
376,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
377,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
378,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
379,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
380,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
381,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
382,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
383,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
384,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
385,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
386,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
387,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
388,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
389,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
390,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
391,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
392,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
393,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
394,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
395,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
396,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
397,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
398,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
399,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
400,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
401,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
402,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
403,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
404,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
405,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
406,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
407,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
408,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
409,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
410,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
411,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
412,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
413,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
414,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
415,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
416,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
417,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
418,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
419,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
420,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
421,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
422,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
423,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
424,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
425,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
426,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
427,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
428,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
429,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
430,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
431,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
432,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
433,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
434,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
435,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
436,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
437,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
438,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
439,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
440,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
441,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
442,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
443,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
444,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
445,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
446,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
447,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
448,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
449,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
450,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
451,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
452,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
453,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
454,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
455,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
456,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
457,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
458,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
459,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
460,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
461,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
462,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
463,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
464,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
465,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
466,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
467,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
468,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
469,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
470,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
471,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
472,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,NULL
473,NULL,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
474,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
475,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
476,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
477,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
478,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
479,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
480,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Grassland,Grassland
481,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
482,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Grassland,Grassland
483,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
484,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
485,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
486,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
487,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
488,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
489,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
490,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Built-up
491,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
492,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
493,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Built-up,Grassland
494,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Cropland
495,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
496,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
497,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
498,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
499,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
500,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
501,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
502,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
503,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
504,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
505,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
506,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
507,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
508,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
509,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
510,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
511,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
512,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
513,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
514,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
515,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
516,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
517,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
518,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
519,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
520,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
521,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
522,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
523,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
524,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
525,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
526,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
527,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
528,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
529,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
530,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
531,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
532,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
533,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
534,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
535,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
536,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
537,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
538,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
539,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
540,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
541,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
542,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
543,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
544,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
545,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
546,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
547,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
548,NULL,NULL,Water,NULL,Water,NULL,Grassland,Forest
549,NULL,NULL,Water,NULL,Water,NULL,Wetland,Forest
550,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
551,NULL,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
552,NULL,NULL,Water,NULL,Water,Shrubland,Wetland,Grassland
553,NULL,NULL,Water,NULL,Water,Shrubland,Wetland,Wetland
554,NULL,NULL,Water,NULL,Water,Shrubland,Forest,Forest
555,NULL,NULL,Water,NULL,Water,Grassland,NULL,Forest
556,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
557,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
558,NULL,NULL,Water,NULL,Water,Grassland,Forest,Grassland
559,NULL,NULL,Water,NULL,Water,Cropland,Grassland,Forest
560,NULL,NULL,Water,NULL,Water,Wetland,NULL,Grassland
561,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
562,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Cropland
563,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
564,NULL,NULL,Water,NULL,Water,Bareland,Forest,Forest
565,NULL,NULL,Water,NULL,Water,Water,Wetland,Grassland
566,NULL,NULL,Water,NULL,Water,Water,Water,Water
567,NULL,NULL,Water,Non_Water,Water,Shrubland,Wetland,Wetland
568,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
569,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
570,NULL,NULL,Water,Non_Water,Water,Water,Forest,Grassland
571,NULL,NULL,Water,Water,Water,NULL,Wetland,Wetland
572,NULL,NULL,Water,Water,Water,Wetland,Grassland,Grassland
573,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
574,NULL,NULL,Water,Water,Water,Wetland,Water,Water
575,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
576,NULL,NULL,Water,Water,Water,Water,Water,Wetland
577,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
578,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
579,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
580,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
581,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
582,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
583,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
584,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
585,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
586,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
587,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
588,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
589,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
590,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
591,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
592,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
593,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
594,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
595,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
596,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
597,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
598,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
599,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
600,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
601,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
602,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
603,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
604,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
605,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
606,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
607,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
608,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
609,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
610,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
611,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
612,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
613,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
614,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
615,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
616,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
617,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
618,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
619,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
620,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
621,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
622,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
623,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
624,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
625,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
626,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
627,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
628,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
629,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
630,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
631,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
632,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
633,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
634,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
635,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
636,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
637,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
638,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
639,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
640,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
641,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
642,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
643,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
644,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
645,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
646,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
647,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
648,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
649,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
650,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
651,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
652,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
653,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
654,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
655,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
656,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
657,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
658,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
659,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
