Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MYV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MYV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MYV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MYV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MYV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MYV_M_R
1133,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1134,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1135,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1136,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1137,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1138,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1139,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1140,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
1141,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Water
1142,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
1143,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1144,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1145,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1146,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1147,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1148,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1149,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1150,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1151,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1152,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1153,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1154,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1155,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1156,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
1157,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
1158,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
1159,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1160,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1161,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
1162,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1163,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
1164,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
1165,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
1166,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1167,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
1168,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
1169,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1170,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1171,Forest,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
1172,Forest,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Water
1173,Forest,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Forest
1174,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1175,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1176,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1177,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1178,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
1179,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
1180,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Water
1181,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
1182,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
1183,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1184,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1185,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1186,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1187,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1188,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1189,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1190,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1191,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1192,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1193,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1194,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1195,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
1196,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
1197,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Forest
1198,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1199,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1200,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1201,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
1202,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Built-up
1203,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1204,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
1205,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1206,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1207,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1208,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1209,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1210,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1211,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
1212,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
1213,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
1214,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1215,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1216,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1217,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
1218,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
1219,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
1220,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
1221,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1222,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
1223,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,NULL,Water
1224,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
1225,Forest,Forest,Grassland,Water,Non_Wetland,Water,NULL,Grassland
1226,Forest,Forest,Grassland,Water,Non_Wetland,Water,NULL,Water
1227,Forest,Forest,Grassland,Water,Non_Wetland,Water,NULL,Forest
1228,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1229,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1230,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
1231,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
1232,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
1233,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Grassland
1234,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
1235,Forest,Forest,Grassland,Water,Non_Wetland,Forest,NULL,Forest
1236,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
1237,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1238,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1239,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1240,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
1241,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1242,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
1243,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
1244,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1245,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1246,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1247,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1248,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
1249,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
1250,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
1251,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
1252,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Forest
1253,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
1254,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1255,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1256,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1257,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1258,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
1259,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1260,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1261,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
1262,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1263,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
1264,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1265,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
1266,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
1267,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1268,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
1269,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1270,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1271,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1272,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Grassland
1273,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
1274,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1275,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
1276,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
1277,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Grassland
1278,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
1279,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
1280,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
1281,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
1282,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
1283,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
1284,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1285,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
1286,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
1287,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1288,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
1289,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1290,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
1291,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Water
1292,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
1293,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
1294,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1295,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
1296,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
1297,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
1298,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1299,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1300,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1301,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1302,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1303,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1304,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1305,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1306,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
1307,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
1308,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
1309,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1310,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
1311,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1312,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
1313,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
1314,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Grassland
1315,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Water
1316,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
1317,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1318,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
1319,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1320,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
1321,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
1322,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1323,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
1324,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
1325,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
1326,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
1327,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Water
1328,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
1329,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1330,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1331,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
1332,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
1333,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1334,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1335,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1336,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1337,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
1338,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
1339,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
1340,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
1341,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
1342,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
1343,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
1344,Forest,Forest,Wetland,Water,Wetland,Bareland,NULL,Water
1345,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
1346,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
1347,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
1348,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
1349,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
1350,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Water
1351,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
1352,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
1353,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1354,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
1355,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
1356,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
1357,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
1358,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
1359,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
1360,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
1361,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Water
1362,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
1363,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
1364,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
1365,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
1366,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
1367,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
1368,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1369,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1370,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Grassland
1371,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Forest
1372,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1373,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1374,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1375,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1376,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1377,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1378,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1379,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
1380,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Water
1381,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
1382,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1383,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1384,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
1385,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
1386,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1387,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
1388,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1389,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1390,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1391,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1392,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1393,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1394,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
1395,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
1396,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
1397,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1398,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1399,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1400,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
1401,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
1402,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
1403,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Water
1404,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
1405,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1406,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
1407,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
1408,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1409,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1410,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1411,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1412,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
1413,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
1414,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Grassland
1415,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Water
1416,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Forest
1417,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
1418,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
1419,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1420,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
1421,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
1422,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
1423,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Water
1424,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
1425,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Forest
1426,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
1427,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
1428,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
1429,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1430,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1431,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1432,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
1433,Forest,Forest,Built-up,NULL,Non_Wetland,Water,NULL,Forest
1434,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
1435,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
1436,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
1437,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
1438,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
1439,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
1440,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1441,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1442,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
1443,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,NULL,Water
1444,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,NULL,Forest
1445,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
1446,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
1447,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
1448,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
1449,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
1450,Forest,Forest,Built-up,Water,Non_Wetland,Water,NULL,Grassland
1451,Forest,Forest,Built-up,Water,Non_Wetland,Water,NULL,Forest
1452,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Forest
1453,Forest,Forest,Built-up,Water,Non_Wetland,Water,Forest,Forest
1454,Forest,Forest,Built-up,Water,Non_Wetland,Forest,NULL,Forest
1455,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Wetland,Forest
1456,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Forest
1457,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1458,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1459,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
1460,Forest,Forest,Water,NULL,Water,NULL,Water,Water
1461,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
1462,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
1463,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
1464,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
1465,Forest,Forest,Water,NULL,Water,Bareland,Water,Water
1466,Forest,Forest,Water,NULL,Water,Water,NULL,Grassland
1467,Forest,Forest,Water,NULL,Water,Water,NULL,Water
1468,Forest,Forest,Water,NULL,Water,Water,NULL,Forest
1469,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
1470,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
1471,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
1472,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
1473,Forest,Forest,Water,NULL,Water,Water,Water,Water
1474,Forest,Forest,Water,NULL,Water,Water,Water,Forest
1475,Forest,Forest,Water,NULL,Water,Water,Forest,Water
1476,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
1477,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
1478,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
1479,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
1480,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
1481,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
1482,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1483,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1484,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1485,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
