Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LUR_M_R
1287,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1288,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1289,Bareland,Water,Cropland,NULL,Non_Wetland,Water
1290,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1291,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1292,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1293,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1294,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water
1295,Bareland,Water,Cropland,Non_Water,Non_Wetland,Forest
1296,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
1297,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
1298,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1299,Bareland,Water,Cropland,Water,Non_Wetland,Water
1300,Bareland,Water,Cropland,Water,Non_Wetland,Forest
1301,Bareland,Water,Wetland,NULL,Wetland,Water
1302,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1303,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1304,Bareland,Water,Wetland,Non_Water,Wetland,Water
1305,Bareland,Water,Wetland,Non_Water,Wetland,Forest
1306,Bareland,Water,Wetland,Water,Wetland,Grassland
1307,Bareland,Water,Wetland,Water,Wetland,Cropland
1308,Bareland,Water,Wetland,Water,Wetland,Bareland
1309,Bareland,Water,Wetland,Water,Wetland,Water
1310,Bareland,Water,Wetland,Water,Wetland,Forest
1311,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1312,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1313,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1314,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1315,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1316,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1317,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1318,Bareland,Water,Bareland,Non_Water,Non_Wetland,Forest
1319,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1320,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1321,Bareland,Water,Bareland,Water,Non_Wetland,Water
1322,Bareland,Water,Bareland,Water,Non_Wetland,Forest
1323,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1324,Bareland,Water,Built-up,NULL,Non_Wetland,Forest
1325,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1326,Bareland,Water,Water,NULL,Water,Grassland
1327,Bareland,Water,Water,NULL,Water,Cropland
1328,Bareland,Water,Water,NULL,Water,Bareland
1329,Bareland,Water,Water,NULL,Water,Water
1330,Bareland,Water,Water,Non_Water,Water,Grassland
1331,Bareland,Water,Water,Non_Water,Water,Bareland
1332,Bareland,Water,Water,Non_Water,Water,Water
1333,Bareland,Water,Water,Non_Water,Water,Forest
1334,Bareland,Water,Water,Water,Water,Grassland
1335,Bareland,Water,Water,Water,Water,Cropland
1336,Bareland,Water,Water,Water,Water,Bareland
1337,Bareland,Water,Water,Water,Water,Water
1338,Bareland,Water,Water,Water,Water,Forest
1339,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1340,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
1341,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1342,Bareland,Water,Forest,NULL,Non_Wetland,Water
1343,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1344,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland
1345,Bareland,Water,Forest,Non_Water,Non_Wetland,Cropland
1346,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland
1347,Bareland,Water,Forest,Non_Water,Non_Wetland,Water
1348,Bareland,Water,Forest,Non_Water,Non_Wetland,Forest
1349,Bareland,Water,Forest,Water,Non_Wetland,Grassland
1350,Bareland,Water,Forest,Water,Non_Wetland,Bareland
1351,Bareland,Water,Forest,Water,Non_Wetland,Water
1352,Bareland,Water,Forest,Water,Non_Wetland,Forest
1353,Bareland,Forest,NULL,NULL,Non_Wetland,Forest
1354,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1355,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1356,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1357,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
1358,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1359,Bareland,Forest,Shrubland,Water,Non_Wetland,Water
1360,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1361,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1362,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1363,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1364,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1365,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1366,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1367,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland
1368,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Water
1369,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Forest
1370,Bareland,Forest,Cropland,Water,Non_Wetland,Cropland
1371,Bareland,Forest,Cropland,Water,Non_Wetland,Water
1372,Bareland,Forest,Wetland,Non_Water,Wetland,Water
1373,Bareland,Forest,Wetland,Non_Water,Wetland,Forest
1374,Bareland,Forest,Wetland,Water,Wetland,Water
1375,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL
1376,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1377,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
1378,Bareland,Forest,Bareland,NULL,Non_Wetland,Water
1379,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
1380,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Forest
1381,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland
1382,Bareland,Forest,Bareland,Water,Non_Wetland,Forest
1383,Bareland,Forest,Water,Non_Water,Water,Bareland
1384,Bareland,Forest,Water,Non_Water,Water,Water
1385,Bareland,Forest,Water,Non_Water,Water,Forest
1386,Bareland,Forest,Water,Water,Water,Water
1387,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
1388,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
1389,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland
1390,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
1391,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
1392,Bareland,Forest,Forest,Non_Water,Non_Wetland,Grassland
1393,Bareland,Forest,Forest,Non_Water,Non_Wetland,Cropland
1394,Bareland,Forest,Forest,Non_Water,Non_Wetland,Water
1395,Bareland,Forest,Forest,Non_Water,Non_Wetland,Forest
1396,Bareland,Forest,Forest,Water,Non_Wetland,Grassland
1397,Bareland,Forest,Forest,Water,Non_Wetland,Cropland
1398,Bareland,Forest,Forest,Water,Non_Wetland,Water
1399,Bareland,Forest,Forest,Water,Non_Wetland,Forest
1400,Water,NULL,NULL,NULL,Non_Wetland,NULL
1401,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1402,Water,NULL,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1403,Water,NULL,NULL,NULL,Non_Wetland,Bareland
1404,Water,NULL,NULL,NULL,Non_Wetland,Forest
1405,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1406,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1407,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1408,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1409,Water,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1410,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1411,Water,NULL,Shrubland,NULL,Non_Wetland,Water
1412,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1413,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1414,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1415,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water
1416,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1417,Water,NULL,Shrubland,Water,Non_Wetland,NULL
1418,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1419,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1420,Water,NULL,Shrubland,Water,Non_Wetland,Water
1421,Water,NULL,Shrubland,Water,Non_Wetland,Forest
1422,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1423,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1424,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1425,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
1426,Water,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1427,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1428,Water,NULL,Grassland,NULL,Non_Wetland,Water
1429,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1430,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1431,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1432,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1433,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1434,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1435,Water,NULL,Cropland,NULL,Non_Wetland,Water
1436,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1437,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1438,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1439,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1440,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
1441,Water,NULL,Cropland,Water,Non_Wetland,Bareland
1442,Water,NULL,Cropland,Water,Non_Wetland,Water
1443,Water,NULL,Cropland,Water,Non_Wetland,Forest
1444,Water,NULL,Wetland,Non_Water,Wetland,Water
1445,Water,NULL,Wetland,Non_Water,Wetland,Forest
1446,Water,NULL,Wetland,Water,Wetland,Cropland
1447,Water,NULL,Wetland,Water,Wetland,Water
1448,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1449,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1450,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
1451,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1452,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
1453,Water,NULL,Bareland,NULL,Non_Wetland,Water
1454,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1455,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1456,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1457,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
1458,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
1459,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1460,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1461,Water,NULL,Bareland,Water,Non_Wetland,Water
1462,Water,NULL,Bareland,Water,Non_Wetland,Forest
1463,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1464,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1465,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1466,Water,NULL,Water,NULL,Water,NULL
1467,Water,NULL,Water,NULL,Water,Grassland
1468,Water,NULL,Water,NULL,Water,Bareland
1469,Water,NULL,Water,NULL,Water,Water
1470,Water,NULL,Water,NULL,Water,Forest
1471,Water,NULL,Water,Non_Water,Water,Bareland
1472,Water,NULL,Water,Non_Water,Water,Water
1473,Water,NULL,Water,Water,Water,NULL
1474,Water,NULL,Water,Water,Water,Grassland
1475,Water,NULL,Water,Water,Water,Bareland
1476,Water,NULL,Water,Water,Water,Water
1477,Water,NULL,Water,Water,Water,Forest
1478,Water,NULL,Forest,NULL,Non_Wetland,NULL
1479,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1480,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1481,Water,NULL,Forest,NULL,Non_Wetland,Wetland
1482,Water,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1483,Water,NULL,Forest,NULL,Non_Wetland,Bareland
1484,Water,NULL,Forest,NULL,Non_Wetland,Built-up
1485,Water,NULL,Forest,NULL,Non_Wetland,Water
1486,Water,NULL,Forest,NULL,Non_Wetland,Forest
1487,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
1488,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland
1489,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland
1490,Water,NULL,Forest,Non_Water,Non_Wetland,Water
1491,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
1492,Water,NULL,Forest,Water,Non_Wetland,Grassland
1493,Water,NULL,Forest,Water,Non_Wetland,Bareland
1494,Water,NULL,Forest,Water,Non_Wetland,Water
1495,Water,NULL,Forest,Water,Non_Wetland,Forest
1496,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1497,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1498,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1499,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1500,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1501,Water,Cropland,Shrubland,Water,Non_Wetland,Water
1502,Water,Cropland,Shrubland,Water,Non_Wetland,Forest
1503,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1504,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1505,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
1506,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1507,Water,Cropland,Grassland,Water,Non_Wetland,Water
1508,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1509,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1510,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1511,Water,Cropland,Cropland,NULL,Non_Wetland,Water
1512,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1513,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1514,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1515,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
1516,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1517,Water,Cropland,Cropland,Water,Non_Wetland,Water
1518,Water,Cropland,Cropland,Water,Non_Wetland,Forest
1519,Water,Cropland,Wetland,Water,Wetland,Water
1520,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1521,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1522,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1523,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1524,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water
1525,Water,Cropland,Bareland,Water,Non_Wetland,Water
1526,Water,Cropland,Water,Water,Water,Grassland
1527,Water,Cropland,Water,Water,Water,Water
1528,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
1529,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
1530,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
1531,Water,Cropland,Forest,NULL,Non_Wetland,Built-up
1532,Water,Cropland,Forest,NULL,Non_Wetland,Water
1533,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1534,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1535,Water,Cropland,Forest,Non_Water,Non_Wetland,Water
1536,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
1537,Water,Cropland,Forest,Water,Non_Wetland,Grassland
1538,Water,Cropland,Forest,Water,Non_Wetland,Cropland
1539,Water,Cropland,Forest,Water,Non_Wetland,Water
1540,Water,Cropland,Forest,Water,Non_Wetland,Forest
1541,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1542,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1543,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
1544,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1545,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1546,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
1547,Water,Wetland,Wetland,Non_Water,Wetland,Forest
1548,Water,Wetland,Wetland,Water,Wetland,Water
1549,Water,Wetland,Water,Non_Water,Water,Grassland
1550,Water,Wetland,Water,Non_Water,Water,Forest
1551,Water,Wetland,Water,Water,Water,Grassland
1552,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
1553,Water,Wetland,Forest,NULL,Non_Wetland,Forest
1554,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1555,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
1556,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest
1557,Water,Wetland,Forest,Water,Non_Wetland,Forest
1558,Water,Bareland,NULL,NULL,Non_Wetland,Forest
1559,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1560,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1561,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
1562,Water,Bareland,Shrubland,NULL,Non_Wetland,Forest
1563,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1564,Water,Bareland,Shrubland,Water,Non_Wetland,Grassland
1565,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
1566,Water,Bareland,Shrubland,Water,Non_Wetland,Water
1567,Water,Bareland,Shrubland,Water,Non_Wetland,Forest
1568,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1569,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1570,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
1571,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
1572,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1573,Water,Bareland,Cropland,NULL,Non_Wetland,Water
1574,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
1575,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1576,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1577,Water,Bareland,Cropland,Non_Water,Non_Wetland,Water
1578,Water,Bareland,Cropland,Non_Water,Non_Wetland,Forest
1579,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
1580,Water,Bareland,Cropland,Water,Non_Wetland,Water
1581,Water,Bareland,Cropland,Water,Non_Wetland,Forest
1582,Water,Bareland,Wetland,NULL,Wetland,Forest
1583,Water,Bareland,Wetland,Non_Water,Wetland,Water
1584,Water,Bareland,Wetland,Non_Water,Wetland,Forest
1585,Water,Bareland,Wetland,Water,Wetland,Water
1586,Water,Bareland,Wetland,Water,Wetland,Forest
1587,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1588,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1589,Water,Bareland,Bareland,NULL,Non_Wetland,Water
1590,Water,Bareland,Bareland,NULL,Non_Wetland,Forest
1591,Water,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1592,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1593,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
1594,Water,Bareland,Bareland,Non_Water,Non_Wetland,Forest
1595,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
1596,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1597,Water,Bareland,Bareland,Water,Non_Wetland,Water
1598,Water,Bareland,Bareland,Water,Non_Wetland,Forest
1599,Water,Bareland,Built-up,NULL,Non_Wetland,Forest
1600,Water,Bareland,Water,NULL,Water,Water
1601,Water,Bareland,Water,Non_Water,Water,Cropland
1602,Water,Bareland,Water,Non_Water,Water,Water
1603,Water,Bareland,Water,Non_Water,Water,Forest
1604,Water,Bareland,Water,Water,Water,Bareland
1605,Water,Bareland,Water,Water,Water,Water
1606,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
1607,Water,Bareland,Forest,NULL,Non_Wetland,Cropland
1608,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
1609,Water,Bareland,Forest,NULL,Non_Wetland,Water
1610,Water,Bareland,Forest,NULL,Non_Wetland,Forest
1611,Water,Bareland,Forest,Non_Water,Non_Wetland,Grassland
1612,Water,Bareland,Forest,Non_Water,Non_Wetland,Cropland
1613,Water,Bareland,Forest,Non_Water,Non_Wetland,Bareland
1614,Water,Bareland,Forest,Non_Water,Non_Wetland,Water
1615,Water,Bareland,Forest,Non_Water,Non_Wetland,Forest
1616,Water,Bareland,Forest,Water,Non_Wetland,Grassland
1617,Water,Bareland,Forest,Water,Non_Wetland,Bareland
1618,Water,Bareland,Forest,Water,Non_Wetland,Water
1619,Water,Bareland,Forest,Water,Non_Wetland,Forest
1620,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1621,Water,Built-up,Shrubland,NULL,Non_Wetland,Water
1622,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
1623,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1624,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
1625,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
1626,Water,Built-up,Shrubland,Water,Non_Wetland,Water
1627,Water,Built-up,Shrubland,Water,Non_Wetland,Forest
1628,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
1629,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
1630,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
1631,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
1632,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
1633,Water,Built-up,Cropland,NULL,Non_Wetland,Water
1634,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
1635,Water,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1636,Water,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
1637,Water,Built-up,Cropland,Non_Water,Non_Wetland,Water
1638,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1639,Water,Built-up,Cropland,Water,Non_Wetland,Grassland
1640,Water,Built-up,Cropland,Water,Non_Wetland,Cropland
1641,Water,Built-up,Cropland,Water,Non_Wetland,Bareland
1642,Water,Built-up,Cropland,Water,Non_Wetland,Built-up
1643,Water,Built-up,Cropland,Water,Non_Wetland,Water
1644,Water,Built-up,Cropland,Water,Non_Wetland,Forest
1645,Water,Built-up,Wetland,Non_Water,Wetland,Water
1646,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
1647,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
1648,Water,Built-up,Bareland,NULL,Non_Wetland,Water
1649,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
1650,Water,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
1651,Water,Built-up,Bareland,Non_Water,Non_Wetland,Water
1652,Water,Built-up,Bareland,Non_Water,Non_Wetland,Forest
1653,Water,Built-up,Bareland,Water,Non_Wetland,Grassland
1654,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
1655,Water,Built-up,Bareland,Water,Non_Wetland,Water
1656,Water,Built-up,Bareland,Water,Non_Wetland,Forest
1657,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
1658,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
1659,Water,Built-up,Built-up,NULL,Non_Wetland,Water
1660,Water,Built-up,Water,NULL,Water,Cropland
1661,Water,Built-up,Water,NULL,Water,Water
1662,Water,Built-up,Water,NULL,Water,Forest
1663,Water,Built-up,Water,Non_Water,Water,Grassland
1664,Water,Built-up,Water,Non_Water,Water,Water
1665,Water,Built-up,Water,Non_Water,Water,Forest
1666,Water,Built-up,Water,Water,Water,Bareland
1667,Water,Built-up,Water,Water,Water,Water
1668,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
1669,Water,Built-up,Forest,NULL,Non_Wetland,Cropland
1670,Water,Built-up,Forest,NULL,Non_Wetland,Bareland
1671,Water,Built-up,Forest,NULL,Non_Wetland,Built-up
1672,Water,Built-up,Forest,NULL,Non_Wetland,Water
1673,Water,Built-up,Forest,NULL,Non_Wetland,Forest
1674,Water,Built-up,Forest,Non_Water,Non_Wetland,Grassland
1675,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest
1676,Water,Built-up,Forest,Water,Non_Wetland,Water
1677,Water,Built-up,Forest,Water,Non_Wetland,Forest
1678,Water,Water,NULL,NULL,Non_Wetland,Water
1679,Water,Water,NULL,NULL,Non_Wetland,Forest
1680,Water,Water,NULL,Water,Non_Wetland,Water
1681,Water,Water,NULL,Water,Non_Wetland,Forest
1682,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1683,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1684,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1685,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1686,Water,Water,Shrubland,NULL,Non_Wetland,Water
1687,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1688,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1689,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1690,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1691,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1692,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1693,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1694,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1695,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1696,Water,Water,Shrubland,Water,Non_Wetland,Water
1697,Water,Water,Shrubland,Water,Non_Wetland,Forest
1698,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1699,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1700,Water,Water,Grassland,NULL,Non_Wetland,Built-up
1701,Water,Water,Grassland,NULL,Non_Wetland,Water
1702,Water,Water,Grassland,NULL,Non_Wetland,Forest
1703,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1704,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1705,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1706,Water,Water,Grassland,Water,Non_Wetland,Bareland
1707,Water,Water,Grassland,Water,Non_Wetland,Water
1708,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1709,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1710,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1711,Water,Water,Cropland,NULL,Non_Wetland,Built-up
1712,Water,Water,Cropland,NULL,Non_Wetland,Water
1713,Water,Water,Cropland,NULL,Non_Wetland,Forest
1714,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1715,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1716,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1717,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up
1718,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1719,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1720,Water,Water,Cropland,Water,Non_Wetland,Grassland
1721,Water,Water,Cropland,Water,Non_Wetland,Cropland
1722,Water,Water,Cropland,Water,Non_Wetland,Bareland
1723,Water,Water,Cropland,Water,Non_Wetland,Water
1724,Water,Water,Cropland,Water,Non_Wetland,Forest
1725,Water,Water,Wetland,NULL,Wetland,Grassland
1726,Water,Water,Wetland,NULL,Wetland,Cropland
