Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MYT_M_R
2298,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2299,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2300,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2301,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
2302,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
2303,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
2304,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
2305,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
2306,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
2307,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
2308,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
2309,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
2310,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
2311,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
2312,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
2313,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
2314,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
2315,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
2316,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Water
2317,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2318,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2319,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2320,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
2321,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2322,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2323,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2324,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2325,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2326,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2327,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2328,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2329,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2330,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2331,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2332,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2333,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2334,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2335,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2336,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2337,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2338,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2339,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2340,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2341,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2342,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2343,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2344,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2345,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2346,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2347,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Water
2348,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2349,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2350,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2351,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2352,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2353,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2354,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
2355,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
2356,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2357,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2358,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2359,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2360,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2361,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2362,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
2363,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2364,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2365,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
2366,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
2367,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
2368,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
2369,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
2370,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2371,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2372,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2373,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
2374,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2375,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2376,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2377,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
2378,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
2379,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2380,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2381,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2382,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2383,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2384,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2385,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
2386,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
2387,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2388,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2389,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Water
2390,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2391,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2392,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
2393,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2394,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2395,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2396,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
2397,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
2398,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
2399,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
2400,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
2401,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2402,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2403,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2404,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2405,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2406,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
2407,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
2408,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
2409,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
2410,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
2411,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
2412,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
2413,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
2414,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2415,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
2416,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
2417,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Water
2418,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
2419,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
2420,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
2421,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Water
2422,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
2423,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
2424,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
2425,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
2426,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
2427,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
2428,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
2429,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
2430,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
2431,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
2432,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
2433,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
2434,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
2435,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
2436,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
2437,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
2438,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2439,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2440,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
2441,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2442,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2443,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2444,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2445,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2446,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2447,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2448,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2449,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2450,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2451,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2452,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2453,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2454,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
2455,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2456,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
2457,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
2458,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
2459,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2460,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
2461,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2462,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2463,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
2464,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2465,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
2466,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2467,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2468,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
2469,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2470,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2471,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
2472,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Forest
2473,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Forest
2474,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2475,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
2476,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2477,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2478,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2479,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2480,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2481,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2482,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
2483,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2484,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
2485,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2486,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2487,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2488,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2489,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2490,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
2491,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2492,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2493,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
2494,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2495,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
2496,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2497,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2498,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2499,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2500,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2501,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2502,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2503,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2504,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2505,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2506,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2507,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
2508,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
2509,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Grassland
2510,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
2511,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
2512,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
2513,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2514,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2515,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2516,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2517,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2518,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Water
2519,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
2520,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2521,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
2522,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2523,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
2524,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2525,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
2526,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2527,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2528,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
2529,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2530,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2531,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
2532,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
2533,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
2534,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2535,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
2536,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2537,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
2538,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2539,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2540,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
2541,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2542,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2543,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
2544,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2545,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
2546,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Water
2547,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2548,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
2549,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2550,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2551,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2552,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2553,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
2554,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2555,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2556,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
2557,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
2558,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
2559,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
2560,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
2561,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Water
2562,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
2563,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2564,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
2565,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2566,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
2567,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2568,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
2569,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2570,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
2571,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
2572,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
2573,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2574,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
2575,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
2576,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2577,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2578,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2579,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
2580,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
2581,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2582,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
2583,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
2584,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2585,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Water
2586,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
2587,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
2588,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2589,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
2590,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2591,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
2592,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
2593,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2594,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
2595,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2596,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
2597,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2598,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
2599,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2600,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
2601,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
2602,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
2603,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
2604,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
2605,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
2606,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Water
2607,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
2608,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2609,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2610,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2611,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2612,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2613,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2614,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
2615,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2616,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2617,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2618,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
2619,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
2620,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
2621,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Forest
2622,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2623,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Water
2624,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2625,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2626,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Water
2627,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
2628,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Forest
2629,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Water
2630,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Water
2631,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Water
2632,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
2633,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2634,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2635,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2636,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2637,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
