Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDK_M_R
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Built-up
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
523,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
524,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
525,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
526,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Built-up
527,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
528,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
529,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
530,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
531,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
532,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
533,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
534,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
535,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
536,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
537,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
538,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
539,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
540,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
541,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
542,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
543,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
544,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
545,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
546,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
547,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
548,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
549,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
550,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
551,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
552,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
553,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
554,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
555,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
556,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
557,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
558,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
559,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
560,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
561,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
562,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
563,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Bareland
564,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
565,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
566,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
567,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
568,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
569,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,NULL
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,NULL
587,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
588,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
589,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
590,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
591,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
592,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
593,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
594,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
595,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
596,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,NULL
597,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
598,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
599,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Bareland
600,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
601,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
602,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
603,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
604,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
605,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
606,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
607,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
608,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
609,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Grassland
610,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Wetland
611,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Forest
612,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
613,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
614,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
615,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
616,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
617,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
618,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Wetland
619,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
620,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
621,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
622,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
623,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
624,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
625,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
626,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
627,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
628,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
629,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
630,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
631,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
632,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
633,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
634,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
635,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
636,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
637,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
638,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
639,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
640,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
641,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
642,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
643,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
644,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
645,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
646,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
