Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYM_M_R
1368,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1369,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1370,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1371,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1372,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1373,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1374,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1375,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1376,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1377,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1378,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1379,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1380,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1381,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1382,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1383,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1384,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1385,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1386,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1387,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1388,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1389,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1390,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1391,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1392,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1393,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1394,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1395,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1396,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1397,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1398,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1399,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1400,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1401,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1402,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1403,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1404,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1405,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1406,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1407,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1408,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1409,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1410,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1411,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1412,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1413,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1414,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1415,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1416,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1417,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1418,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1419,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1420,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1421,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1422,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1423,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1424,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1425,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1426,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1427,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1428,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
1429,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1430,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1431,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1432,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1433,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
1434,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1435,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1436,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1437,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1438,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1439,Water,Water,Wetland,Water,Wetland,NULL,NULL,Built-up
1440,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1441,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1442,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1443,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1444,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1445,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1446,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1447,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1448,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1449,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1450,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1451,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1452,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1453,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1454,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1455,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1456,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1457,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1458,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1459,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1460,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1461,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1462,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1463,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1464,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1465,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1466,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1467,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1468,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1469,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1470,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1471,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1472,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1473,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1474,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1475,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1476,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1477,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1478,Water,Water,Water,NULL,Water,NULL,NULL,Water
1479,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1480,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1481,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1482,Water,Water,Water,Non_Water,Water,NULL,NULL,Built-up
1483,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1484,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1485,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1486,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1487,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1488,Water,Water,Water,Water,Water,NULL,NULL,Built-up
1489,Water,Water,Water,Water,Water,NULL,NULL,Water
1490,Water,Water,Water,Water,Water,NULL,NULL,Forest
1491,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1492,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1493,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1494,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1495,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1496,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1497,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1498,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1499,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1500,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1501,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1502,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1503,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1504,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1505,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1506,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1507,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1508,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1509,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1510,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1511,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1512,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1513,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1514,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1515,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1516,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1517,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1518,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1519,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1520,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1521,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1522,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1523,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1524,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1525,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1526,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1527,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1528,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1529,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1530,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1531,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1532,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1533,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1534,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1535,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1536,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1537,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1538,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1539,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1540,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1541,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1542,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1543,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1544,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1545,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1546,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1547,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
1548,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1549,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1550,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1551,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1552,Water,Forest,Water,Water,Water,NULL,NULL,Bareland
1553,Water,Forest,Water,Water,Water,NULL,NULL,Water
1554,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1555,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1556,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1557,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1558,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1559,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1560,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1561,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1562,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1563,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1564,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1565,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1566,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1567,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1568,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1569,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1570,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1571,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1572,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1573,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1574,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1575,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1576,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
1577,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1578,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1579,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1580,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1581,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1582,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1583,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1584,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1585,Permanent_ice_and_snow,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1586,Permanent_ice_and_snow,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1587,Permanent_ice_and_snow,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1588,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1589,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1590,Permanent_ice_and_snow,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1591,Permanent_ice_and_snow,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1592,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1593,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1594,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1595,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1596,Permanent_ice_and_snow,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1597,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1598,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1599,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1600,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1601,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1602,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1603,Permanent_ice_and_snow,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1604,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1605,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1606,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1607,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1608,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1609,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1610,Permanent_ice_and_snow,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1611,Permanent_ice_and_snow,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1612,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1613,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1614,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1615,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1616,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1617,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1618,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1619,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1620,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1621,Permanent_ice_and_snow,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1622,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1623,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1624,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1625,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
1626,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1627,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Forest
1628,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1629,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1630,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1631,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1632,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1633,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1634,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1635,Permanent_ice_and_snow,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1636,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1637,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1638,Permanent_ice_and_snow,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1639,Permanent_ice_and_snow,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1640,Permanent_ice_and_snow,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1641,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1642,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1643,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1644,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1645,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1646,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1647,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1648,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1649,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1650,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1651,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1652,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1653,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1654,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1655,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1656,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1657,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1658,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1659,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1660,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1661,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1662,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1663,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1664,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1665,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1666,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1667,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1668,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1669,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1670,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1671,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1672,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1673,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1674,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1675,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1676,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1677,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1678,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1679,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1680,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1681,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1682,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1683,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1684,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1685,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1686,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1687,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1688,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1689,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1690,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1691,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1692,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1693,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1694,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1695,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1696,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1697,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1698,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1699,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
