Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHV_M_R
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Built-up
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Built-up
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,NULL
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
442,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
480,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
481,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
482,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
483,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
484,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
485,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,NULL
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
490,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
491,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
492,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
493,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
494,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
495,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
496,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
497,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
498,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
499,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
500,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
501,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
502,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
503,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
504,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
505,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
506,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
507,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
508,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
509,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
510,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
511,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
512,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
513,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
514,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
515,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
516,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
517,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Bareland
519,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
520,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
521,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
522,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
523,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
524,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
525,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
526,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Built-up
527,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
528,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
529,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
530,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
531,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
532,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
533,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
534,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
535,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
536,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
537,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
538,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
539,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
540,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
541,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
542,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
543,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
544,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
545,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
546,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
547,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
548,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
549,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
550,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
551,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
552,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
553,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
554,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
555,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
556,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
557,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
558,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
559,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
560,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
561,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
562,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
563,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
564,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
565,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
566,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
567,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
568,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
569,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
570,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
571,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
572,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
573,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
574,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
575,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
576,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
577,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Bareland
578,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
579,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
580,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
581,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
582,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
583,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
584,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
585,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
586,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
587,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
588,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
589,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
590,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
591,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
592,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
593,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
594,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
595,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
596,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
597,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
598,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
599,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
600,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
601,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Cropland
602,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Forest
603,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
604,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
605,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
606,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
607,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
608,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
609,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
610,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
611,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
612,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
613,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
614,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
615,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
616,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
617,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
618,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
619,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
620,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
621,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
622,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
623,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
624,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
625,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
626,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
627,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
628,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
629,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
630,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
631,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
632,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
633,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
634,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
635,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
636,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
637,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
638,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
639,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
640,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
641,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
642,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
643,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
644,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
645,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
646,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
647,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
648,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
649,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
