Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R
336,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
337,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
338,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
339,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
340,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
341,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
342,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
343,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
344,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
345,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
346,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
347,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
348,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
349,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
350,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
351,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
352,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
353,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
354,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
355,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
356,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
357,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
358,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
359,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
360,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
361,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
362,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
363,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
364,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
365,NULL,Built-up,Water,NULL,Water,NULL,NULL,Cropland
366,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
367,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
368,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
369,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
370,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
371,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
372,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
373,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
374,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
375,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
376,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
377,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
378,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
379,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
380,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
381,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
382,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
383,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
384,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
385,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
386,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
387,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
388,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
389,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
390,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
391,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
392,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
393,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
394,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
395,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
396,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
397,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
398,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
399,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
400,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
401,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
402,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
403,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
404,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
405,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
406,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
407,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
408,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
409,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
410,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
411,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
412,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
413,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
414,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
415,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
416,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
417,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
418,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
419,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
420,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
421,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
422,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
423,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
424,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
425,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
426,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
427,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
428,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
429,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
430,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
431,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
432,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
433,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
434,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
435,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
436,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
437,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
438,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
439,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
440,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
441,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
442,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
443,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
444,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
445,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
446,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
447,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
448,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
449,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
450,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
451,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
452,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
453,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
454,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
455,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
456,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
457,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
458,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
459,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
460,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
461,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
462,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
463,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
464,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
465,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
466,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
467,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
468,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
469,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
470,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
471,NULL,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
472,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
473,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
474,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
475,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
476,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
477,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
478,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
479,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
480,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
481,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
482,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
483,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
484,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
485,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
486,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
487,NULL,Forest,Water,NULL,Water,NULL,NULL,Bareland
488,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
489,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
490,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
491,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
492,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
493,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
494,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
495,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
496,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
497,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
498,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
499,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
500,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
501,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
502,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
503,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
504,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
505,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
506,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
507,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
508,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
509,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
510,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
511,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
512,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
513,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
514,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
515,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
516,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
517,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
518,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
519,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
520,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
521,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
522,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
523,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
524,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
525,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
526,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
527,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
528,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
529,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
530,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
531,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
532,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
533,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
534,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
535,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
536,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
537,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
538,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
539,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
540,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
541,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
542,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
543,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
544,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
545,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
546,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
547,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
548,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
549,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
550,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
551,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
552,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
553,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
554,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
555,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
556,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
557,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
558,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
559,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
560,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
561,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
562,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
563,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
564,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
565,Grassland,NULL,Water,NULL,Water,NULL,NULL,Bareland
566,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
567,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
568,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
569,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
570,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
571,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
572,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
573,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
574,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
575,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
576,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
577,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
578,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
579,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
580,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
581,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
582,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
583,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
584,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
585,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
586,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
587,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
588,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
589,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
590,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
591,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
592,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
593,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
594,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
595,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
596,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
597,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
598,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
599,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
600,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
601,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
602,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
603,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
604,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
605,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
606,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
607,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
608,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
609,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
610,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
611,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
612,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
613,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
614,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
615,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
616,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
617,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
618,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
619,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
620,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
621,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
622,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
623,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
624,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
625,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
626,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
627,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
628,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
629,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
630,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
631,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
632,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
633,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
634,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
635,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
636,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
637,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Forest
638,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
639,Grassland,Cropland,Water,Water,Water,NULL,NULL,Grassland
640,Grassland,Cropland,Water,Water,Water,NULL,NULL,Water
641,Grassland,Cropland,Water,Water,Water,NULL,NULL,Forest
642,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
643,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
644,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
645,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
646,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
647,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
648,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
649,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
650,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
651,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
652,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
653,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
654,Grassland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
655,Grassland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
656,Grassland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
657,Grassland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
658,Grassland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
659,Grassland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
660,Grassland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
661,Grassland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
662,Grassland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
663,Grassland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
664,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
665,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
666,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
667,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
668,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
669,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
670,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
671,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
672,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
673,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
674,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
