Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHK_M_R
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Wetland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Water
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
547,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
548,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
549,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
550,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
551,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
552,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
553,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
554,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
555,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
556,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
557,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
558,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
559,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
560,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
561,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
562,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
563,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
564,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
565,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
566,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
567,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
568,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
569,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
587,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
588,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,NULL
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
592,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
593,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
594,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
595,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
596,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
597,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
598,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
599,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
600,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
601,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
602,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
603,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
604,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
605,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
606,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Grassland
607,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
608,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
609,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
610,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
611,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,NULL
612,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
613,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Bareland
614,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
615,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
616,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
617,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
618,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
619,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
620,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
621,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Grassland
622,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Water
623,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
624,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,NULL
625,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
626,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
627,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Forest
628,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
629,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
630,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
631,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
632,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
633,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
634,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
635,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
636,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
637,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
638,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
639,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
640,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
641,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
642,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
643,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
644,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
645,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
646,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
647,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
648,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
649,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
650,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
651,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
652,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
653,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
