Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NXF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NXF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NXF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NXF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NXF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NXF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NXF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NXF_M_R
342,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
343,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
344,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
345,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
346,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
347,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
348,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
349,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
350,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
351,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
352,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
353,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
354,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
355,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
356,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
357,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
358,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
359,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
360,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
361,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
362,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
363,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
364,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
365,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
366,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
367,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
368,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
369,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
370,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
371,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
372,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
373,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
374,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
375,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
376,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
377,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
378,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
379,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
380,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
381,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
382,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
383,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
384,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
385,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
386,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
387,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
388,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
389,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
390,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
391,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
392,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
393,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
394,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
395,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
396,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
397,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
398,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
399,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
400,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
401,NULL,Built-up,Water,NULL,Water,NULL,NULL,Wetland
402,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
403,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
404,NULL,Built-up,Water,NULL,Water,NULL,NULL,Water
405,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
406,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
407,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
408,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Water
409,NULL,Built-up,Water,Water,Water,NULL,NULL,Grassland
410,NULL,Built-up,Water,Water,Water,NULL,NULL,Bareland
411,NULL,Built-up,Water,Water,Water,NULL,NULL,Built-up
412,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
413,NULL,Built-up,Water,Water,Water,NULL,NULL,Forest
414,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
415,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
416,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
417,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
418,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
419,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
420,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
421,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
422,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
423,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
424,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
425,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Wetland
426,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
427,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
428,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
429,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
430,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
431,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
432,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
433,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
434,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
435,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
436,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
437,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
438,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
439,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
440,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
441,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
442,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
443,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
444,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
445,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
446,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
447,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
448,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
449,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
450,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
451,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
452,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
453,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
454,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
455,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
456,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
457,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
458,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
459,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
460,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
461,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
462,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
463,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
464,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
465,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
466,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
467,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
468,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
469,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
470,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
471,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
472,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
473,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
474,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
475,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
476,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
477,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
478,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
479,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
480,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
481,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
482,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
483,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
484,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
485,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
486,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
487,NULL,Water,Water,NULL,Water,NULL,NULL,Wetland
488,NULL,Water,Water,NULL,Water,NULL,NULL,Bareland
489,NULL,Water,Water,NULL,Water,NULL,NULL,Water
490,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
491,NULL,Water,Water,Non_Water,Water,NULL,NULL,Grassland
492,NULL,Water,Water,Non_Water,Water,NULL,NULL,Bareland
493,NULL,Water,Water,Non_Water,Water,NULL,NULL,Water
494,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
495,NULL,Water,Water,Water,Water,NULL,NULL,Wetland
496,NULL,Water,Water,Water,Water,NULL,NULL,Bareland
497,NULL,Water,Water,Water,Water,NULL,NULL,Water
498,NULL,Water,Water,Water,Water,NULL,NULL,Forest
499,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
500,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
501,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
502,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
503,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
504,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
505,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
506,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
507,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
508,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
509,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
510,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
511,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
512,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
513,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
514,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
515,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
516,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
517,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
518,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
519,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
520,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
521,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
522,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
523,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
524,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
525,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
526,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
527,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
528,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
529,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
530,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
531,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
532,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
533,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
534,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
535,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
536,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
537,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
538,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
539,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
540,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
541,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
542,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
543,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
544,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
545,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
546,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
547,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
548,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
549,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
550,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
551,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
552,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
553,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
554,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
555,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
556,NULL,Forest,Water,Water,Water,NULL,NULL,Grassland
557,NULL,Forest,Water,Water,Water,NULL,NULL,Water
558,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
559,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
560,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
561,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
562,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
563,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
564,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
565,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
566,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
567,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
568,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
569,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
570,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
571,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
572,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
573,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
574,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
575,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
576,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
577,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
578,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
579,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
580,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
581,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
582,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
583,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
584,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
585,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
586,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
587,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
588,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
589,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
590,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
591,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
592,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
593,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
594,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
595,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
596,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
597,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
598,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
599,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
600,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
601,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
602,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
603,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
604,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
605,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
606,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
607,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
608,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
609,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
610,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
611,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
612,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
613,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
614,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
615,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
616,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
617,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
618,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
619,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
620,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
621,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
622,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
623,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
624,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
625,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
626,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
627,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
628,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
629,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
630,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
631,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
632,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
633,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
634,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
635,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
636,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
637,Grassland,NULL,Water,Water,Water,NULL,NULL,Bareland
638,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
639,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
640,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
641,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
642,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
643,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
644,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
645,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
646,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
647,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
648,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
649,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
650,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
651,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
652,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
653,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
654,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
655,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
656,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
657,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
658,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
659,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
660,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
661,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
662,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
663,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
664,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
665,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
666,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
667,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
668,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
669,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
670,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
671,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
672,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
673,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
674,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
675,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
676,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
677,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
678,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
679,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
680,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
681,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
682,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
683,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
684,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
685,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
686,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
687,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
688,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
689,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
690,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
691,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
692,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
693,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
694,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
