Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRL_M_R
322,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
323,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
324,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
325,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
326,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
327,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
328,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
329,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
330,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
331,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
332,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
333,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
334,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
335,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
336,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
337,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
338,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
339,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
340,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
341,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
342,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
343,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
344,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
345,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
346,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
347,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
348,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
349,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
350,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
351,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
352,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
353,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
354,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
355,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
356,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
357,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
358,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
359,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Cropland
360,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
361,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
362,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
363,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
364,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
365,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
366,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
367,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
368,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
369,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
370,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
371,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
372,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
373,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
374,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
375,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
376,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
377,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
378,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
379,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
380,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
381,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
382,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
383,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
384,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
385,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
386,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
387,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
388,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
389,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
390,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
391,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
392,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
393,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
394,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
395,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
396,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
397,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
398,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
399,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
400,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
401,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
402,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
403,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
404,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
405,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
406,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
407,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
408,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
409,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
410,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
411,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
412,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
413,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
414,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
415,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
416,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
417,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
418,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
419,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
420,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
421,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
422,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
423,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
424,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
425,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
426,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
427,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
428,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
429,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
430,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
431,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
432,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
433,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
434,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
435,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
436,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Cropland
437,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Bareland
438,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
439,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
440,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
441,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Bareland
442,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
443,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
444,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
445,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
446,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
447,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
448,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
449,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
450,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
451,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
452,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
453,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
454,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
455,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
456,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
457,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
458,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
459,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
460,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
461,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
462,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Wetland
463,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
464,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
465,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
466,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
467,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
468,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
469,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
470,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
471,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
472,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
473,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
474,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
475,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
476,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
477,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
478,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
479,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
480,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
481,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
482,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
483,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
484,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
485,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
486,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
487,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
488,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
489,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
490,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Cropland
491,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
492,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
493,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
494,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
495,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
496,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
497,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Cropland
498,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
499,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
500,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
501,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
502,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
504,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
505,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
506,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
507,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Cropland
508,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
509,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
510,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
511,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
512,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Wetland
513,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
514,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
515,NULL,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
516,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
517,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
519,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
520,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
521,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
522,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
523,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
524,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
525,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
526,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
527,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
528,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
529,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
530,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
531,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
532,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
533,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
534,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
535,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
536,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
537,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
538,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
539,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
540,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
541,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
542,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
543,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
544,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
545,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
546,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
547,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
548,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
549,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
550,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
551,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
552,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
553,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
554,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
555,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
556,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
557,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
558,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
559,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
560,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
561,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
562,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
563,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
564,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
565,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
566,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
567,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
570,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
571,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
572,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
573,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
574,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
575,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
577,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
578,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
579,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
582,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
583,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
584,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
587,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
588,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
589,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
592,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
593,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
594,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
596,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
597,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
599,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
600,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
601,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
602,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
605,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
606,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
607,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
610,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
611,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
612,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
615,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
616,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
617,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
619,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
621,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
624,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
625,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
627,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
629,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
631,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
633,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
634,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
639,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
640,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
641,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
644,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
645,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
646,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
650,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
651,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
