Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R
1354,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1355,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1356,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1357,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1358,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1359,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1360,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1361,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1362,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1363,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1364,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1365,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1366,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1367,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1368,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1369,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1370,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1371,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1372,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1373,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1374,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1375,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1376,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1377,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1378,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1379,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1380,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1381,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1382,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1383,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1384,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1385,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1386,Bareland,NULL,Water,NULL,Water,NULL,NULL,NULL
1387,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1388,Bareland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1389,Bareland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1390,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1391,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1392,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1393,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1394,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1395,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1396,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1397,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1398,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1399,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1400,Bareland,NULL,Water,Water,Water,NULL,NULL,Cropland
1401,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1402,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1403,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1404,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1405,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1406,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1407,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1408,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1409,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1410,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1411,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1412,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1413,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1414,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1415,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1416,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1417,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1418,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1419,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1420,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1421,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1422,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1423,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1424,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1425,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1426,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1427,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1428,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1429,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1430,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1431,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1432,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1433,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1434,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1435,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1436,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1437,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1438,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1439,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1440,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1441,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1442,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1443,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1444,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1445,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1446,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1447,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1448,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1449,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1450,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1451,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1452,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1453,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1454,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1455,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1456,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1457,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1458,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1459,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1460,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1461,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1462,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1463,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1464,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1465,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1466,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1467,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1468,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1469,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1470,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1471,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1472,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1473,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1474,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1475,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1476,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1477,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1478,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1479,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1480,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1481,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1482,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1483,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1484,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1485,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1486,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1487,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1488,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1489,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1490,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1491,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1492,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1493,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1494,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1495,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1496,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1497,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1498,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1499,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1500,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1501,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1502,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1503,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1504,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1505,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1506,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1507,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1508,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1509,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1510,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1511,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1512,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1513,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1514,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1515,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1516,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1517,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1518,Bareland,Cropland,Water,NULL,Water,NULL,NULL,NULL
1519,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1520,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1521,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1522,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1523,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Water
1524,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1525,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
1526,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1527,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1528,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1529,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1530,Bareland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1531,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
1532,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1533,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1534,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1535,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1536,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1537,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1538,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1539,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1540,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1541,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1542,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1543,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1544,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1545,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1546,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1547,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1548,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1549,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1550,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1551,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1552,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1553,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1554,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1555,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1556,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1557,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Water
1558,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1559,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
1560,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1561,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1562,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1563,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1564,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1565,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1566,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1567,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1568,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1569,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1570,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1571,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1572,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1573,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1574,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1575,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1576,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1577,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1578,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1579,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1580,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1581,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1582,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1583,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1584,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1585,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1586,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1587,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1588,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1589,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1590,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1591,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1592,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1593,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1594,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1595,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1596,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1597,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1598,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1599,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1600,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1601,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1602,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1603,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1604,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1605,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1606,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1607,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1608,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1609,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1610,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1611,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1612,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1613,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1614,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1615,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1616,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1617,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1618,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1619,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1620,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1621,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1622,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1623,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1624,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1625,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1626,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1627,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1628,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1629,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1630,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1631,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1632,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1633,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1634,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1635,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1636,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1637,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1638,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1639,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1640,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1641,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1642,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1643,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1644,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1645,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1646,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1647,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1648,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1649,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1650,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1651,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1652,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1653,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1654,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1655,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1656,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1657,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1658,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1659,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1660,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1661,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1662,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1663,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1664,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1665,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1666,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1667,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1668,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1669,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1670,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1671,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1672,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1673,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1674,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1675,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1676,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1677,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1678,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1679,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1680,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1681,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1682,Bareland,Forest,Water,NULL,Water,NULL,NULL,NULL
1683,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1684,Bareland,Forest,Water,NULL,Water,NULL,NULL,Wetland
