Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVK_M_R
325,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
326,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
327,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
328,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
329,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
330,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
331,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
332,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
333,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
334,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
335,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
336,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
337,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
338,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
339,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
340,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
341,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
342,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
343,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
344,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
345,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
346,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
347,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
348,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
349,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
350,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
351,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
352,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
353,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
354,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
355,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
356,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
357,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
358,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
359,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
360,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
361,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
362,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
363,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
364,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
365,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
366,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
367,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
368,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
369,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
370,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Water,Water
371,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
372,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
373,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
374,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
375,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
376,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
377,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
378,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
379,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
380,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
381,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
382,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
383,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
384,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
385,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
386,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
387,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
388,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
389,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
390,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
391,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
392,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
393,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
394,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
395,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
396,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
397,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
398,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
399,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
400,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
401,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
402,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
403,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
404,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
405,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
406,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
407,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
408,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
409,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
410,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
411,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
412,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
413,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
414,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
415,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
416,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
417,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
418,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
419,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
420,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
421,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
422,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Built-up
423,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
424,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
425,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
426,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
427,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
428,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
429,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
430,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
431,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
432,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
433,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
434,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
435,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
436,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
437,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
438,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
439,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Built-up
440,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
441,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
442,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
443,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
444,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
445,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
446,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
447,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
448,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
449,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
450,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
451,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
452,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
453,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
454,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
455,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
456,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
457,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
458,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
459,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
460,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
461,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
462,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
463,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
464,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
465,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
466,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
467,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
468,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
469,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
470,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
471,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
472,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
473,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
474,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
475,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
476,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
477,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
478,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
479,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
480,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
481,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
482,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
483,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
484,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
485,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
486,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
487,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
488,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
489,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
490,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
491,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
492,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
493,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
494,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Bareland
495,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
496,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
497,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
498,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Built-up,Grassland
499,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Built-up,Bareland
500,NULL,NULL,Wetland,NULL,NULL,NULL,NULL,Grassland
501,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
502,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
503,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
504,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
505,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
506,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
507,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
508,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
509,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
510,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
511,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
512,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
513,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
514,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,NULL
515,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
516,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Wetland
517,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
518,NULL,NULL,Wetland,NULL,Wetland,NULL,Built-up,Grassland
519,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
520,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
521,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Built-up
522,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
523,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
524,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
525,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
526,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
527,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
528,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Built-up
529,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
530,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
531,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
532,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
533,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
534,NULL,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
535,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
536,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
537,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
538,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
539,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Bareland
540,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Water
541,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
542,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
543,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
544,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
545,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
546,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
547,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
548,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
549,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
550,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
551,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
552,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
553,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
554,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
555,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,NULL
556,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
557,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Wetland
558,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Bareland
559,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Forest
560,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
561,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
562,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
563,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
564,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
565,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
566,NULL,NULL,Wetland,NULL,Wetland,Built-up,NULL,Grassland
567,NULL,NULL,Wetland,NULL,Wetland,Built-up,NULL,Forest
568,NULL,NULL,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
569,NULL,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
570,NULL,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Wetland
571,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
572,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Wetland
573,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
574,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Wetland
575,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
576,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
577,NULL,NULL,Wetland,NULL,Wetland,Forest,Built-up,Forest
578,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
579,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
580,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
581,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
582,NULL,NULL,Wetland,Non_Water,NULL,Bareland,Wetland,Bareland
583,NULL,NULL,Wetland,Non_Water,NULL,Bareland,Bareland,Grassland
584,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
585,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
586,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
587,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
588,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
589,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
590,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
591,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
592,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Built-up,Grassland
593,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
594,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
595,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
596,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Water
597,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
598,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
599,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
600,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
601,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
602,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
603,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
604,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
605,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
606,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
607,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
608,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
609,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
610,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Bareland
611,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
612,NULL,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
613,NULL,NULL,Wetland,Water,NULL,Bareland,Bareland,Bareland
614,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
615,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
616,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Water
617,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
618,NULL,NULL,Wetland,Water,Wetland,NULL,Bareland,Wetland
619,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
620,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
621,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
622,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
623,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Water
624,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Forest
625,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
626,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
627,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
628,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
629,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Bareland
630,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
631,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Wetland
632,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
633,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
634,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
635,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
636,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
637,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
638,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
639,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
640,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
641,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
642,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
643,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
644,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
645,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
646,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
647,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
648,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
649,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
650,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
651,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,NULL
652,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
653,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
654,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Bareland
655,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
656,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
657,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
658,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
659,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
660,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
661,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Grassland
662,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
663,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
664,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,NULL,Wetland
665,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
666,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
667,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
668,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
