Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNS_M_R
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Built-up
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Water,Cropland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Bareland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
480,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
481,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
482,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
483,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
484,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
485,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
490,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
491,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
492,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
493,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
494,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
495,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
496,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
497,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
498,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
499,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Cropland
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Water
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
521,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
522,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
523,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
524,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
525,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
526,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Bareland
527,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
528,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
529,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Wetland
530,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
531,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
532,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
533,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
534,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
535,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
536,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
537,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Forest
538,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
539,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
540,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
541,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
542,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
543,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
544,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
545,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
546,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
547,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
548,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
549,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
550,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
551,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
552,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
553,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
554,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
555,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
556,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
557,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
558,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
559,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
560,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
561,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
562,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
563,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
564,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
565,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
566,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
567,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
569,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
570,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
571,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
572,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
573,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
574,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
575,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
576,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
577,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
578,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
579,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
580,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
582,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
583,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
584,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
587,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
588,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
589,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
592,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
593,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
594,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
595,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
596,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
599,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
600,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
602,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
605,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
606,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
610,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
611,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
612,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
615,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
616,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
619,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
623,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
624,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
628,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
629,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
631,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
633,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
634,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
643,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
645,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
646,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
648,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
650,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
651,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
652,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
653,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
654,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
