Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R
7595,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7596,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
7597,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
7598,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
7599,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
7600,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
7601,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
7602,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
7603,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
7604,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7605,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
7606,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Bareland
7607,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
7608,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
7609,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7610,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
7611,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
7612,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
7613,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
7614,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
7615,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
7616,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
7617,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
7618,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
7619,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
7620,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
7621,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
7622,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
7623,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
7624,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
7625,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Wetland
7626,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
7627,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
7628,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
7629,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
7630,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Water
7631,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
7632,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7633,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
7634,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
7635,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
7636,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
7637,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
7638,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
7639,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
7640,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Grassland
7641,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Water
7642,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
7643,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
7644,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
7645,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
7646,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
7647,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
7648,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
7649,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
7650,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Bareland
7651,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Water
7652,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Forest
7653,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
7654,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
7655,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
7656,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
7657,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
7658,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Wetland
7659,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
7660,Forest,Water,Wetland,Water,Wetland,Water,NULL,Grassland
7661,Forest,Water,Wetland,Water,Wetland,Water,NULL,Wetland
7662,Forest,Water,Wetland,Water,Wetland,Water,NULL,Bareland
7663,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
7664,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
7665,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
7666,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
7667,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
7668,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
7669,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
7670,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
7671,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
7672,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
7673,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
7674,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
7675,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
7676,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
7677,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
7678,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
7679,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
7680,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
7681,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
7682,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
7683,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
7684,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
7685,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
7686,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
7687,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
7688,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
7689,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
7690,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7691,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7692,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
7693,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7694,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7695,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7696,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
7697,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7698,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
7699,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
7700,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
7701,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
7702,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
7703,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
7704,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
7705,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
7706,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
7707,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
7708,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
7709,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
7710,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
7711,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
7712,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
7713,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
7714,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
7715,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
7716,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
7717,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
7718,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
7719,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
7720,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7721,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
7722,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
7723,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
7724,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
7725,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
7726,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
7727,Forest,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Water
7728,Forest,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
7729,Forest,Water,Bareland,Water,Non_Wetland,Wetland,NULL,Grassland
7730,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
7731,Forest,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Grassland
7732,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
7733,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
7734,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
7735,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
7736,Forest,Water,Bareland,Water,Non_Wetland,Forest,NULL,Forest
7737,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7738,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
7739,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7740,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
7741,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
7742,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7743,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7744,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
7745,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
7746,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7747,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Forest
7748,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
7749,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
7750,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
7751,Forest,Water,Water,NULL,Water,NULL,NULL,Water
7752,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
7753,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
7754,Forest,Water,Water,NULL,Water,NULL,Water,Forest
7755,Forest,Water,Water,NULL,Water,Grassland,NULL,Forest
7756,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
7757,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
7758,Forest,Water,Water,NULL,Water,Wetland,NULL,Wetland
7759,Forest,Water,Water,NULL,Water,Wetland,NULL,Forest
7760,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
7761,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
7762,Forest,Water,Water,NULL,Water,Wetland,Water,Water
7763,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
7764,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
7765,Forest,Water,Water,NULL,Water,Bareland,NULL,Forest
7766,Forest,Water,Water,NULL,Water,Water,NULL,Water
7767,Forest,Water,Water,NULL,Water,Water,NULL,Forest
7768,Forest,Water,Water,NULL,Water,Water,Wetland,Water
7769,Forest,Water,Water,NULL,Water,Water,Water,Water
7770,Forest,Water,Water,NULL,Water,Water,Water,Forest
7771,Forest,Water,Water,NULL,Water,Forest,NULL,Water
7772,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
7773,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
7774,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
7775,Forest,Water,Water,NULL,Water,Forest,Water,Forest
7776,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
7777,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
7778,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
7779,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
7780,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
7781,Forest,Water,Water,Non_Water,Water,Grassland,NULL,Water
7782,Forest,Water,Water,Non_Water,Water,Grassland,NULL,Forest
7783,Forest,Water,Water,Non_Water,Water,Grassland,Grassland,Forest
7784,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
7785,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Grassland
7786,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Water
7787,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Forest
7788,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Forest
7789,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
7790,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
7791,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
7792,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
7793,Forest,Water,Water,Non_Water,Water,Forest,Grassland,Forest
7794,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
7795,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
7796,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
7797,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
7798,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
7799,Forest,Water,Water,Water,Water,NULL,NULL,Water
7800,Forest,Water,Water,Water,Water,NULL,NULL,Forest
7801,Forest,Water,Water,Water,Water,NULL,Grassland,Water
7802,Forest,Water,Water,Water,Water,NULL,Grassland,Forest
7803,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
7804,Forest,Water,Water,Water,Water,NULL,Water,Water
7805,Forest,Water,Water,Water,Water,Grassland,NULL,Water
7806,Forest,Water,Water,Water,Water,Grassland,NULL,Forest
7807,Forest,Water,Water,Water,Water,Grassland,Grassland,Grassland
7808,Forest,Water,Water,Water,Water,Grassland,Grassland,Forest
7809,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
7810,Forest,Water,Water,Water,Water,Grassland,Water,Forest
7811,Forest,Water,Water,Water,Water,Wetland,NULL,Wetland
7812,Forest,Water,Water,Water,Water,Wetland,NULL,Water
7813,Forest,Water,Water,Water,Water,Wetland,NULL,Forest
7814,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
7815,Forest,Water,Water,Water,Water,Wetland,Water,Water
7816,Forest,Water,Water,Water,Water,Wetland,Water,Forest
7817,Forest,Water,Water,Water,Water,Bareland,NULL,Grassland
7818,Forest,Water,Water,Water,Water,Bareland,Water,Water
7819,Forest,Water,Water,Water,Water,Water,NULL,Grassland
7820,Forest,Water,Water,Water,Water,Water,NULL,Wetland
7821,Forest,Water,Water,Water,Water,Water,NULL,Water
7822,Forest,Water,Water,Water,Water,Water,NULL,Forest
7823,Forest,Water,Water,Water,Water,Water,Grassland,Forest
7824,Forest,Water,Water,Water,Water,Water,Water,Bareland
7825,Forest,Water,Water,Water,Water,Water,Water,Water
7826,Forest,Water,Water,Water,Water,Water,Water,Forest
7827,Forest,Water,Water,Water,Water,Water,Forest,Forest
7828,Forest,Water,Water,Water,Water,Forest,NULL,Forest
7829,Forest,Water,Water,Water,Water,Forest,Grassland,Water
7830,Forest,Water,Water,Water,Water,Forest,Grassland,Forest
7831,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
7832,Forest,Water,Water,Water,Water,Forest,Water,Forest
7833,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7834,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7835,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
7836,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7837,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
7838,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7839,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
7840,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7841,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
7842,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7843,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7844,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
7845,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7846,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7847,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7848,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
7849,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7850,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
7851,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7852,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7853,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
7854,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7855,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
7856,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Bareland
7857,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7858,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
7859,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7860,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
7861,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7862,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7863,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7864,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
7865,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7866,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
7867,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7868,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7869,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7870,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7871,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7872,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7873,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
7874,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Bareland
7875,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
7876,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
7877,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7878,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
7879,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
7880,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7881,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
7882,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
7883,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7884,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
7885,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
7886,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
7887,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
7888,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
7889,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
7890,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
7891,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
7892,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
7893,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7894,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7895,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7896,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
7897,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7898,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
7899,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
7900,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
7901,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
7902,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7903,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
7904,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7905,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
7906,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
7907,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7908,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7909,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7910,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
7911,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
7912,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
7913,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
7914,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7915,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
7916,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7917,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
7918,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
7919,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
7920,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
7921,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
7922,Forest,Water,Forest,Water,Non_Wetland,Grassland,NULL,Forest
7923,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
7924,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
7925,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
7926,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
7927,Forest,Water,Forest,Water,Non_Wetland,Bareland,NULL,Forest
7928,Forest,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
7929,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
7930,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
7931,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
7932,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
7933,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
7934,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
7935,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
7936,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
7937,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
7938,Forest,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
7939,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7940,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7941,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
7942,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
7943,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
7944,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7945,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7946,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7947,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
7948,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7949,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7950,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7951,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7952,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7953,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
7954,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7955,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
7956,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7957,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7958,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
7959,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7960,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
7961,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7962,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7963,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7964,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
