Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25LBL_M_R
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Wetland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Wetland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Wetland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
368,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
369,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
370,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
371,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
372,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
373,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
374,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
375,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
376,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Built-up
377,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
378,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
379,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Built-up
380,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Forest
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Bareland,Grassland
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
396,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
397,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
398,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Built-up
399,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
400,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
401,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Built-up
402,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
403,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
404,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
405,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
406,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
407,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
408,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
409,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Bareland
410,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
411,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
412,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
413,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
414,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Built-up,Built-up
415,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
416,NULL,NULL,Shrubland,Water,Non_Wetland,Cropland,NULL,Grassland
417,NULL,NULL,Shrubland,Water,Non_Wetland,Cropland,Grassland,Grassland
418,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
419,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
420,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
421,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
422,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
423,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
424,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
425,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
426,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
427,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
428,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
429,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
430,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
431,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
432,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
433,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
434,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
435,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
436,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
437,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
438,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
439,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
440,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Bareland
441,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
442,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
443,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
444,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
445,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
446,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
447,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Built-up
448,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
449,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
450,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
451,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
452,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
453,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
454,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
455,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
456,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
457,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
458,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
459,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
460,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
461,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
462,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
463,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
464,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
465,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
466,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
467,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
468,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
469,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
470,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
471,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
472,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
473,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
474,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
475,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
476,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
477,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
478,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
479,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Wetland
480,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
481,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
482,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
483,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
484,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
485,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
486,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
487,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Wetland
488,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
489,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
490,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
491,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
492,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
493,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
494,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
495,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
496,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
497,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
498,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
499,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
500,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Forest
501,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
502,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
504,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
505,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
506,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
507,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
508,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
509,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
510,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
511,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
512,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
513,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
514,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
515,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
516,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
517,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
519,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
520,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
521,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
522,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
523,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
524,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
525,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
526,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
527,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
528,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
529,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
530,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
531,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
532,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
533,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
534,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
535,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
536,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
537,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
538,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
539,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
540,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
541,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
542,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Cropland
543,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
544,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
545,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
546,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
547,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
548,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
549,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Forest
550,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
551,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,NULL,Grassland
552,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
553,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
554,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
555,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
556,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
557,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
558,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
559,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
560,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
561,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
562,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
563,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
564,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
565,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
566,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
567,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
568,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
569,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
570,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
571,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
572,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
573,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
574,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
575,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
576,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
577,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
578,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
579,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
580,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
581,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
582,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
583,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
584,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
586,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Wetland
587,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
588,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
589,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
590,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
591,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
592,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
593,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
594,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
595,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
596,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
597,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
599,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
600,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
601,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
602,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
605,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
606,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
607,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
610,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
611,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
612,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
614,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
615,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
619,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
620,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
621,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
624,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
625,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
626,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
630,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
631,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
635,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
638,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
639,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
642,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
643,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
648,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
649,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
650,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
651,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
652,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
653,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
