Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZU_M_R
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,NULL
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Built-up
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
417,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
418,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
419,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
420,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
421,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
422,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
423,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
424,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
425,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
426,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
427,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,NULL
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
442,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,NULL
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
475,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
476,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
477,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
478,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
479,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,NULL
480,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Bareland
481,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
482,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Forest
483,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
484,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
485,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
486,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
487,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
488,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Bareland
489,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
490,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
491,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
492,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
493,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
494,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
495,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,NULL
496,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
497,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Bareland
498,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
499,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,NULL
500,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
501,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
502,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
503,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
504,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
505,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
506,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
507,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
508,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
509,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
510,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
511,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
512,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
513,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
514,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
515,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
516,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
517,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
519,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
520,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
521,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
522,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
523,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
524,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
525,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
526,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
527,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
528,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
529,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
530,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
531,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
532,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
533,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
534,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
535,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
536,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
537,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
538,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
539,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
540,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
541,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
542,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
543,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
544,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
545,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
546,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
547,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
548,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
549,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
550,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
551,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
552,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
553,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
554,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
555,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
556,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
557,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
558,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
559,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
560,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
561,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
562,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
563,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
564,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
565,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
566,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
567,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
568,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
569,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
570,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
571,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
572,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
573,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
574,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
575,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
576,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
577,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
578,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
579,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
580,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
581,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
582,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
583,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
584,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
585,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
586,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
587,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
588,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
589,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
590,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
591,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
592,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
593,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
594,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
595,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,NULL
596,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
597,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
598,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,NULL,Grassland
599,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
600,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
601,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
602,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
603,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
604,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
605,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
606,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
607,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
608,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
609,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
610,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
611,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
612,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
613,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
614,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
615,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
616,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
617,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
618,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
619,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
620,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
621,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
622,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
623,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
624,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
625,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
626,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
627,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
628,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
629,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
630,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
631,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
632,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
633,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
634,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
635,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
636,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
637,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
638,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
639,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
641,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
642,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
643,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
645,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
646,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
647,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
648,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
649,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
650,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
651,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
652,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
653,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
654,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
655,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
