Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRH_M_R
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Cropland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
396,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
397,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
398,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
399,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
400,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
401,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
402,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
403,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
404,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
405,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
406,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
407,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
408,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
409,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
410,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
411,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
412,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
413,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
414,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
415,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
416,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
417,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
418,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
419,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
420,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
421,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
422,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
423,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
424,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
425,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Bareland
426,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
427,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
442,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,NULL
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Cropland
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
454,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
455,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
456,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
457,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
458,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
459,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
460,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
461,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
462,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
463,NULL,NULL,Shrubland,Water,Non_Wetland,Cropland,Wetland,Grassland
464,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
465,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
466,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
467,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
468,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
469,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
470,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Cropland
471,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
472,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Bareland
473,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
474,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
475,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
476,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
477,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
478,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
479,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
480,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
481,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
482,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
483,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Cropland
484,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
485,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
486,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
487,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
488,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
489,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
490,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
491,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
492,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
493,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
494,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
495,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
496,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
497,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
498,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
499,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
500,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
501,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
502,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
504,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
505,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
506,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
507,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
508,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
509,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
510,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
511,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
512,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
513,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
514,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
515,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
516,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
517,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
519,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
520,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
521,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
522,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
523,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
524,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
525,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
526,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
527,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
528,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
529,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Bareland
530,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
531,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
532,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
533,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
534,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
535,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
536,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
537,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
538,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
539,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
540,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
541,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
542,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Cropland
543,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
544,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
545,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
546,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
547,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
548,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
549,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
550,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Cropland
551,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
552,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
553,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
554,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
555,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
556,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
557,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
558,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Bareland
559,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
560,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
561,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
562,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Wetland
563,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
564,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
565,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
566,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
567,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
568,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
569,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
570,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
571,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Wetland
572,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
573,NULL,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Wetland
574,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
575,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
576,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
577,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
578,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
579,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
580,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
581,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
582,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
583,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
584,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
585,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
586,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
587,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
588,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
589,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
590,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
591,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
592,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
593,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Wetland
594,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
595,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
596,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
597,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
598,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
599,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
600,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
601,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Wetland
602,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
603,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
604,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
605,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
606,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
607,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
608,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
609,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
610,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
611,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Bareland
612,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
613,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
614,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
615,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
616,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
617,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
618,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Water
619,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
620,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
621,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
622,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
623,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
624,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
625,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
626,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
627,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
628,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
629,NULL,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
630,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
631,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
632,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
633,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
634,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
635,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
636,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
637,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
638,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
639,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
641,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
642,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
643,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
644,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
645,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
646,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
647,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
650,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
651,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
652,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
