Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZT_M_R
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Cropland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
342,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
343,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
344,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
345,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
346,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
347,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
348,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
349,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
350,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
351,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
352,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
353,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
354,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
355,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
356,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
357,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
358,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
359,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
360,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
361,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
362,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
363,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
364,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
368,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
369,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
370,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
371,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
372,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
373,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
374,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
375,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
376,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
377,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
378,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
379,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
380,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,NULL
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Cropland
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
396,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
397,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
398,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
399,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
400,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,NULL
401,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
402,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Cropland
403,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
404,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
405,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Wetland
406,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
407,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Wetland
408,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,NULL
409,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
410,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
411,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
412,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
413,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
414,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,NULL
415,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
416,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
417,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
418,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
419,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
420,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
421,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
422,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
423,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
424,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
425,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
426,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
427,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
428,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
429,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
430,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
431,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
432,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
433,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
434,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
435,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
436,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
437,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
438,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
439,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
440,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
441,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
442,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
443,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
444,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
445,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
446,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
447,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
448,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
449,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
450,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
451,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
452,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
453,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
454,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
455,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
456,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
457,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
458,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
459,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
460,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
461,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
462,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
463,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
464,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
465,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
466,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
467,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
468,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
469,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
470,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
471,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
472,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
473,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
474,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
475,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
476,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
477,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
478,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
479,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
480,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
481,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
482,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
483,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
484,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
485,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
486,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
487,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
488,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
489,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
490,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
491,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
492,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
493,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
494,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
495,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
496,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
497,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
498,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
499,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
500,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
501,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
502,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
503,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
504,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
505,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
506,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
507,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
508,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
509,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
510,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
511,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
512,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
513,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
514,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
515,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
516,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
517,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
518,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
519,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
520,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
521,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
522,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
523,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
524,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
525,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
526,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
527,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
528,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
529,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
530,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
531,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
532,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
533,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
534,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
535,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
536,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
537,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
538,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
539,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
540,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
541,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
542,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
543,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
544,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
545,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
546,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
547,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
548,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
549,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
550,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
551,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
552,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
553,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
554,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
555,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
556,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
557,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
558,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
559,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
560,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
561,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
562,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
563,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
564,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
565,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
566,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Water
567,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
568,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
571,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
572,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
573,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
575,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
576,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
577,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
578,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
579,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
580,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
581,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
582,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
583,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
584,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
585,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
587,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
588,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
589,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Built-up
592,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
593,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
594,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
595,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
596,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
599,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
600,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
601,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
602,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Wetland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Bareland
605,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Built-up
606,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Water
607,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
608,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
610,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
611,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
612,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
614,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
615,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
619,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
620,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
621,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
622,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
624,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
625,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
626,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
631,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
632,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
633,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
634,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
637,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
638,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
639,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
640,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
644,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
645,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
646,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
647,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
649,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
650,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
651,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
652,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
653,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
